ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
139.163,0.826616,0.403343,0.248378,93.967,11.5324,0.986768,1.68357, 108.159,34.3619,35.9625,0.195516,84.6452,64.4025,36.5191,-577.971
134.841,0.831384,0.393556,0.247684,91.3057,11.6286,0.986103,1.60074, 105.847,33.0391,35.4943,0.192372,89.0215,37.7948,34.5401,-579.244
133.35,0.838773,0.389523,0.247079,89.6498,10.8159,0.986166,1.56087, 105.59,32.1171,35.621,0.190981,91.3186,63.2915,34.2147,-580.183
138.592,0.834911,0.392457,0.249315,93.3246,10.9889,0.986013,1.57991, 106.28,32.6638,36.1951,0.192532,88.3857,48.0756,35.1747,-579.45
138.287,0.839729,0.390392,0.248168,90.5798,9.19709,0.985805,1.65134, 107.803,32.6204,36.6446,0.191568,87.6363,67.5826,35.5514,-575.064
135.534,0.837463,0.391022,0.246521,89.4288,9.80236,0.98575,1.67068, 108.183,33.1188,36.255,0.191263,87.6535,28.8963,35.1536,-574.963
145.073,0.834974,0.393448,0.250715,95.6482,9.43679,0.985908,1.68621, 109.047,33.4313,37.468,0.193249,85.0139,35.4714,37.1986,-577.094
144.854,0.854819,0.39322,0.252133,96.6507,9.23429,0.98571,1.79872, 106.703,30.2878,37.6875,0.193606,83.9458,33.1852,37.2712,-574.827
141.209,0.851736,0.391783,0.250138,92.9142,8.74174,0.985897,1.86545, 107.02,30.8579,37.2281,0.192576,84.1626,43.4849,36.5335,-573.476
141.078,0.843491,0.387569,0.250043,93.0734,9.28852,0.985821,1.82638, 107.066,31.8145,37.1154,0.191284,83.4926,66.0942,36.2843,-573.125
156.352,0.838432,0.398362,0.256094,103.615,11.0831,0.985627,1.94975, 108.868,32.6692,38.7778,0.196337,77.4457,44.3416,39.7738,-570.657
159.831,0.82599,0.396052,0.257163,104.135,11.2958,0.985346,1.8893, 109.618,34.2735,39.0251,0.195964,77.2626,34.0296,39.5379,-571.696
156.087,0.823697,0.391416,0.256923,102.265,12.0587,0.985301,1.87924, 107.415,33.8199,38.2978,0.194502,81.2621,38.766,37.1015,-572.308
149.95,0.794956,0.39199,0.249999,92.4746,10.2238,0.985015,1.93539, 113.871,39.779,37.7447,0.192597,82.215,75.1048,37.6217,-570.874
143.415,0.835484,0.400328,0.246452,89.7393,8.81431,0.984864,1.86649, 114.586,35.4372,37.9797,0.194034,82.1733,62.1224,37.5594,-570.755
146.599,0.85682,0.400096,0.248967,92.1435,7.94379,0.985025,1.83523, 112.983,32.0917,38.8397,0.194719,80.5072,38.5245,38.7279,-569.624
146.863,0.85001,0.402009,0.248233,92.8663,8.53878,0.984847,1.78435, 114.381,33.4463,38.8086,0.195073,79.3031,35.5385,39.2041,-570.04
