rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013
68.353,56.801,52.2013,50.5818,38.6509,24.5058,53.7599,34.276,32.3385,51.5337,79.9423,104.454,116.128,115.191,122.676,113.41,105.552,78.0896,70.2668,68.4271,93.9213,130.306,134.526,133.019,120.952,146.832,139.957,147.635,135.339,142.543,141.315,150.644,129.513,139.044,150.362,137.32,161,177.852,145.624,136.315,142.071,133.836,146.172,177.11,157.51,166.734,135.726,147.494,145.6,145.701
55.3088,43.1893,35.9369,35.6451,27.8772,19.9145,61.8773,47.7579,39.91,48.2681,72.1204,91.7792,101.13,96.7634,100.209,96.8052,81.6251,65.0371,64.2841,59.116,82.0591,114.998,120.451,123.364,113.789,134.013,131.643,137.277,124.143,130.962,129.837,139.754,120.323,127.147,138.45,125.467,153.582,164.072,138.805,125.171,135.601,127.01,140.945,169.379,150.176,155.286,126.277,140.669,135.905,137.362
54.8225,41.3798,32.5392,31.6879,25.7838,21.4594,55.6688,37.1446,30.0648,47.454,75.9242,95.1791,107.548,97.4419,98.6595,97.7769,77.9323,57.0846,53.6289,54.1908,83.7286,117.46,119.889,121.552,113.031,130.409,130.267,136.051,123.008,126.138,126.742,133.23,118.811,127.556,131.642,123.05,150.57,157.312,132.711,120.163,132.762,119.504,132.988,162.066,148.021,151.587,124.544,135.879,134.747,135.19
55.552,40.8605,30.3312,29.4719,20.9521,20.6715,63.1091,42.279,33.1134,46.6426,79.0136,96.5096,111.032,99.2445,99.5144,99.4372,79.9227,60.8008,59.3007,61.3811,87.8106,125.524,128.447,128.917,120.925,135.783,137.897,142.381,129.146,130.234,130.115,137.922,125.235,134.662,136.676,128.845,153.91,160.126,139.214,125.164,137.597,123.881,137.109,169.493,149.955,156.351,130.586,143.298,139.901,144.309
57.8009,43.204,31.4991,29.0188,19.7042,20.6281,62.7372,43.25,33.9509,47.4704,81.0223,96.5982,111.556,100.79,99.5552,99.5888,80.6381,62.8305,62.832,63.3364,89.9304,125.255,127.686,128.433,120.957,136.267,137.39,140.432,129.161,131.516,131.228,138.719,125.709,134.877,135.773,129.236,154.814,160.538,138.097,124.648,138.338,123.034,137.05,170.043,149.651,157.688,131.107,143.283,138.972,143.43
58.7569,44.5922,32.85,28.5536,18.0638,18.261,55.8594,41.1741,33.7596,48.9326,81.9429,95.6804,109.31,97.2779,97.7012,94.7991,75.2164,55.4128,57.4557,60.838,87.2406,120.489,123.612,121.488,115.631,133.416,132.756,135.319,126.525,127.71,128.411,131.437,122.685,127.579,130.636,123.369,150.08,154.328,131.821,123.643,134.037,118.159,134.205,160.939,144.748,151.035,124.925,136.703,132.19,135.51
58.9829,46.5159,35.4589,28.8642,17.5862,18.4143,50.3449,35.9994,33.1966,47.1908,78.9682,92.0747,105.085,92.604,96.0088,89.8918,74.545,53.0932,54.9829,58.6519,83.9755,112.177,116.388,113.531,107.44,123.376,123.999,125.858,117.794,120.468,120.791,123.818,116.141,120.303,124.511,113.576,138.7,142.37,123.822,116.744,125.282,113.623,124.344,149.6,135.51,141.463,115.718,129.969,124.038,125.174
55.8055,42.2609,31.3338,25.6816,16.886,17.0394,51.4857,39.1746,33.1874,48.0996,75.1254,86.0688,98.9069,84.4801,89.0865,82.3367,67.5688,47.6015,49.6167,52.3393,77.128,101.422,108.311,104.588,101.685,114.69,117.116,116.85,110.126,113.793,112.62,115.982,112.216,113.948,119.612,106.126,133.017,134.762,122.458,112.374,121.353,109.627,116.465,142.175,128.328,137.249,108.742,125.186,114.556,118.372
58.0752,42.7119,30.5877,24.5837,16.192,19.2467,54.2169,42.052,35.7283,51.0966,78.3648,89.5316,104.596,87.6216,90.78,84.1148,68.8902,50.2194,53.4589,55.9794,81.3013,106.908,114.299,108.298,105.996,120.954,121.222,121.537,115.107,118.912,117.823,120.831,117.638,119.271,123.975,109.408,138.584,139.932,127.021,117.695,125.666,114.54,121.564,147.072,131.411,142.067,113.04,132.27,119.646,122.398
53.1251,40.5534,31.1607,27.4085,19.8471,20.1746,52.6025,47.5057,42.5234,50.9815,73.2057,86.7167,99.4641,84.9998,88.0061,80.6991,67.9979,54.7575,60.4106,57.9095,78.5275,101.301,111.492,102.609,102.842,115.88,118.366,120.56,113.49,116.193,115.704,119.773,118.448,117.656,122.649,109.982,139.048,139.382,126.52,117.651,124.925,112.137,119.735,145.824,132.336,137.903,110.456,129.158,119.363,117.759
54.3867,40.4216,31.0326,25.8602,17.3926,19.7303,47.9874,43.1982,38.5737,42.7034,65.7571,79.9976,90.4422,79.8458,82.1872,75.7196,60.0778,47.9972,51.0184,47.0808,68.2658,93.1379,98.4099,92.6462,92.6897,106.902,108.09,111.51,103.919,106.071,105.233,110.134,106.883,109.42,109.029,99.3527,126.865,130.5,116.978,106.75,113.578,102.864,110.128,130.529,118.182,124.24,103.237,119.055,106.766,107.917
72.1052,60.042,52.2032,40.8739,25.6313,23.333,42.0309,33.9703,30.4135,40.6796,71.8063,92.1227,103.2,91.9896,98.3563,90.68,79.6256,61.6827,58.3456,51.5013,73.9554,103.242,107.673,102.589,101.418,118.037,119.494,122.866,114.251,115.442,113.669,121.122,118.272,118.545,117.666,109.115,138.351,143.367,124.655,115.314,123.781,109.267,119.109,140.205,128.419,130.548,111.874,128.058,114.925,116.749
62.449,49.1244,40.9603,33.8908,22.8067,24.8495,47.3643,38.5302,32.564,39.6226,67.7331,87.4776,96.5004,85.774,91.2444,83.8661,71.4107,56.3004,53.9031,47.9219,70.4498,98.4363,103.227,99.9369,98.3234,114.904,116.115,119.494,111.396,112.083,111.16,118.047,114.682,116.752,116.185,106.837,135.909,140.619,122.669,112.94,120.596,106.58,117.618,136.289,125.451,126.439,109.029,124.465,114.324,114.738
55.5958,42.2239,36.406,34.3381,27.6888,29.1839,55.1793,42.6646,32.0457,36.6642,64.0889,83.6548,94.9403,85.5927,89.9215,85.3328,72.2092,59.9244,55.9651,48.0347,71.4163,99.0823,102.576,99.6987,98.2071,114.258,117.418,121.918,112.466,111.793,112.146,118.415,115.944,117.514,116.636,108.064,137.442,140.97,125.115,115.381,121.906,109.573,122.416,138.217,125.605,129.318,111.271,126.787,118.994,116.164
57.5818,42.6923,36.1979,33.5461,26.7978,26.3353,55.0536,40.488,29.6856,33.9368,63.5641,82.3612,93.0769,82.8616,88.7013,84.4412,69.7077,57.3675,51.7976,45.0021,70.3049,97.5183,100.733,97.6767,94.2541,112.794,114.738,118.354,109.929,108.843,110.434,116.878,112.793,114.742,112.65,105.559,135.047,136.749,122.269,114.366,121.212,107.885,119.885,134.482,123.88,126.611,110.379,126.339,116.494,112.905
63.5145,49.0251,43.9058,37.3624,22.4255,24.6701,49.629,31.8932,25.3581,37.0774,69.921,87.4125,101.275,89.0515,95.098,88.0313,70.3866,52.8253,46.5863,44.552,74.7797,101.395,103.287,103.612,98.8626,118.565,116.405,120.274,116.123,112.075,111.934,121.182,116.877,118.966,115.503,112.099,139.37,141.282,126.176,115.872,126.283,109.393,123.46,137.26,126.787,132.925,114.515,127.997,118.725,117.121
64.7332,48.4197,41.6788,34.9267,18.5907,23.7246,57.0027,38.1285,29.4517,40.0507,72.9875,91.3917,103.512,91.5471,97.8916,89.9213,72.7201,57.2767,53.0478,51.7603,80.9187,107.689,110.635,111.107,104.124,122.638,121.416,126.118,121.632,118.438,114.632,128.462,122.881,125.655,119.51,117.453,143.473,146.185,131.455,121.032,131.95,112.578,129.549,142.948,133.589,141.548,118.913,135.424,122.879,122.439
58.6796,47.0265,40.0415,32.3065,17.3245,23.7555,55.9841,38.4407,27.2554,38.0638,67.7971,86.1191,96.8253,85.9144,94.0334,84.7935,67.3688,53.4896,49.7145,47.7992,74.3535,103.801,103.8,105.74,99.5655,116.193,116.031,118.023,115.199,113.358,110.087,122.987,118.892,121.449,114.053,112.796,137.192,140.712,125.291,113.525,121.69,108.295,125.874,140.629,129.281,135.389,115.892,130.205,118.656,116.305
62.7034,52.7689,49.6248,42.4024,19.9336,22.1074,50.9296,35.9361,27.2255,41.772,72.2998,89.0658,103.288,91.6268,101.75,90.3627,73.8777,56.9998,52.7582,50.8377,76.11,106.277,108.974,114.39,104.978,119.991,122.598,124.151,120.126,119.452,115.236,130.267,124.666,126.092,117.744,116.993,141.169,147.751,133.842,119.051,128.333,112.577,133.397,147.812,135.388,141.802,121.024,135.665,124.04,124.547
65.0077,55.4616,52.265,43.8011,20.6612,23.3133,54.8362,39.3282,29.3397,42.0459,74.4782,94.1267,107.899,94.5034,106.042,94.7375,79.4885,63.7003,59.433,55.5672,81.6194,111.704,112.302,120.307,108.745,125.49,129.011,130.152,126.079,125.903,120.707,134.668,128.04,131.416,123.036,120.778,147.104,152.716,139.446,123.834,133.038,116.21,138.287,156.303,139.743,149.663,126.754,141.431,127.907,132.179
66.8792,56.4542,52.4406,43.7035,21.5247,22.3567,54.6162,42.7677,33.6706,44.2088,75.4265,96.3768,106.936,95.1882,105.765,94.6739,76.7236,62.8875,59.3643,55.3669,80.2672,111.597,114.382,122.781,112.339,127.54,131.75,133.469,129.095,127.033,124.512,135.462,130.949,136.181,126.65,125.504,150.633,157.126,144.168,127.096,137.662,119.049,143.76,161.159,143.538,152.779,132.423,146.47,131.718,135.42
73.827,59.0264,51.054,43.4628,19.0385,21.0957,54.5617,42.8275,34.9697,43.6186,77.9298,102.048,107.11,96.1275,107.03,96.203,77.571,65.4026,61.4084,57.6035,85.8219,116.057,114.494,121.526,116.021,132.192,136.105,137.544,129.344,129.745,125.659,138.293,134.454,137.736,128.143,128.773,155.717,157.068,146.055,126.002,138.102,120.095,142.232,161.279,141.15,153.065,135.863,148.96,134.081,133.821
70.5911,55.991,47.2819,40.6409,16.6125,18.9511,56.0802,46.2749,37.2025,43.1189,74.2257,96.4798,100.833,92.384,100.808,89.9059,71.4166,61.6409,58.9549,54.4948,80.6987,109.64,107.673,116.528,108.564,127.307,131.545,131.569,123.208,123.535,121.075,135.03,129.349,132.775,122.847,124.799,151.014,153.61,143.104,124.353,134.438,113.783,137.414,156.212,134.841,147.809,131.718,143.79,128.668,127.618
83.2179,70.1341,65.1905,52.5388,21.0143,17.53,45.2727,34.5864,29.4208,39.6758,76.3141,100.003,110.179,98.8337,108.831,94.8533,82.4754,67.843,61.9262,53.604,78.9784,107.676,107.563,116.142,108.787,130.922,129.274,131.276,124.254,122.843,117.687,134.069,129.399,128.674,120.176,122.708,146.791,150.627,138.684,122.753,130.621,112.216,135.145,153.149,133.839,147.242,127.041,139.148,126.417,125.237
74.625,58.5986,49.6388,42.2201,19.4907,17.9574,48.5413,38.2211,33.0562,40.6004,73.8491,96.6971,104.725,90.8366,101.594,88.9304,74.7029,60.5774,57.9651,51.0489,77.639,105.062,103.826,113.043,104.859,127.879,125.623,127.578,120.089,119.83,114.863,130.354,125.472,123.607,118.033,121.322,142.379,147.868,136.532,119.735,128.769,109.61,131.284,150.958,132.461,145.16,123.411,138.207,121.651,122.98
80.4499,66.8086,62.7647,57.5838,27.299,17.399,43.4333,31.6078,25.3274,36.5719,75.2557,100.255,109.385,97.6647,109.503,97.4672,85.3872,67.3907,58.3153,50.5383,79.9249,106.732,106.484,115.436,108.43,129.744,130.821,135.393,120.723,122.689,118.451,132.529,129.238,125.742,119.923,122.995,146.126,152.732,137.391,119.6,131.536,112.839,134.314,154.751,135.37,148.959,124.425,139.274,123.762,124.791
84.4416,69.2109,66.6442,63.0065,30.5851,19.036,47.1568,30.7496,23.4502,37.7609,82.1202,107.631,117.424,106.394,117.043,106.884,97.1767,76.2185,67.1215,57.542,91.2782,117.302,115.003,124.642,115.279,139.808,138.607,140.882,128.122,130.735,125.162,140.312,135.129,133.79,123.846,130.359,155.039,160.252,142.187,125.981,135.549,115.779,141.265,164.061,143.178,156.851,132.272,147.21,133.949,133.349
77.0712,58.3277,52.4183,51.0811,27.1117,19.5846,52.6436,38.2457,29.876,42.0759,80.4488,106.58,111.307,101.764,110.081,101.472,88.549,73.1847,69.2553,61.2404,90.4195,115.339,114.715,123.688,114.13,139.997,137.971,140.488,128.043,131.556,125.524,139.653,136.729,133.626,123.135,129.392,156.017,158.952,143.454,127.787,134.045,116.203,140.72,163.193,144.27,156.81,132.681,145.775,133.704,132.218
77.149,59.722,49.935,45.2891,21.5839,17.3209,49.8213,32.3883,23.3964,34.9389,76.393,101.139,108.344,98.8336,104.334,94.5233,78.5556,60.9279,54.403,48.467,83.0168,107.767,104.736,118.173,104.649,132.362,129.026,131.583,118.707,122.853,115.119,132.305,127.588,124.945,117.105,121.569,148.625,147.788,133.635,119.439,125.683,107.667,128.793,148.764,133.626,149.448,123.384,135.065,123.488,122.506
72.8125,54.9825,45.5166,41.693,16.7364,15.198,53.9948,37.8287,27.3706,37.8711,76.6014,100.137,105.533,97.6055,99.7456,90.4398,72.2841,57.9723,54.7943,50.2788,84.0909,108.821,107.167,119.668,106.794,135.021,131.034,133.137,118.697,126.927,117.811,134.381,131.895,126.282,120.746,124.813,152.42,151.227,137.541,122.41,128.202,112.052,132.579,147.477,137.912,152.44,127.342,138.343,127.627,127.033
69.9803,50.2208,40.536,39.314,16.9575,15.7208,53.9222,37.3748,27.2775,40.0034,77.5072,100.462,105.273,97.61,101.158,91.1396,69.2975,54.9205,51.7955,49.4307,84.4117,109.872,109.136,120.929,108.567,136.831,133.251,134.719,120.036,130.025,120.146,137.023,133.429,129.807,123.506,128.27,156,153.459,140.245,124.168,131.64,114.066,134.972,147.289,141.088,156.023,131.783,142.87,130.097,130.184
65.0005,46.398,36.3708,31.6476,14.093,15.637,57.5554,51.5848,37.1412,43.8716,75.5327,95.0997,99.1002,90.4899,92.744,82.2926,64.5034,58.564,61.6143,56.0254,85.5804,105.723,105.866,115.988,103.492,132.31,127.355,131.603,116.542,127.98,118.122,132.554,131.129,127.058,120.594,124.315,151.659,151.092,138.949,118.922,127.066,113.521,132.737,143.167,136.683,151.447,126.953,136.655,123.784,125
69.2242,52.9638,39.8073,34.8358,15.5754,14.8663,56.3662,47.8125,33.9915,43.9828,81.5312,104.602,107.243,98.6115,102.546,91.1756,71.713,61.7053,65.4551,61.3575,92.4913,116.428,113.047,126.648,111.558,139.468,131.976,137.953,122.86,135.776,125.092,140.633,139.388,135.154,126.365,131.874,162.283,159.368,146.296,126.607,133.885,117.177,138.212,153.559,142.331,158.839,132.44,144.78,128.281,132.564
66.0148,49.7891,36.3153,31.8967,16.2451,15.6303,55.4354,45.4935,30.7699,40.7223,77.9942,100.535,101.718,94.7749,98.6506,88.0196,69.5587,59.2522,61.1046,57.4692,87.9684,112.349,108.34,123.133,107.855,134.994,126.016,132.541,118.473,130.74,120.212,134.585,132.852,128.714,121.395,126.439,154.725,150.858,139.884,121.33,127.963,111.164,133.406,144.825,137.27,152.871,127.682,139.387,123.226,126.797
62.8932,47.6682,34.5425,30.968,16.1089,15.3308,57.0251,49.5968,33.8802,40.5751,75.2674,97.4711,98.0725,91.0379,95.6687,84.9901,67.0051,57.9174,62.0927,57.5585,84.9927,109.411,105.29,118.988,105.172,130.854,122.36,127.113,115.696,127.12,117.434,131.544,128.362,125.085,118.743,122.883,151.707,147.266,136.736,117.958,125.233,108.718,129.739,141.736,135.008,148.937,124.571,133.544,119.162,122.485
79.0686,65.5079,49.0808,41.6712,22.3881,16.1892,46.4513,37.5364,29.2944,42.7345,83.4231,107.623,109.03,100.143,108.369,99.6425,79.7392,63.991,65.4638,60.6183,90.9792,112.107,113.145,124.398,113.945,138.082,128.348,136.375,119.406,129.449,122.529,136.721,132.494,128.949,123.672,128.454,159.547,154.124,144.053,122.538,133.739,111.799,132.402,146.415,137.73,155.021,128.805,140.22,123.148,127.225
82.271,67.7853,52.4069,47.9041,22.7389,16.0372,44.9794,34.3721,27.7907,43.9078,85.5672,109.418,112.046,105.546,113.723,104.858,86.3175,66.2762,67.1998,64.0834,96.5329,114.826,114.997,127.521,117.029,141.208,131.049,138.518,122.956,130.263,125.733,139.45,132.921,127.975,124.484,128.263,159.18,157.969,143.915,121.514,134.402,111.854,133.654,150.854,137.056,157.48,129.639,141.282,124.321,130.726
74.2794,60.5698,46.769,43.551,21.261,15.834,46.5886,37.2638,30.8283,48.0926,86.4316,107.067,108.789,101.795,110.902,100.409,82.4782,63.7381,68.5234,67.8131,97.4895,114.131,115.429,127.622,115.787,140.933,130.334,138.716,122.862,131.304,126.28,139.311,134.261,127.887,125.003,129.467,159.429,158.298,146.467,121.287,135.468,113.07,134.023,153.217,138.537,158.685,128.864,143.632,125.689,130.448
70.2291,54.5844,40.2148,41.1177,21.507,16.9215,50.8608,42.0331,31.6469,46.0566,83.9138,107.453,109.666,100.353,110.62,101.648,83.1637,69.5404,75.7116,73.0485,97.8171,117.138,118.32,131.516,118.668,144.198,133.92,139.947,124.28,134.426,127.985,140.574,136.012,128.981,127.766,131.005,159.544,158.86,145.866,123.294,134.953,112.458,135.951,156.798,141.744,157.475,134.461,146.413,129.51,131.613
72.3006,55.7278,40.2601,41.1568,21.3735,16.5602,50.6885,42.0949,30.7784,41.5689,81.66,105.044,109.008,98.9039,108.626,99.8537,80.5889,66.5815,70.9468,66.1711,92.0105,113.341,116.112,131.177,118.522,144.71,131.027,138.245,123.325,133.711,126.016,140.164,136.374,127.616,127.201,129.164,158.991,161.149,145.776,123.509,135.309,113.7,136.365,156.237,141.7,157.333,135.476,147.053,127.959,133.321
70.063,52.1517,37.2185,39.4626,21.5651,17.2611,51.645,42.533,31.5768,47.8031,88.5098,111.02,113.352,103.11,109.93,102.189,80.6856,66.2135,71.3312,72.3007,100.231,118.265,123.112,136.795,123.179,151.311,136.657,144.432,129.758,137.317,132.15,144.191,143.364,130.053,131.546,133.326,164.03,166.31,149.964,128.864,139.298,116.907,142.035,163.43,149.226,164.491,141.639,154.042,133.701,138.192
73.9175,57.1629,41.3724,42.8681,23.6627,17.8619,50.6317,40.4927,29.4607,45.1683,87.4379,113.308,115.89,105.624,113.27,106.023,86.1695,70.0016,72.3122,71.2125,98.93,119.308,126.677,138.681,124.483,153.467,140.503,148,134.095,139.834,134.91,146.368,144.931,131.761,133.832,137.062,167.442,167.531,152.296,129.557,140.735,120.458,143.805,167.544,151.138,168.524,144.681,155.865,136.007,140.934
68.1734,51.4385,36.308,39.1045,23.4728,19.1264,52.5905,41.7074,30.1999,47.1398,88.5749,111.207,114.713,104.596,111.866,104.416,84.9093,69.4749,73.8759,73.0498,100.427,121.767,127.863,141.32,124.857,153.46,141.328,148.85,134.389,140.187,136.038,149.919,148.519,132.189,137.842,138.801,169.297,169.746,150.632,128.86,142.046,120.215,144.111,169.861,153.936,171.358,143.52,157.735,138.859,142.644
68.1734,51.4385,36.308,39.1045,23.4728,19.1264,52.5905,41.7074,30.1999,47.1398,88.5749,111.207,114.713,104.596,111.866,104.416,84.9093,69.4749,73.8759,73.0498,100.427,121.767,127.863,141.32,124.857,153.46,141.328,148.85,134.389,140.187,136.038,149.919,148.519,132.189,137.842,138.801,169.297,169.746,150.632,128.86,142.046,120.215,144.111,169.861,153.936,171.358,143.52,157.735,138.859,142.644
75.9439,57.3197,36.0213,36.1908,19.8107,18.6084,53.5569,40.268,30.2441,44.3974,88.9675,114.353,116.907,106.178,113.68,102.269,81.8311,64.9085,68.5237,70.8601,97.5702,124.87,132.544,142.107,127.34,154.391,142.067,150.527,138.841,138.704,137.685,152.53,152.24,133.599,142.143,143.18,173.071,172.019,152.291,130.874,146.029,125.43,148.145,173.319,156.894,173.795,143.597,165.052,143.319,144.371
75.7496,57.3451,41.3574,37.9639,20.0736,15.9831,45.9584,34.1167,24.6911,46.8491,92.7038,112.882,117.149,110.15,110.466,100.976,82.2514,61.4867,60.3002,61.5798,92.3025,122.213,123.068,137.048,124.971,149.442,140.913,145.511,135.279,133.726,131.678,147.745,142.726,127.811,137.836,136.718,167.068,167.143,146.526,131.752,139.054,120.901,141.682,170.576,147.952,172.171,136.349,159.616,137.671,140.605
68.7565,49.7443,37.8354,39.2533,21.4137,18.9638,49.3776,34.271,21.4585,42.2973,85.2717,103.94,109.476,104.454,105.495,96.5071,83.9878,64.479,58.8293,58.2305,89.216,115.912,118.672,129.628,115.761,141.683,133.513,137.808,128.906,125.926,124.256,141.183,133.106,120.701,129.038,127.831,156.539,155.828,136.662,124.321,131.016,112.467,134.08,161.089,138.605,160.866,126.995,151.663,131.747,134.266
85.1718,67.0062,47.5356,40.5525,18.0866,20.3816,50.882,35.8924,25.7923,45.3532,89.6473,118.621,124.11,121.442,121.609,107.517,91.8299,72.8732,70.4452,67.3791,100.126,131.83,131.59,138.569,125.885,154.875,144.338,149.957,142.126,138.44,136.632,152.631,142.462,128.232,140.246,135.884,168.086,167.111,147.1,137.05,141.327,119.329,145.665,175.919,150.966,179.565,135.07,161.896,144.846,146.489
82.4882,63.7749,47.1016,45.1614,23.1885,23.7694,50.0983,35.3461,26.7508,48.8106,95.3606,120.365,127.545,125.567,125.059,112.095,95.2925,75.5261,72.3633,71.4247,103.63,137.832,137.413,142.816,129.971,160.222,149.219,153.109,147.163,142.505,141.46,159.589,146.868,132.219,145.8,139.666,173.738,171.564,153.014,140.038,145.47,124.532,150.336,182.821,157.068,184.484,139.392,167.647,147.959,150.468
87.0113,63.6285,42.9864,40.1353,20.6092,22.5464,52.4274,36.5039,27.3296,58.1536,112.898,131.576,135.048,132.033,128.869,113.857,97.7254,78.5485,77.5681,81.8762,116.277,151.351,148.222,150.153,134.634,170.1,156.678,160.16,152.602,149.885,146.228,167.179,153.575,138.975,152.356,144.008,180.364,182.776,160.32,144.678,155.103,129.877,156.875,193.63,168.718,189.593,146.605,173.568,154.279,159.957
