rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013
1013.67,4251.16,3793.16,169.397,3070.17,19419.3,2060.92,8488.34,2208.67,4091.06,774.325,2695.11,178.416,4256.75,2022.04,9688.34,5639.6,2872.99,3189.21,2514.52,5614.62,4051.98,1319.84,5250.64,4653.17,5415.35,751.311,2740.45,5571.72,13640.8,381.166,3263.59,12834.2,1187.53,3488.7,884.671,353.615,1044.01,512.096,77.7926,1206.98,803.847,176.155,40.8832,767.846,609.817,1089.11,422.465,351.64,1508.17,329.621,748.272,622.577,403.89,747.607,1831.7
1761.68,5637.23,3230.35,1047.46,3665.14,21592,5387.92,6631.81,615.828,6603.93,699.174,3419.65,1867.31,3772.14,3386.32,7588.83,7214.69,2062.96,4229.13,3838.95,4449.64,5029.38,1068.08,5405.66,4034.73,4467.44,447.846,2613.08,8913.57,14721.8,810.217,2961.72,14568,2289.45,3210.43,165.727,727.525,936.726,737.986,61.3259,1075.9,899.063,121.221,77.8222,661.07,1055.32,916.031,543.421,307.324,1441.08,381.086,1333.17,467.241,280.01,644.527,1339.07
1569.61,4878.23,4606.07,275.88,8847.75,15227.4,2615.33,6479.77,641.181,6870.57,408.888,2106.81,2989.15,2676.8,4069.83,8178.67,2765.49,3412.74,6325,763.83,4456.53,5311.78,1242.89,5297.07,3868.28,3523.03,501.858,1342.83,9689.23,10220.9,563.628,2156.97,13924,1000.5,4016.83,226.032,603.912,983.079,746.608,44.004,1209.85,852.974,79.9235,35.6468,749.773,778.684,852.435,624.481,290.966,1464.05,367.245,909.313,471.677,298.227,481.344,1435.26
2370.07,4123.25,4392.41,439.231,3317.15,22712.9,831.717,9013.3,1392.04,5096.03,1035.49,2837.6,3053.23,2031.33,5017.18,8530.55,3555.49,2113.77,7221.34,605.024,7315.11,3346.44,1777.55,4366.95,6348.81,4733.34,444.476,3084.89,8582.51,11402.5,552.805,3805.88,12904.9,1253.7,4063.78,577.078,617.103,548.853,1162.67,131.734,961.895,995.214,57.0515,45.8038,655.476,778.557,965.345,660.769,488.682,1591.41,324.876,1030.24,452.13,290.469,806.945,2124.91
618.299,5071.34,3386.12,815.37,5735.73,17455.4,5730.46,8915.42,3086.42,4195.41,827.064,2599.12,178.385,2395.57,5239.21,11551.2,3270.58,2172.63,5961.77,694.105,5714.03,5231.64,457.222,4819.35,4715.82,4277.15,616.144,2786.64,9733.89,10941.2,105.205,2973.02,15347.9,1527.33,2826.12,333.063,627.032,857.074,1018.45,73.0161,901.267,1005.23,86.2693,45.5676,562.184,863.257,923.243,733.159,344.846,1753.96,274.61,552.71,890.551,364.031,593.783,1826.39
528.51,6490.93,2638.71,889.616,4826.32,13589.4,2270.06,15650.9,1984.8,4511.97,356.295,3371.47,151.817,3973.76,3054.18,8867.05,3781.07,2662.02,5658.83,870.463,6675.53,6167.54,360.016,4792.74,3876.74,4573,1087.51,1325.35,7042.16,12638.8,355.367,3849.75,14026.8,1032.04,4303.88,199.965,446.831,972.925,908.674,65.8172,823.877,923.167,95.018,64.4391,512.955,896.802,789.03,744.325,313.786,1495.62,572.404,503.71,746.428,245.545,627.118,1542.85
1079.79,5604.96,1979.21,260.192,4595.02,16879.9,2115.35,12699.3,76.766,6135.78,325.391,1334.73,1006.56,2946.29,4240.46,10223.3,2431.85,3849.71,3481.67,2300.78,7257.8,2832.08,2543.07,4249.19,4547.3,4281.44,316.495,1677.2,11312.1,8302,1346.65,4545.65,13670.7,653.212,2671.24,306.051,613.14,1235.89,632.734,60.6674,967.055,872.134,105.207,30.7615,658.436,849.671,800.477,647.995,573.745,1373.41,170.551,1002.77,830.297,396.556,1621.77,2143.87
316.279,4084.01,3219.77,573.622,4662.3,12969.7,7768.44,11556.5,125.691,2636.94,1034.98,3190.99,327.64,4059.19,2481.77,10032.9,2116.47,3793.32,4850.01,2221.65,5330.48,2549.78,1581.11,4586.24,4281.5,3401.23,500.713,2727.83,8775.46,9488.17,463.154,4395.5,13822.4,906.563,2834.39,177.145,1125.8,443.853,723.074,192.506,973.278,586.059,170.345,56.6838,642.477,709.77,958.505,626.456,459.083,1637.15,435.086,919.739,908.145,602.774,1229.85,2096.55
1551.71,2898.5,3802.14,2048.84,2170.34,19550.7,5593.46,7335.24,1360.73,5575.2,322.696,3306.37,236.93,5192.54,1674.56,12696,2571.78,2795.16,4306.94,1673.98,6606.81,3145.63,2157.3,4568.26,3515.66,5156.86,620.238,4205.33,9204.24,8259.36,794.28,2865.05,15289.9,1829.09,3666.27,119.42,1175.25,530.365,601.364,121.155,1120.55,768.187,111.421,91.9017,718.636,721.247,756.932,845.997,679.668,2371.28,768.171,964.662,1206.5,1091.58,5329.14,983.254
760.536,5009,2775.44,3182.22,4327.98,17005,6862.98,7530.37,1821.02,5544.44,1138.76,2496.98,995.239,5833.74,2263.88,10072.6,4178.03,2508.51,5001.52,2795.99,7261.75,2604.82,1772.38,3155.36,5953.43,5779.87,439.744,1484.28,10443.2,8268.26,1137.79,4787.44,15911.6,394.574,4823.86,294.292,410.318,715.697,508.032,134.512,1256.56,770.363,115.795,41.7425,773.366,590.775,996.034,792.717,425.379,2790.54,558.867,1204.33,1102.74,919.793,3719.66,2206.7
1162.4,3531.88,3223.49,261.287,3898.8,13812,4301.12,10415.6,509.261,6223.57,944.252,2506.19,484.112,3172.44,3190.11,6981.02,6062.42,1448.76,4495.59,1355.3,7009.4,5380.49,437.579,4644.18,3911.42,4851.07,1078.85,130.124,11272.5,8230.88,290.92,5381.54,11335,1706.17,3897.96,638.965,339.77,1229.6,783.525,12.9737,1105.55,808.816,187.472,51.0541,635.301,733.387,999.129,530.843,373.157,2316.69,430.68,1111.44,1115.17,489.94,3991.86,3214.67
2127.41,3029.11,5556.04,230.242,4350.92,20881.3,2606.81,13894.9,555.32,4605.55,1133.25,1585.69,1832.47,3521.68,4298.36,9529.76,3241.79,3861.15,2151.15,3081.72,4457.01,7021.53,1946.3,4255.75,5430.08,3812.69,948.106,1207.49,13907.8,7018.3,1058.29,4765.52,13915.7,845.907,4183.19,244.941,1451.21,672.285,808,95.2071,1102.17,844.222,177.033,45.6,607.285,729.713,937.268,901.822,352.57,1871.56,626.398,1678.76,1300.3,754.573,1937.63,342.518
1275.84,4433.71,1353.69,611.084,3208.55,15299.3,2443.68,10868.3,768.092,5881.33,1619.18,906.798,1295.84,2812.19,3919.45,8370.09,3868.19,2274.02,6251.93,948.181,4973.44,4276.37,479.305,5647.78,5315.7,3880.84,579.212,1976.66,7347.38,11801.3,1295.74,2692.66,11650.4,1043.63,3577.54,148.531,686.27,1170.15,859.223,114.258,1015.91,674.908,149.065,72.6815,648.998,601.594,1017.97,618.039,334.748,1402.9,493.727,808.958,765.166,205.2,1375.03,784.167
756.978,7070.06,1922.14,2608.14,4448.36,13340.8,3647.3,12959.4,85.3008,7953.4,555.013,1397.77,1695.45,4709.4,3740.7,6219.01,5617.02,3977.08,7199.48,914.45,6265.52,3176.06,1645.33,3847.26,6011.24,4335.29,1829.47,310.659,10320,11170.9,609.869,2914.8,14715,1992.05,2531.1,210.863,634.277,902.706,999.432,50.4922,1329.86,685.765,201.306,44.289,615.61,684.938,884.637,980.938,275.269,1686.34,625.623,741.184,486.774,318.652,952.202,2510.13
