ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,q3,SSB1,f
37103.5,0.793779,0.440961,1676.75,287.042,0.088968,0.315966, 250149, 87030.5, 28007.4, 0.61175,0.394751,0.489692,0.0328812,4641.79,6651.33
22398.4,0.799424,0.503893,2031.82,699.635,0.088968,0.388456, 123168, 43193.2, 15566, 0.786185,0.378938,0.375451,0.0284088,7028.99,6655.57
48117.1,0.717109,0.494009,1775.19,637.622,0.088968,0.318374, 272716, 99891.2, 31576.5, 0.629701,0.380741,0.446756,0.0279967,5805.76,6655.42
7959.13,0.847474,0.472103,1707.89,682.427,0.088968,0.337867, 48346.4, 16433.7, 5977.35, 0.770964,0.404981,0.442541,0.0294918,8585.96,6665.85
16792.7,0.843728,0.481827,1808.02,325.781,0.088968,0.298664, 98876.3, 33734, 12411.2, 0.794543,0.406684,0.427287,0.0322358,7577.17,6664.32
12708.2,0.824882,0.45318,1668.73,381.354,0.088968,0.331281, 82173.5, 28177.1, 9646.84, 0.683533,0.404007,0.509693,0.0313891,4124.46,6672.3
16981.7,0.65731,0.475054,1801.76,1627.9,0.088968,0.360779, 102175, 38590.4, 10753.4, 0.511211,0.408036,0.357825,0.0296396,9429.68,6668.97
7808.92,0.895593,0.426653,1558.84,358.169,0.088968,0.330133, 55367.2, 18168.3, 6487.91, 0.711035,0.429667,0.567431,0.033306,3729.94,6651.65
5275.84,0.858354,0.465054,1684.96,620.55,0.088968,0.365472, 32792.5, 11067.1, 4032.41, 0.767204,0.403379,0.553842,0.0292836,4050.62,6664.85
17849.4,0.725956,0.455925,1562.73,711.996,0.088968,0.370141, 114357, 41413.6, 12435.4, 0.559365,0.412352,0.539862,0.0305512,3793.26,6651.31
24406.3,0.665025,0.447299,1482.85,401.494,0.088968,0.348483, 160997, 60253.3, 16201.2, 0.472114,0.395181,0.608119,0.030905,2715.27,6671.95
34029.9,0.68564,0.471257,1541.28,356.961,0.088968,0.298768, 207276, 76982, 22316.9, 0.539486,0.398364,0.767764,0.0304747,1529.42,6675.93
24302.8,0.693192,0.462885,1740.76,524.172,0.088968,0.347204, 152139, 56183.6, 16246.1, 0.53281,0.396014,0.466455,0.0302174,6831.38,6675.79
9732.12,0.947279,0.376338,1337.12,255.979,0.088968,0.319068, 83532.5, 26290.7, 9125.21, 0.642313,0.445205,0.576672,0.0374582,7018.02,6667.14
8836.79,0.851744,0.38813,1476.5,405.86,0.088968,0.369872, 72374.6, 24109.9, 7607.82, 0.561002,0.43727,0.530357,0.0369985,8861.66,6660.17
6509.51,0.795764,0.372292,1316.51,252.833,0.088968,0.354069, 56796.2, 19447.4, 5528.44, 0.473189,0.442955,0.638305,0.035828,4378.84,6661.52
14728.9,0.849237,0.40919,1458.32,240.866,0.088968,0.321559, 111306, 37316, 12200.4, 0.605903,0.434217,0.557735,0.0346052,3932.38,6666.57
7339.37,0.845774,0.433143,1495.95,147.833,0.088968,0.34242, 50852.1, 17171, 5832.1, 0.660282,0.421437,0.595829,0.0342937,3819.39,6657.52
11890.8,0.675708,0.393905,1369.18,287.257,0.088968,0.331897, 95224, 35072.6, 8690.07, 0.39941,0.415675,0.549812,0.032948,4187.84,6665.33
7701.64,0.670786,0.403971,1491.52,209.951,0.088968,0.359379, 59351.3, 21964.9, 5504.19, 0.409701,0.428992,0.593384,0.0342645,4013.12,6663.6
10402.7,0.765975,0.394566,1435.77,181.373,0.088968,0.350525, 83094.5, 29076.6, 8277.49, 0.485194,0.429175,0.507152,0.0342321,6764.76,6661.9
8157.49,0.818665,0.382761,1299.82,298.482,0.088968,0.374898, 68240.8, 23125.3, 6919.07, 0.515244,0.434497,0.810117,0.0352996,1768.02,6662.11
40751.2,0.578732,0.442529,1615.1,325.691,0.088968,0.405718, 273256, 107588, 24494.7, 0.374128,0.410386,0.629717,0.0309415,4026.61,6655.4
16695.4,0.650449,0.443861,1592.07,374.46,0.088968,0.43442, 111437, 42034.1, 10960.7, 0.45058,0.433848,0.58536,0.032388,4241.69,6649.44
5818.44,0.847935,0.41187,1562.84,634.891,0.088968,0.393522, 43534.7, 14614.6, 4793.4, 0.610664,0.41974,0.537366,0.0335153,7525.73,6667.33
11901.9,0.810147,0.470842,1815.41,738.021,0.088968,0.312621, 72592.1, 25173.2, 8711.99, 0.709125,0.396081,0.437997,0.0292999,8282.68,6668.87
7813.47,0.878877,0.415178,1609.23,170.695,0.088968,0.315621, 57752.9, 19075.7, 6541.53, 0.657464,0.427323,0.510182,0.0328234,4631.34,6666.82
4841.17,0.907019,0.421515,1263.09,148.038,0.088968,0.47021, 34965.7, 11388.5, 4086.28, 0.712568,0.426099,0.785834,0.0328983,2032.8,6691.13
5717.88,0.889103,0.387491,1169.08,225.015,0.088968,0.291, 46947.8, 15315.3, 5058.42, 0.601281,0.452261,0.823419,0.0356951,2158.63,6673.72
11485.2,0.84884,0.432499,1396.09,198.047,0.088968,0.360137, 79758.4, 26883.1, 9155.85, 0.662713,0.396969,0.687118,0.0310406,3009.15,6681.23
6179.52,0.899646,0.384948,1348.32,208.009,0.088968,0.42941, 51248.5, 16609.1, 5531.1, 0.607367,0.460727,0.664657,0.03749,4320.37,6674.87
8143.87,0.911358,0.418565,1433.97,121.02,0.088968,0.371018, 59453.4, 19304.8, 6926.83, 0.710267,0.414049,0.727203,0.0338532,2831.71,6659.6
6285.63,0.676172,0.467757,1677.37,600.906,0.088968,0.457003, 38724.4, 14451.1, 4101.71, 0.521129,0.379318,0.621518,0.0305478,3595.94,6675.21
6406.22,0.883792,0.44001,1572.43,276.776,0.088968,0.450922, 43332.9, 14353, 5170.79, 0.732219,0.383872,0.594,0.0304376,4600.01,6663.98
4710.32,0.946696,0.389223,1498.46,366.796,0.088968,0.463683, 38413.6, 12138.2, 4310.49, 0.675972,0.43408,0.770137,0.0352619,2728.4,6678.02
19343.5,0.947984,0.427478,1598.64,602.324,0.088968,0.317855, 136746, 43599.7, 16587.6, 0.791674,0.42781,0.827599,0.0336932,2164.49,6676.22
9567.77,0.772831,0.394662,1410.14,191.574,0.088968,0.384453, 76396.8, 26631.2, 7656.36, 0.492186,0.42604,0.500319,0.034624,5809.73,6665.07
10559.4,0.770168,0.414909,1652.52,164.151,0.088968,0.496791, 78126.6, 27391.7, 8146.74, 0.528239,0.411232,0.53398,0.0317141,7504.2,6665.88
8412.55,0.796535,0.403458,1609.42,258.953,0.088968,0.492492, 64955.5, 22389.4, 6760.88, 0.533792,0.430548,0.568101,0.0332143,3862.84,6655.64
4510.06,0.839041,0.385104,1497.48,252.468,0.088968,0.504715, 37380.2, 12531.4, 3868.11, 0.540967,0.429992,0.733164,0.0350626,2599.41,6648.98
29055,0.599761,0.41217,1664,169.458,0.088968,0.430603, 217153, 83962.9, 18823.8, 0.355865,0.425171,0.583294,0.033424,4584.31,6664.92
25582.8,0.685227,0.403251,1449.04,71.9419,0.088968,0.412096, 197686, 72541.5, 18587.2, 0.42209,0.439837,0.721503,0.034497,2905.84,6670.11
16729.4,0.741789,0.392172,1630.42,118.755,0.088968,0.368285, 134874, 47816.7, 13085.7, 0.457512,0.447238,0.597073,0.0356631,5814.78,6663.07
11676.3,0.85715,0.374738,1325.16,104.163,0.088968,0.301473, 100870, 33389.6, 10343.8, 0.537957,0.467798,0.817892,0.0369182,1795.3,6661.41
11090.3,0.744077,0.398657,1405.47,103.262,0.088968,0.407228, 87206.8, 30919.3, 8595.5, 0.470952,0.452221,0.798041,0.0371825,2515,6668.38
7495.58,0.766625,0.37735,1555.3,126.201,0.088968,0.400614, 64074.2, 22328.4, 6154.7, 0.455241,0.452696,0.879795,0.0373585,2110.46,6667.44
5783.09,0.760493,0.395757,1615.21,226.336,0.088968,0.370845, 45982.7, 16143.9, 4570.45, 0.48194,0.423671,0.764785,0.0329914,2835.59,6663.03
14609,0.706506,0.465442,1869.76,372.682,0.088968,0.36977, 90687.5, 33255.3, 9859.21, 0.554328,0.413809,0.737388,0.0306185,2017.94,6659.13
15405,0.767898,0.4538,1764.45,212.645,0.088968,0.398033, 99403.1, 35162.3, 11169.7, 0.607898,0.416868,0.629087,0.0294479,2624.9,6657.62
15139,0.802345,0.448946,1602.8,243.627,0.088968,0.326662, 99305.4, 34442.5, 11367.6, 0.641845,0.415544,0.753334,0.030745,1923.84,6659.79
18093.2,0.744274,0.446234,1843.8,272.993,0.088968,0.345929, 119788, 42866.4, 12998.4, 0.561882,0.40603,0.470672,0.0297847,7710.28,6660.04
24179.3,0.637742,0.441554,1893.9,361.59,0.088968,0.402725, 162681, 61796.8, 15697.3, 0.433461,0.39459,0.450564,0.0300497,8553.41,6679.87
27957.2,0.818743,0.432362,1767.18,316.392,0.088968,0.319796, 194241, 66550.1, 21803.9, 0.623253,0.409694,0.410134,0.0317572,10222.5,6670.81
32241.7,0.615932,0.453268,1736.51,525.367,0.088968,0.377413, 208418, 80361.2, 20045.6, 0.427752,0.417007,0.427558,0.031795,8032.62,6656.69
