sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
9205.33,13126,12212.9,8130.87,9059.4,8919.87,11091.4,27431.9,34709.9,34966.3,25485.1,17172.4,10673.7,6825.85,4686.22,6693.36,7922.59,15067.1,16972.6,14621.5,10825.1,8294.37,9891.36,10744.3,5396.62,5163.35,7226.99,8759.23,7711.2,7607,14618.4,19149.2,11363.6,8014.33,16836.8,16920.9,12174.3,7277.93,3971.39,3087.16,2645.4,1478.61,1063.96,1016.86,617.038,163.37,520.77,760.124,1134.79,1222.05,911.143,1456.17,1992.06,2749.51,2690.77,1986.2,1875.17,2129.72,2902.41
14080.9,17863.7,14394.8,13828.1,13399.3,11713.9,13521,28617.1,33440.2,32552.6,22349.6,16929.1,10627.4,7602.22,4950.68,8537.89,9791.45,17840.5,17973.7,14876.8,13519.5,9871.26,10104.3,9843.12,6620.19,6801.47,9789.78,13010.5,11806.5,12411.7,16680.4,20957.9,12588.1,9946.1,19778.1,18448.3,13749.1,8280.35,4980.67,3946.97,2879.15,1337.27,1245.76,1174.27,675.858,178.43,512.56,891.215,1352.63,1479.44,1029.79,1689.83,2112.25,2930.65,2692.5,1696.17,1812.62,1569.47,2227.23
15213.1,17291.2,14517.3,13062.3,12354,10342.9,12081.9,22070,28151.5,32182.3,25374.5,18533.4,11571.6,7929.04,5489.77,7612.24,10277.9,14582.1,16357.7,13259.4,13015.4,10394.9,10435.4,11265.1,6163.63,6559.8,9043.03,14719.3,14448.2,13478.2,16516.1,21022.4,14747.4,11748.4,21815.8,21696.4,14398.7,8392.65,4773.59,4163.05,3268.63,1698.55,1151.62,1144.61,691.162,202.164,579.018,885.151,1397.63,1428.73,1195.6,2319.41,2983.8,3317.89,3080.88,1971.9,1640.54,1496.6,2429.59
11985.1,14609.5,12303.4,9982.42,10409.7,9223.11,13084.8,24188.1,28391.1,28266.7,19822.8,14680.9,9744.34,5810.36,3460.32,6255.69,7893.27,15323.3,16471.1,12955.1,10963.2,7601.78,9555.02,9723.64,6602.58,5584.67,6520.81,9811.89,10206.1,10415,15645.3,20105.1,12898.2,9546.19,17675.3,17883.5,12245.1,6879.7,3954.1,3346.49,2838.6,1598.63,1064.48,1065.1,674.865,197.75,391.641,991.275,1274.71,1186.16,931.97,1607.75,2002.74,2401,2274.13,1523.92,1290.2,807.79,1519.87
9388.19,12849.6,11783.4,8880.07,8459.96,7176.53,8453.39,17960,24757.7,26925.1,20155.6,14284.1,9625.66,6503.43,4463.79,6021.66,9155.13,12356.9,13159.6,11742.4,8895.96,5754.01,8190.39,8738.12,5061.3,5117.92,5950.24,7497.8,7914.64,7771.09,13912.7,18247.5,11228.7,9225.9,16386.3,16885.5,12021.2,7503.45,4241.91,3184,2562.98,1411.34,1199.91,1025.86,604.601,184.025,549.595,722.832,1193.54,1203.14,850.794,1513.01,1907.84,2359.64,2260.96,1446.31,1024.08,1301.19,2068.8
10873.1,14062.6,12567,8775.3,7620.17,5753.32,8068.16,17661.8,26101.7,29573,23024.4,16147.6,10702,7272.95,5089.38,6469.29,9439.38,13593.3,13939.4,11968,8615.26,5777.49,8790.74,10131.7,5700.48,4986.33,5960.27,7303.71,7369.72,6657.01,14516,18551.5,10778.8,7430.01,16554.9,17284.4,12675.7,7945.89,4139.22,3508.91,2901.47,1601.52,1077.65,1022.21,645.926,184.723,492.226,718,1065.04,1200.45,1007.58,1478.69,1891.34,2276.95,2256.85,1457.48,1007.17,1258.73,2042.08
8008.8,13011.9,12264,9408.75,8653.06,8171.77,10792.8,18513.4,25708.9,27731.3,21553.9,15431.3,9886.29,7294.72,5360.82,6706.94,7939.23,13449.8,15407.4,12204.2,9514.54,6853.29,8589.18,9771.48,5013.26,4960.72,5921.47,6619.78,6991.29,7286.59,14321.6,18343.7,11127.1,8003.62,15227.4,15200.9,10801.8,6185.13,3159.51,2727.37,2437.53,1294.62,1256.99,1048.02,633.894,192.303,481.999,779.836,958.573,1254.47,1005.15,1524.97,1966.95,2511.16,2263.25,1331.18,858.541,945.21,1624.39
12445.3,15507.7,13032.6,10399.3,10233.1,9109.15,10824.6,18803.5,26924.9,29435.8,21610.3,15856.8,10517.3,8124.45,6234.6,9030.06,10687,14314.1,15013.6,11988.8,10264.5,7824.23,10029.9,11217.6,6657.28,5494.66,6017.25,6590.7,5972.34,6415.74,12125.6,18128.5,12445.4,10149.3,19355.8,19460.4,12523.4,6781.38,4162.3,3575.32,2958.18,1615.39,1201.74,1030.8,612.721,188.053,432.741,846.916,1146.8,1213.76,893.659,1398.44,1828.39,2310.66,2216.24,1338.02,963.425,1156.47,1871.8
8238.78,14343.9,13418.2,10524.1,9946.05,9340.14,12165.5,22144.4,29247.1,29368.6,21813.8,15970.8,10692.7,7449.99,5428.7,8603.69,10164.5,13747.6,13255.9,11793.4,10304,8330.18,9633.52,10681.3,6202.33,5238.1,6972.67,7880.24,7019.1,6916.61,13905.8,18276,11042.1,9664.19,18176.1,17947.4,12078.9,6752.53,3434.53,3232.2,2874.85,1717.27,1053.94,1031.34,670.036,182.941,466.986,788.413,1224.54,1257.45,851.297,1364.08,1837.24,2428.66,2419.06,1622.13,1621.56,1823.86,2653.7
9136.36,13450.7,12625.2,10220.7,9093.62,7384.11,8797.14,16125.2,22984.9,24904.1,17351.1,13699.6,9976.07,6755.69,5057.78,7170.62,9078.53,12842.7,12451,10865.6,9047.28,7279.74,9178.71,10052.1,5311.67,5180.54,7349.57,8360.16,7340.38,6962.3,13353.8,18371.1,12136.8,10239,16997.1,16552.8,11239.9,7059.91,3777.94,3112.99,2749.45,1628.19,1219.34,1083.98,661.932,182.991,435.964,765.837,1179.08,1260.56,985.948,1397.98,1751.64,2422.47,2416.87,1585.93,1456.74,1513.41,2278.29
7212.87,11248.2,10235.6,8823.48,8003.3,6590.91,6546.57,19243.4,24801.2,25933.1,19946.4,14269.4,9029.73,6060.7,4731.55,5717.46,7303.98,11563.4,13153.8,11158.2,9116.6,7269.86,9138.42,9717.44,5891.55,5913.22,8042.01,9599.36,9233.5,7926.87,12448.9,17868.2,12086,9837.27,14929,14532.7,10444.5,6114.64,3456.2,2760.64,2355.65,1305.01,1106.45,1087.05,649.538,182.319,536.775,853.812,1231.66,1146.94,799.386,1217.45,1545.79,2107.93,2040.64,1217.08,1220.38,1797.31,2729.73
11054.4,14156.2,12041.2,9219.28,9497.1,8072.95,8596.56,22058.6,26557.9,27126.2,21117.8,14550,9378.63,6857.11,4739.37,6667.4,7496.49,12234.9,14597.3,12142.8,9560.98,7726.49,8990.47,10626.1,6052.22,5837.95,7694.07,10470.4,10032.5,10663.7,13766.4,20188.9,12582.1,9215.65,16503.9,16263.9,11434.1,7529.38,4192.62,3474.28,2790.8,1483.72,1174.71,1099.54,664.736,178.736,586.479,862.348,1310.76,1249.41,787.965,1442.33,1857.51,2268.03,2172.43,1404.66,1048.3,1951.95,2971.1
13621.6,16984,15236,13035,12430.5,10856.7,11377,26022.1,32101.6,30131.3,20333,14755.8,9642.22,7605.72,6818.87,8616.39,10286.6,13441.9,15989.4,12670.9,10197.2,9413.37,9801.92,11260.1,6481.28,6451.52,7404.87,9086.53,7782.59,7776.6,13222.7,21488.1,15387.1,11196.7,18654.5,19255.9,13426,7997.87,4500.27,3583.23,2899.47,1657.12,1140.63,1093.62,646.441,182.834,505.061,1098.1,1482.38,1443.19,900.208,1404.05,1727.8,2527.17,2422.75,1561.94,1024.03,1366.36,2357.85
13996,16096.6,13869.2,11352.8,11937,10670.9,15746.2,27595.9,30687.9,28075,18862.3,13966.9,8942.78,6019.17,5919.51,7449.8,9683.39,13888.3,13615.7,10707,10311.4,7875.16,8102.2,10064,5774.38,6011.94,7288.49,8260.59,7115.2,6317.11,12320.7,17775.2,11256.9,7293.48,14789,15454.9,11731.3,7086.58,3881.67,3163.82,2696.62,1472.7,1153.33,1087.43,652.684,179.14,570.594,977.975,1324.18,1402.87,918.82,1482.59,1856.51,2393.38,2282.05,1488.34,899.455,1360.03,2241.45
13730.5,16620.5,15338.1,12514.1,12561.2,10992.3,11165.3,26752.3,29685.6,28917.3,20713.9,14720.3,9479.35,7159.92,7337.05,8194.17,10610.8,14790.2,14870,10712.9,10551.2,7706.56,9735.65,10613,6411.66,5682.37,8702.95,11019.4,10181,10476.9,15650.7,21026.2,13298.1,10200.8,17280.5,17164.5,12520.5,7506.12,4259.33,3178.62,2774.08,1642.29,1078.46,1083.97,614.134,168.723,498.089,879.523,1248.95,1297.29,984.27,1664.17,1983.67,2541.49,2389.7,1559.01,1227.8,2267.81,3415.83
9996.46,15257.6,13772.2,11384.6,11035.7,9664.39,12039.5,24235,30028.3,30694.9,23510.1,16626.1,11039,8310.76,5804.3,5954.3,8555.19,15470.9,16630.7,12813.7,11515.8,8115.16,8705.01,10836.5,5888.29,5181.63,6861.02,8709.62,7967.42,8339.06,14692.2,20442.2,12999.1,9087.44,17630.2,18374.5,12597.7,7539.12,4120.03,3278.5,2870.4,1727.04,1022.67,1025.54,629.159,189.192,433.938,870.839,1172.71,1321.16,927.162,1702.91,2076.6,2278.77,2335.41,1594.43,1119.54,1860.14,2797.28
10225.9,13305.2,11161.4,10361.7,10085.4,8883.31,10780.1,19825.5,21992.9,26934.3,21011.2,15147.7,9887.51,8089.03,5912.09,7451.81,8863.61,13058.6,13336.8,9824.03,9057.61,6546.09,8274.33,11488.5,6627.84,5993.17,7107.76,9230.11,8854.47,8260.54,12094.6,18485.1,11774.6,8268.28,16068.1,16180.5,11623.5,7106.65,3907.77,3140.12,2744.89,1662.16,1007.53,968.684,643.021,201.053,398.47,870.891,1173.24,1284.98,842.122,1487.48,2054.7,2353.92,2314.85,1451.09,1049.13,1681.53,2530.79
9710.79,14126.9,12897.1,10943.6,9836.35,7982.54,9367.44,21215.3,24686,28101.3,20964.3,15072.1,9920.01,6470.03,4761.48,5704.2,7914.01,13566,14153.1,11499.1,9316.81,7259.42,9572.65,10612.2,6882.03,6236.08,7886.61,9636.38,8581.24,8004.41,15257.9,19284.5,13023.7,9747.96,17698.1,17859.7,12497.2,6951.77,3626.32,3242.86,2705.86,1589.03,1094.15,1056.09,648.634,165.852,484.765,890.949,1163.52,1152.51,903.704,1433.55,1659.07,2240.41,2487.08,1889.38,2343.47,3679.97,4950.99
8724.42,13868.5,12624.6,10159.6,9778.26,8474.79,10315.3,19419.5,26027.3,30789.3,23445.3,15007.6,9022.83,6971.99,5290.49,7128.64,8320.25,13519.3,13801.9,11214.9,10001.1,8438.34,9571.01,9963.22,5656.73,5779.21,7220.89,8590.1,7558.03,8054.88,13922.1,18881.7,11772.3,8502.62,16579.4,17296.8,12356.9,6950.44,4117.96,3321.59,2727.2,1672.55,1252.4,1020.37,602.195,176.365,489.279,823.73,1198.44,1209.07,879.688,1619.93,2195.9,2863.87,3129.04,2692.18,2784.62,3925.15,5094.25
9830.12,14381.7,13044,9391.14,8920.68,8666.01,8970.53,22230.8,28510.6,28332.5,20523,13917.4,8946.68,6973.66,5012.22,7625.8,8305.57,15250.7,15663.1,12542.1,9966.77,7591.16,9101.31,9783.88,6022.27,5857.78,6717.09,9006.72,8158.35,9663.99,16088.1,19574,11876.2,7367.96,15912.9,16625.8,11916.8,7370.93,4527.69,3544.76,2721.39,1486.7,1177.99,1097.3,664.025,204.913,564.196,914.295,1114.41,1308.61,1184.1,2531.71,3550.02,4273.4,4631.04,4397.21,7768.42,9206.31,10091
10955.4,15278.6,13096.4,10669.7,10088.5,10247.8,12167.1,23639.2,29893.2,30129.9,21984.7,15630.4,10388.3,7693.9,5807.51,8958.7,10292,15247.5,16278.3,12681.7,10118.5,8625.93,10923.9,11306.6,6771.78,5015.11,7458.78,10418.3,9553.38,8793.11,15075,18835.5,11221.4,8557.9,17762.1,17169.1,13208.2,8650.48,5056.46,3833.72,2793.99,1505.8,1206.34,1053.28,634.633,159.344,587.593,837.58,1181.78,1329.13,1006.04,2619.56,3541.65,4385.34,4593.25,4180.8,6090.66,7864.68,9108.48
