ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
304018,0.813917,0.199888,0.199888,69401.9,14.9944,0.26,0.735, 35559.3,22317.2,5507.7,0.119933,0.0751445,6.9987e-005,2442.33,316.482
308496,0.793137,0.199888,0.199888,69476.1,757220,0.26,0.735, 36083.1,23015.7,5561.1,0.119933,0.0726049,7.01869e-005,2490.14,314.234
298701,0.784171,0.199888,0.199888,70289.5,4186.25,0.26,0.735, 34937.4,22443.6,5372.85,0.119933,0.0672598,6.41668e-005,2894.26,315.124
279454,0.802938,0.199888,0.199888,71100,4325.84,0.26,0.735, 32686.2,20689.5,5049.45,0.119933,0.0697333,6.5494e-005,2868.31,316.394
292260,0.793445,0.199888,0.199888,70698.4,22.1107,0.26,0.735, 34184,21799.1,5268.8,0.119933,0.0699642,6.97712e-005,2593.17,320.371
294850,0.790741,0.199888,0.199888,70064.9,752.997,0.26,0.735, 34486.9,22039.2,5312.02,0.119933,0.0729962,7.52271e-005,2400.74,320.693
301418,0.818404,0.199888,0.199888,69284.5,643559,0.26,0.735, 35255.2,22050.1,5466.42,0.119933,0.0804811,7.4912e-005,2544.63,321.429
282925,0.833673,0.199888,0.199888,67095.4,11.6818,0.26,0.735, 33092.1,20457.3,5149.49,0.119933,0.0808292,8.21234e-005,2230.85,321.752
287337,0.871128,0.199888,0.199888,66485.3,466.886,0.26,0.735, 33608.3,20201.9,5275.13,0.119933,0.0887057,8.41081e-005,2152.68,322.017
292062,0.927969,0.199888,0.199888,66388.4,4790.46,0.26,0.735, 34160.9,19700.7,5429.99,0.119933,0.0960111,8.72902e-005,2131.61,322.157
280756,0.921453,0.199888,0.199888,67173.3,6716.76,0.26,0.735, 32838.5,19027.3,5212.38,0.119933,0.0988427,8.92301e-005,2220.46,323.21
301430,0.944387,0.199888,0.199888,68840,2.0713e+006,0.26,0.735, 35256.6,20094,5624.07,0.119933,0.0956613,8.49039e-005,2266.2,325.299
291169,0.959817,0.199888,0.199888,70667.5,2272.24,0.26,0.735, 34056.5,19196.5,5450.55,0.119933,0.0913512,7.99678e-005,2390.24,325.757
291169,0.959817,0.199888,0.199888,70667.5,2272.24,0.26,0.735, 34056.5,19196.5,5450.55,0.119933,0.0913512,7.99678e-005,2390.24,325.757
285695,0.938114,0.199888,0.199888,70650.6,2965.83,0.26,0.735, 33416.1,19131,5323.29,0.119933,0.0930973,7.6802e-005,2611.79,325.679
279773,0.953124,0.199888,0.199888,72062.7,2.82861e+006,0.26,0.735, 32723.5,18533.8,5229.76,0.119933,0.0948359,7.50739e-005,2747.81,325.696
307618,0.940539,0.199888,0.199888,68477.2,2508.6,0.26,0.735, 35980.4,20563.2,5734.78,0.119933,0.112813,8.82967e-005,2450.79,331.318
315706,0.934275,0.199888,0.199888,69522.7,81604.9,0.26,0.735, 36926.3,21199.1,5877.6,0.119933,0.104721,8.39908e-005,2341.95,330.36
323298,0.88474,0.199888,0.199888,70607.7,47772.5,0.26,0.735, 37814.4,22503.5,5953.6,0.119933,0.0991602,7.87124e-005,2618.6,333.475
332038,0.897147,0.199888,0.199888,70552.5,3.73528,0.26,0.735, 38836.6,22903,6131.52,0.119933,0.112143,8.10157e-005,2574.59,331.295
329333,0.902686,0.199888,0.199888,70040,1903.03,0.26,0.735, 38520.3,22625.1,6089.07,0.119933,0.111367,8.12249e-005,2558.72,331.178
319330,0.876486,0.199888,0.199888,69647.9,914.823,0.26,0.735, 37350.3,22362.6,5869.6,0.119933,0.106633,8.17829e-005,2567.06,334.594
324963,0.853584,0.199888,0.199888,71295.4,664868,0.26,0.735, 38009.1,23147.2,5942.01,0.119933,0.0925217,8.02959e-005,2604.02,332.145
328224,0.853757,0.199888,0.199888,73076.4,245507,0.26,0.735, 38390.5,23376.4,6001.88,0.119933,0.0932225,7.52862e-005,2802.27,332.018
331436,0.863565,0.199888,0.199888,76777.9,734872,0.26,0.735, 38766.3,23433.3,6074.26,0.119933,0.0872669,6.9381e-005,3075.24,329.343
359645,0.821692,0.199888,0.199888,78966.5,3.7486,0.26,0.735, 42065.7,26243.3,6527.48,0.119933,0.0766813,6.09681e-005,3433.35,329.82
363291,0.832532,0.199888,0.199888,79537.9,28769.6,0.26,0.735, 42492.2,26291,6610.47,0.119933,0.0737194,5.81064e-005,3690.51,332.885
338816,0.831671,0.199888,0.199888,78433.7,1.5672,0.26,0.735, 39629.4,24535.8,6163.88,0.119933,0.0733055,5.94639e-005,3654.14,338.045
355222,0.786867,0.199888,0.199888,81444.9,30.1638,0.26,0.735, 41548.3,26633.3,6393.68,0.119933,0.0614102,5.42309e-005,4166.18,334.706
377342,0.76956,0.199888,0.199888,80144,13.0046,0.26,0.735, 44135.6,28686.3,6763.2,0.119933,0.05862,5.77219e-005,3718.36,338.014
363819,0.792287,0.199888,0.199888,79148,89903,0.26,0.735, 42553.9,27161.4,6557.03,0.119933,0.0653932,6.26721e-005,3450.34,340.15
363193,0.753438,0.199888,0.199888,76680.4,2.46445e+006,0.26,0.735, 42480.6,27976.1,6483.7,0.119933,0.0635136,6.13721e-005,3483.41,337.323
343184,0.749402,0.199888,0.199888,76655.4,440215,0.26,0.735, 40140.4,26523.2,6120.36,0.119933,0.0632989,5.91624e-005,3749.28,338.884
315628,0.76691,0.199888,0.199888,79251.8,372690,0.26,0.735, 36917.3,24046.2,5653.4,0.119933,0.0619708,5.53113e-005,4530.5,343.617
324833,0.739847,0.199888,0.199888,82118.6,69727.7,0.26,0.735, 37993.9,25305.5,5779.24,0.119933,0.0573248,5.06029e-005,4692.41,342.867
335097,0.75552,0.199888,0.199888,77571.7,588805,0.26,0.735, 39194.4,25767.7,5985.23,0.119933,0.0634203,5.93843e-005,3870.53,345.592
341605,0.766245,0.199888,0.199888,76433.7,8336.79,0.26,0.735, 39955.7,26039.3,6117.68,0.119933,0.063553,6.4691e-005,3526,344.562
