sbt1_1927,sbt1_1928,sbt1_1929,sbt1_1930,sbt1_1931,sbt1_1932,sbt1_1933,sbt1_1934,sbt1_1935,sbt1_1936,sbt1_1937,sbt1_1938,sbt1_1939,sbt1_1940,sbt1_1941,sbt1_1942,sbt1_1943,sbt1_1944,sbt1_1945,sbt1_1946,sbt1_1947,sbt1_1948,sbt1_1949,sbt1_1950,sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
39249.7,36909.7,34614.4,32143.7,29691.9,27262.6,24795.8,22250.9,19360.1,16458.9,14498.7,13335.9,12333.5,11736.2,11437.9,11186.8,10860.2,9469.66,7720.86,6585.68,5856.86,5402.53,5150.55,5037.68,5066.76,5023.42,4967.31,4850.82,4682.97,4462.16,4100.14,3771.05,3458.9,3168.46,2962.84,2791.09,2684.08,2621.85,2540.83,2458.35,2374.2,2305.06,2239.08,2093.07,1966.95,1932.74,1955.06,1984.13,1976.12,1964.72,1919.82,1794.02,1598.96,1457.3,1355.83,1226.12,1119.47,1027.49,976.33,961.88,949.417,951.679,965.38,1033.72,1162.38,1317.96,1487.87,1658.69,1825.48,1999.15,2192,2411.51,2676.98,2975.25,3280.04,3622.37,3629.86
40234.1,37873.2,35245.7,32800.7,30545.8,28176.3,25786.5,23218.9,20393.9,17642.9,15467.7,14109,12779.8,12129.9,11995.2,12217.8,12582.2,11278.3,9395.97,7723.26,6541.32,5793.09,5284.76,5267.02,5523.03,5540.18,5345.75,5098.56,4782.56,4371.34,4069.7,3810.19,3570.26,3393.1,3066.13,2796.82,2769.09,2779.09,2736.56,2701.48,2574.33,2425.13,2335.62,2148.33,2041.17,2028.47,2118.04,2240.29,2241.62,2202.4,2153.28,2002.74,1724.87,1509.09,1399.33,1251.53,1150.58,1056.24,1025.8,1025.82,990.763,982.789,998.332,1063.57,1175.34,1328.52,1509.06,1699.03,1875.76,2026.44,2188.88,2385.68,2614.9,2868.63,3155.28,3520.73,3527.83
40158.1,37924.6,35467.5,33006.1,30436.3,27676.1,24968.2,22344.3,19534,16961.2,14911.4,13340.9,11719.3,11076.8,11021.7,11191.5,11596.3,10427,8500.37,6849.67,5856.73,5321.48,4977.83,4886.19,4978.52,4943.14,4680.37,4320.11,4170.72,4040.25,3940.29,3737.43,3458.96,3116.12,2712.42,2650.71,2770.51,2754.44,2562.33,2496.04,2448.11,2349.04,2278.92,2090.36,2000.77,1964.82,2036.57,2174.62,2236.61,2279.24,2284.5,2136.99,1860.26,1608.2,1480.83,1372.49,1295.01,1182.41,1111.32,1072.26,1037.41,1043.67,1070.73,1155.52,1285.15,1445.15,1622.45,1781.93,1928.37,2080.9,2212.98,2379.91,2595.04,2835.53,3095.94,3405.53,3412.87
40361.9,37997,35320.9,32666.6,30066.8,27487,25052.8,22700.2,19844,16835.8,14200.8,12486.2,10948.6,10268.8,10144.5,10609.3,11132.5,10002.5,8137.83,6197.72,5512.33,5203.34,4688.38,4570.75,4545.45,4397.55,4156.5,3997.69,4146.17,4145.58,4015.65,3780.6,3391.68,2884.18,2297.51,2158.27,2259.77,2391.34,2296.39,2268.87,2225.05,2177.49,2141.87,1944.28,1891.75,1890.12,1994.74,2113.19,2119.95,2133.3,2156.55,2015.61,1772.31,1543.8,1380.82,1253.19,1206.47,1102.83,995.348,933.774,912.14,931.733,956.705,1023.73,1121.85,1246.66,1383.07,1511.67,1652.57,1788.27,1912.83,2092.11,2298.36,2552.03,2828.46,3125.86,3133.27
40573.2,38205.5,35569.6,32869.3,30354.7,27827.5,25214.9,22625.4,19334.9,15873.3,13321.8,11997.1,10632.3,10153.8,9995.83,10439.9,11106.3,9986.47,8344.9,6773.34,5907.16,4975.44,4134.09,4005.7,4333.59,4775.86,4820.79,4769.65,5035.59,4909.95,4371.07,4058.98,3715.63,3016.12,2377.18,2539.26,2891.49,3393.67,3422.94,3084.01,2804.83,2624.8,2402.46,2090.92,1991.66,1950.36,2014.3,2110.05,2190.55,2282.88,2363.76,2274.6,1982.39,1723.99,1556.53,1378.16,1332,1238.71,1096.56,997.293,969.088,989.646,1019.78,1104,1205.05,1320.22,1459.46,1590.69,1714.44,1835.79,1957.68,2097.64,2283.29,2535.1,2793.37,3124.7,3131.12
40296.2,38232,35810.6,33273.3,31087.4,28872.6,26126.9,23368.9,19811.4,16406.3,14133.7,12761.8,11814.9,11972.8,11804.5,12474.2,13358,11521.8,9842.87,8289.91,7449.32,6477.82,4789.16,4254.6,4291.07,4746.28,4962.86,5048.79,5392.22,5300.29,4675.26,4185.12,3876.34,3264.73,2471.33,2523.33,2976.29,3397.65,3470.25,3196.61,2891.01,2848.74,2689.3,2353.68,2207.98,2144.56,2233.91,2367.83,2487.22,2609.44,2676.85,2616.07,2409.22,2129.39,1951.77,1725.08,1595.39,1515.97,1394.96,1332.59,1334.58,1359.41,1368.93,1408.82,1492.56,1619.31,1750.48,1905.88,2094.68,2240.74,2351.82,2478.94,2684.15,2991.43,3290.79,3631.01,3638.39
