sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
15486.4,17941.1,17680.1,15030,13710,14355.9,16876.5,26494.6,36742.3,35723,28861.6,22150.4,16336,12178.6,10675.3,10904.9,22830,26132.8,25795.5,20732.2,16946.5,16174.6,15380.2,19128.8,17662.6,16440.8,16070.7,15823.4,16916,16829.1,27332.2,34725.4,30321.3,25508.1,23432.8,21372.9,14899,10821.6,7881,7177.23,6811.57,6000.19,5235.42,4860.34,4866.31,5129,7484.99,8686.35,9657.59,9617.05,9440.21,9202.16,10629.6,12218.4,12405.7,11751,12267.5,14038.8,16577.4
12927.2,16245.6,16572.5,13518.8,12682.9,12775.5,15218,21178,33184.2,33706.3,28506.4,21566.9,15880.8,11678.4,9263.36,9414.44,21425.6,25269.9,24472.5,19373.3,16319.5,16302.4,15432,18522.6,16567.6,15383.2,15169.7,14041.1,14019.6,13437,26637.9,31001.3,26191.5,21886,22232.5,20234.4,13735.8,9815.08,7135.35,6352.08,5814.16,4895.78,4358.3,4230.11,4491.14,5083.72,7361.84,8675.89,10172,10389.9,9794.38,9657.26,11275.6,12672.3,13662.1,13442,14249,18043.5,21459
15496.6,19267.9,20348.8,16807.8,15183.7,13794.6,15785.3,23104.9,35573.5,34902.1,29754,22313.9,16801.9,12491.1,9973.86,9910.93,22700.5,27296.8,27742.4,22805.6,18497.4,18346.4,17869.5,20452.7,18030.9,16383.9,16014.9,15247.6,14275.4,13040.2,27297.1,31920,27810.5,23678.7,23439.9,20905.9,14178.1,9945.59,7409.94,6630.29,6384.99,5576.34,4888.19,4690.23,5266.81,5584.93,7686.62,8820.65,9561.34,9365.85,8599.66,8023.45,8448.12,9032.8,10325.8,10785.6,11488.5,15252.9,18490.1
13173.3,17381,17845.5,14575.7,12790.5,11035.3,13341.7,19596.2,33496.9,34031.1,29616.3,22333.3,16652.5,12187.4,9137.38,9133.99,20667,24387.7,24629.2,19578.7,15442.4,16172.5,16027.6,18641.8,17101.9,14694.6,14282.2,13911,12454.7,11210.3,24207.4,27817.1,24173.9,19851.1,20322.1,18640,12698.6,8889.86,6505.6,6129.29,6181.56,5568.01,4635.26,4208.36,4414.49,4565.12,6630.8,8194.86,9107.19,8938.44,8270.94,7664.15,8593.08,9681.38,11548.8,11883.9,12759.4,14294,15398.3
14169.9,17373.8,17936.3,15173.7,13197.4,11869.9,15390.5,22045.4,34258.1,33583.4,27883.3,20151.1,15057.9,11395.2,9305.56,9898.32,20790,24634.6,24661.1,19585.3,15711.2,15889.2,15615.7,19107.3,17855.9,15216.5,14922.8,13803.6,12088.5,11053.8,26217,30571.4,25491.3,20662.3,20314.2,18017.2,12817.4,9375.27,6987.47,6748.47,6815.98,6168.25,5094.89,4675.45,4699.66,4919.12,6769.55,8266.55,8888.53,8504.78,7600.87,6914.8,7699.72,8816.55,9527.07,9226.23,9415.57,11106.4,12524.8
11694.6,17051,18861.7,16332.2,14455.8,13660.6,16098.2,24241.8,35065,33956.1,27512.8,20176.3,15214.3,12071,10178.6,10548.3,21496.7,25055.1,25168.7,20913,16848.7,16373.7,16080.6,19641.6,18393.3,15782.6,14616.1,13068.1,11310.5,10007.3,24109.2,28490.6,24643.8,20861.6,21459.7,19101.5,12950.1,9376.31,6832.87,6554.79,6196.36,5601.36,4540.86,4041.08,4080.9,4312.02,6329.54,7599.81,8256.26,7938.08,6999.33,6278.18,6781.84,7495.49,8018.98,7700.44,8129.88,10253.1,12803.7
12584,16204.9,17693.4,14563.6,13276.8,12419.9,16317.2,25492,37666.8,36115.5,28918.4,20897.8,15789.7,12653.2,10999.3,11146.9,21439.9,23968.7,24636.3,20720.5,17771.2,16526.3,17159,19739.3,17825.1,15208.4,13744.2,11913.6,11033.3,10327.7,24861.6,28578.5,25274.2,21451.4,20410.8,17714.3,11333.7,8477.46,6398.56,6430.98,6096.89,5401.85,4394.15,4036.64,4150.96,4580.38,6493.79,7554.88,8200.09,7869.93,6989.74,6751.59,7725.66,8366.66,8657.9,8085.09,8422.83,9884.65,11859.4
13625.6,17317.2,17953.1,14953.1,14076.3,13222.1,16560.5,23730.3,35589.7,34262.6,27567.8,19748.8,14657.1,11470.5,10283.8,10726.2,19437.6,22116.4,22605.2,20246.7,18382.4,16808.9,17124.9,20426,17601,15783.7,14334.8,13603.4,13190,12402.1,25155.1,28330.4,26459.5,24039.9,22372.7,18701.2,12418,9232.46,6637.07,6703.85,6311.77,5520.01,4516.93,4221.38,4201.17,4594.12,6893.04,8125.73,8574.06,8229.51,7452.48,6877.62,7616.65,8020.75,8108.64,8260.07,9201.56,10802.4,11995
15145.5,18133.5,17992.5,14730.6,13875.6,14080.1,15947.8,29260.8,39586.5,37030.1,29791.8,21122.7,15192,11303.4,9315.15,10396.3,22451.5,26205.1,26557.6,22989.2,19729.6,17631.5,16739.8,19750.9,17602.7,15501.2,14127,12908.4,12901.9,12446.2,26561,31064.9,28090.9,25879.3,24159.3,20506.5,13416.5,8849.17,5883.51,6071.27,5825.64,5269.56,4489.03,4279.43,4301.25,4520.56,7143.97,8325.76,8589.55,8153.95,7324.58,6754.11,7902.58,8701.07,8774.59,9014.98,9845.52,10902.8,11490.6
15889.9,19087.4,19235.9,17222.5,16466,16511,18251.1,27174.8,37721,35828.6,29580.1,23264.8,17916.4,13816.3,12116.6,12305.2,24136.9,27112.5,26787.2,22903.1,18910.5,16900.9,16193.9,19946,17805.8,16098.9,14507.3,13252.4,12521.7,12157.1,27052.2,31070.2,28078.5,24660,23224,19869.5,12981.1,8670.49,5979.17,6175.7,6396.11,5733.44,5205.44,5140.96,5105.13,5145.52,8179.8,9361.57,9959.54,9641.09,8691.6,8076.52,8498.7,9196.81,9487.17,9907.26,9924.01,10612.8,10886.8
