rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013
4841.92,5206.13,3153.86,3021.29,4753.73,28253.8,11827.6,4054.18,3804.64,4795.13,2049.98,2053.6,3235.06,2922.31,19097.5,1869.93,5588.6,3889.45,5053.63,3144.6,5600.03,11725,3194.08,3405.1,2399.41,3376.83,3205.31,3142.01,27559.7,4311.19,8069.82,3544.01,4214.51,2752.22,3409.68,1738.14,1789.58,1687.23,2412.04,667.845,1365.64,1249.29,1138.7,1127.44,3784.24,830.53,1539.21,804.315,839.872,1617.63,1950.53,1548.61,2370.66,1890.73,1423.46,1578.67,1621.76
5999.62,6253.69,2929.91,2583.42,6585.23,19885.6,8748.44,4205.81,6751.59,5240.21,1527.04,1515.88,3883.38,3768.66,16207.6,1339.11,4283.83,4397.36,5343.61,3152.26,4772.3,9986.52,3077.88,2892.04,2607.69,2468.72,2918.59,2568.23,29951.1,3102.37,7428.6,3711.83,3667.26,4451.59,1943.03,1535.9,1668.93,1955.13,2548.68,892.893,976.841,1001.65,1104.28,1320.97,2879.25,1500.62,1641.28,944.643,578.901,1799.03,2977.14,2476.52,2105.62,1543.06,1396.96,1953.54,3087.66
4001.54,5130.41,6046.86,3886.59,11785.5,24522.3,10219.8,3504.12,5142.07,6440.43,2373.81,1535.46,3155.86,4381.1,19071.1,4167.17,5260.16,3198.48,6284.17,2971.75,3531.7,11623.6,4303.44,3125.13,2366.91,3390.26,3285.19,2353.39,34507.5,5446.33,6417.49,1677.58,4639.89,5270.08,2579.71,1653.19,2116.97,1579.48,1779.13,1889.01,644.991,1332.65,1469.77,1151.19,3845.94,1287.27,1589.03,662.772,663.603,1645.76,3227.16,2703.6,1877.09,1691.81,1437.72,1579.89,1799.69
5935.43,5979.93,5805.59,3130.21,14851.8,22542.9,11948.7,2823.02,5596.15,5476.34,2406.54,2047.18,2518.35,5040.11,20392.6,3341.87,6930.84,4809.32,4936.31,4836.29,2802.1,9199.47,5007.59,3970.71,2109.64,3680.51,3328.77,1830.86,35803,5453.59,6832.06,1503.74,5093.09,5139.3,3650.33,1388.06,2136.09,1254.26,1760.62,980.404,889.138,1182.2,1839.49,1042.92,5003.62,1281.7,1415.47,994.532,839.243,1862.06,3507.49,2854.21,2532.47,1678.32,2363.12,2134.84,1768.36
5232.09,6021.43,5226.19,4539.78,5371.91,23152.1,10585.8,3960.95,3580.85,5291.03,1455.97,2551.54,3145.06,2289.56,20475.5,2551.59,6313.97,3909.95,6535.27,4424.99,1864.77,8935.51,3547.47,3748.01,1852.41,3571,2939.84,1851.52,33720.8,4691,4810.24,1870.33,4895.96,3374.11,3491.38,1301.72,2651.45,1163.7,1581.37,977.237,1177.7,1318.01,1846.14,761.975,3356.8,2042.07,955.999,661.645,907.601,874.896,3879.14,2285.19,1930.94,1650.9,2890.38,1788.93,4415.22
9022.74,3422.09,6094.89,6394.81,7928.79,17823,11685.6,12174.6,3175.78,5439.97,1417.44,2464.73,5002.11,3388.97,17925.6,3157.3,8653.43,6467.72,7432.93,3285.87,3497.68,8443.44,5351.04,4068.11,3682.08,3260.8,3252.45,2646.11,38196.9,5322.53,7388.5,1721.03,3042.09,6507.41,3132.59,1774.65,2431.58,1267.71,2392.09,1291.95,1570.8,1446.59,1461.76,882.592,4953.31,1632.31,1707.78,1518.08,894.335,992.378,4965.89,2412.96,1867.03,3007.78,3008.99,4640.1,5480.11
6259.95,3544.61,4608.24,4784.98,9038.99,12136.6,19206.4,4736.19,4807.75,5979.98,2196.3,1731.95,4287.58,3748.24,16272.3,5004.65,8767.8,7511.89,5702.51,5413.5,2045.57,8408.43,4816.7,5074.52,4326.2,2561.01,3028.14,1831.11,34133.5,6103.62,4057.19,1101.05,4080.84,6929.73,5777.72,1647.09,2505.2,1375.81,1181.55,973.566,1429.95,1249.89,1073.77,400.224,5324.92,663.21,1767.99,579.433,653.036,798.651,5014.62,1703.95,1214.84,1379.51,2990.7,5381.92,2387.12
5246.55,2828.85,3307.48,2610.63,7929.34,11798.3,21369.6,1855.21,3831.54,5851.89,1404.36,2212.97,3695.98,2382.16,16638.5,3802.62,5734.45,8456.21,4938.57,3259.99,1625.94,7478.65,4818.46,3784.65,5075.66,2613.18,2930.32,1331.4,25618.4,4402.95,7034.52,1295.82,3632.89,6702.65,3492.31,2118.68,2088.66,1309.53,1298.62,854.128,1353.21,1038.79,685.026,256.959,3631.03,439.637,1118.97,299.707,974.253,545.103,4144.28,1485.76,765.59,1180.74,2636.26,2434.74,2892.57
3584.1,2550.88,4350.23,3509.24,5403.18,11429,21220.7,4288.49,2525.42,5466.85,1731.73,1257.72,3581.58,2685.13,17796.5,3435.84,7212.32,6801.23,4203.15,4015.62,1650.83,7384.4,5318.61,3383.39,4733.04,2059.78,2576.54,854.705,30469.9,4586.17,5758.26,1508.9,3675.65,6056.26,4209.34,2197.4,1892.12,2602.87,953.292,1010.4,1453.21,801.949,732.716,366.063,3991.78,463.067,893.317,437.413,1010.19,505.878,3575.99,1345.41,1140.27,1470.01,3480.93,1751.56,3311.79
3478.18,2188.46,4489.21,3219.29,5259.12,12444.1,18883.5,4466.73,1919.29,7038.72,1605.11,1511.42,2435.37,2739.9,19727,3146.55,5421.26,5338.52,5218.3,3892.69,1880.74,7506.12,6070.76,3661.15,3995.51,1836.14,2387.6,1448.89,31172.4,4568.72,4702.36,1307.07,3603.16,8352.38,4915.26,2169.27,1475.83,2354.59,1023.67,1259.91,1440.67,1280.75,686.417,425.274,4743.64,513.219,844.596,398.958,1223.86,736.265,3757.94,1898.1,1231.57,2273.36,1975.15,1224.18,4186.48
