ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
2937.59,0.84516,0.199888,0.199888,854.511,442960,0.52881,0.735, 34359.4,21057.1,5361.01,0.119933,0.0950967,0.00387162,5511.53,338.972
2873.68,0.831377,0.199888,0.199888,898.611,6.54562,0.51391,0.735, 33611.8,20814.8,5227.55,0.119933,0.0835382,0.0035157,5811.28,340.66
2671.87,0.81441,0.199888,0.199888,871.158,487182,0.507765,0.735, 31251.4,19606.1,4841.03,0.119933,0.0958778,0.00362215,6273.52,337.905
2821.42,0.790884,0.199888,0.199888,883.697,4.88923,0.494263,0.735, 33000.6,21087,5083.26,0.119933,0.0899322,0.00344386,6616.24,338.29
2699.72,0.855719,0.199888,0.199888,873.652,82412.9,0.480881,0.735, 31577.2,19199.5,4938.92,0.119933,0.101492,0.00367198,6258.54,336.624
2598.36,0.924788,0.199888,0.199888,868.449,100.541,0.497136,0.735, 30391.5,17567.1,4827.49,0.119933,0.109651,0.00362676,6639.46,335.771
2500.34,0.959098,0.199888,0.199888,848.93,34050.7,0.507287,0.735, 29245,16493,4679.79,0.119933,0.12297,0.00386039,6309.76,336.298
2704.09,0.914116,0.199888,0.199888,878.672,364.293,0.492829,0.735, 31628.3,18423.5,5012.23,0.119933,0.10687,0.00350229,6650.24,337.141
2649.9,0.912793,0.199888,0.199888,892.534,1.226,0.479462,0.735, 30994.4,18071.6,4910.35,0.119933,0.100652,0.00336995,6714.81,338.521
2558.24,0.920583,0.199888,0.199888,868.558,257627,0.497536,0.735, 29922.3,17348.5,4748.61,0.119933,0.119652,0.00377846,6195.62,335.866
2671.72,0.94208,0.199888,0.199888,872.909,132752,0.482234,0.735, 31249.6,17839.8,4982.41,0.119933,0.122389,0.00383264,5896.29,333.609
2601.98,0.94972,0.199888,0.199888,877.254,6.81939,0.484317,0.735, 30434,17279.2,4860.32,0.119933,0.127204,0.00382488,5858.53,333.467
2688.28,0.928454,0.199888,0.199888,860.095,11.752,0.496641,0.735, 31443.3,18127.1,4998.55,0.119933,0.132613,0.00400746,5417.66,337.572
2660.44,0.90545,0.199888,0.199888,884.343,1.27596e+006,0.490223,0.735, 31117.7,18240.4,4921.91,0.119933,0.116284,0.00354023,5974.86,339.633
2443.53,0.908501,0.199888,0.199888,918.306,16459.1,0.494767,0.735, 28580.6,16716.2,4523.66,0.119933,0.114104,0.00312472,7254.12,337.671
2255.86,0.953061,0.199888,0.199888,909.543,260.812,0.480318,0.735, 26385.5,14944.8,4216.79,0.119933,0.116582,0.00328878,6755.35,341.96
2266.07,0.956975,0.199888,0.199888,890.546,1.32034,0.496783,0.735, 26504.9,14970.4,4239.4,0.119933,0.115137,0.00329663,7116.24,340.05
2345.72,0.944848,0.199888,0.199888,839.766,9127.38,0.487479,0.735, 27436.6,15631.9,4377.06,0.119933,0.113387,0.00383245,5931.6,338.056
2388.61,0.966845,0.199888,0.199888,851.578,122.054,0.50265,0.735, 27938.2,15668.9,4478.01,0.119933,0.119855,0.00385574,6205.82,343.257
2175.38,0.956086,0.199888,0.199888,799.362,2927.99,0.512525,0.735, 25444.2,14380.4,4068.98,0.119933,0.132482,0.00494968,4685.02,343.046
2160.28,0.949925,0.199888,0.199888,779.689,537.761,0.509668,0.735, 25267.6,14343.8,4035.43,0.119933,0.138261,0.00539336,4184.91,343.015
2027.38,0.924092,0.199888,0.199888,770.233,4741.89,0.517554,0.735, 23713.2,13713.7,3766.11,0.119933,0.126307,0.0055466,3903.51,345.183
1894.72,0.929945,0.199888,0.199888,757.165,34689.7,0.525055,0.735, 22161.5,12762.4,3524.16,0.119933,0.13746,0.00592075,3688.52,347.949
1955.85,0.881292,0.199888,0.199888,759.576,2.47786,0.532968,0.735, 22876.5,13648.4,3598.94,0.119933,0.130189,0.00582683,3484.39,347.7
1778.56,0.934641,0.199888,0.199888,784.946,323.44,0.524836,0.735, 20802.8,11939.5,3311.46,0.119933,0.129107,0.00554406,3608.76,350.529
1942.95,0.911185,0.199888,0.199888,761.048,17.7265,0.522846,0.735, 22725.6,13265.8,3599.07,0.119933,0.136423,0.00571748,3562.19,350.736
1980.19,0.915371,0.199888,0.199888,799.945,99.1046,0.526429,0.735, 23161.2,13479.2,3671.44,0.119933,0.125399,0.00469498,4727.8,354.601
1997.1,0.903027,0.199888,0.199888,864.366,803.148,0.510777,0.735, 23359,13716.6,3692.74,0.119933,0.112072,0.00363657,6714.84,355.452
2044.32,0.89262,0.199888,0.199888,862.592,9.09262,0.510762,0.735, 23911.2,14147.8,3771.3,0.119933,0.111279,0.00373196,6223.85,353.714
2157.38,0.869609,0.199888,0.199888,915.811,13.7981,0.525925,0.735, 25233.7,15185,3959.3,0.119933,0.107936,0.00343853,6742.23,355.738
2130.64,0.852327,0.199888,0.199888,864.541,1.04647,0.50732,0.735, 24920.9,15190.8,3894.78,0.119933,0.112857,0.00394794,5969.79,351.239
2142.77,0.894877,0.199888,0.199888,866.83,2698.99,0.495508,0.735, 25062.8,14804.7,3954.91,0.119933,0.116671,0.00397917,5923.44,351.312
2414.41,0.819428,0.199888,0.199888,870.413,83.2885,0.477887,0.735, 28240,17648.6,4379.76,0.119933,0.104323,0.00394559,5461.41,351.264
