rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013
4004.29,1973.1,1474.91,3646.79,3607.5,2226.51,2850.67,15415.9,1394.39,3352.91,4318.74,2188.48,2065.38,1559.93,2981.58,4586.12,1603.17,7538.59,2899.46,2593.96,9777.74,2753.61,826.854,7345.77,1274.64,4551.63,2410.59,4291.89,2527.89,2638.08,8863.39,1889.57,2428.98,3513.02,3113.11,1852.84,2128.35,3789.52,2779.67,933.18,3207.86,3199.67,2315.57,3451.64,2381.42,4050.47,2141.7,1325.18,1957.34,2613.92,3611.2,3087.98,903.421,7625.21,4717.89,1910.72,1401.56
17711.1,99.5562,4385.34,1043.24,1764.35,4481.07,2081.38,139931,364.665,4160.94,19536.6,3426.02,2725.83,605.044,2791.65,34951,1230.99,39362,2847.99,2087.36,31676.3,2741.95,341.989,5608.19,4992.56,1118.43,1333.63,3882.11,3611.05,331.125,66390.9,11955.7,2268.61,2069.68,3966.44,2625.8,2254.81,4396.3,2476.18,466.811,3372.1,2083.43,1355.41,3725.24,2660.18,1633.63,3094.67,828.08,1103.51,1236.52,3555.77,365.694,1593.07,3668.57,7247.06,2566.74,6167.82
17711.1,99.5562,4385.34,1043.24,1764.35,4481.07,2081.38,139931,364.665,4160.94,19536.6,3426.02,2725.83,605.044,2791.65,34951,1230.99,39362,2847.99,2087.36,31676.3,2741.95,341.989,5608.19,4992.56,1118.43,1333.63,3882.11,3611.05,331.125,66390.9,11955.7,2268.61,2069.68,3966.44,2625.8,2254.81,4396.3,2476.18,466.811,3372.1,2083.43,1355.41,3725.24,2660.18,1633.63,3094.67,828.08,1103.51,1236.52,3555.77,365.694,1593.07,3668.57,7247.06,2566.74,6167.82
20358.5,23.2559,7307.93,1019.74,2382.16,4918.21,1655.1,108709,812.537,4238.14,7861.84,3486.2,4660.66,823.698,2977.97,63540.2,917.178,46891.2,2870.05,1925.07,33001.1,3112.07,130.005,9218.13,2947.46,1895.01,1353.49,3797.92,2850.58,797.566,74954,12797.5,2113.11,2240.53,4533.5,796.412,2580.44,3808.02,3370.18,396.926,3488.81,2283.09,2216.01,2300.01,2723.6,811.424,3063.31,637.371,1901.07,1092.69,3468.51,359.545,2127.71,9116.31,3652.63,2311.82,4584.71
37382.3,0.34352,35111.6,1715.02,1779.16,3295.37,1960.52,54409.3,1722.28,3322.37,13785.2,2805.19,6514.6,558.295,2739.1,87360.4,1609.36,35127.6,1948.66,2254.49,9480.02,4270.88,15.5494,12691.2,4362.35,1831.46,788.92,10452.1,2114.37,2498.62,74847.7,11189.6,1774.56,1972.14,5389.72,200.379,2421.57,6892.81,4105.97,196.471,2726.32,2598.03,1725.85,1224.83,3159.75,3316.91,7016.19,2043.95,2169.55,428.708,5709.2,1328.42,2679.69,9758.05,17598.7,2664.71,2753
42004.6,0.844106,16393.6,3266.2,932.76,5276.45,1705.73,72575.2,1610.45,2538.96,12851.2,3747.09,11909.4,518.338,2825.76,45828.8,1648.38,18541.8,2572.01,2073.11,10915,4362.85,17.116,12524.9,2883.8,6136.74,508.57,23841.8,2280.33,1786.93,29873,19546.7,1411.97,3358.01,4057.03,608.035,2895.22,7137.76,3414.04,244.399,3177.16,2248.54,2223.84,1016.82,3391.73,3313.34,2760.63,1820.97,2250.58,817.736,5161.5,1134.61,3370.96,6212.69,7740.22,3885.68,1507.84
42248.1,0.986512,14405.6,4325.89,872.835,3741.79,2257.49,59073.2,1391.89,2073.3,10498.9,4198.79,10399,684.169,2737.78,51062.3,1735.21,32625.9,2621.6,2049.42,9942.56,4462.14,16.0494,12487,2949.6,5455.16,485.875,35524.3,2294.18,2251.77,35867.8,8884.37,1448.23,2425.28,4929.77,280.109,5676.5,5271.49,3654.89,420.2,2488.99,2276.99,1528.23,1094.23,3510.33,1489.02,2717.02,3050.31,2495.17,673.458,6250.58,941.512,5338.29,3330.32,7185.32,3932.89,3354.15
47868.1,1.45725,16192.8,4030.06,946.191,3330.99,2116.34,61245,2335.44,2237.81,8769.34,4193.8,11767.4,665.282,2704.4,61069.7,1876.73,14096.2,2796.71,2733.89,10458.5,3660.99,32.9327,13196.6,2428.69,6070.34,484.518,37438.3,2512.55,1275.64,47535.1,9427.63,1512.48,2644.8,4859.72,309.328,4580.57,6220.87,4498.03,419.828,2118.72,2319.3,860.813,1155.08,3836.07,833.505,3975.15,2771.01,2127.95,533.248,6763.38,852.557,5754.83,4444.49,9281.7,3332.46,1981.47
56125.8,1.37673,13694.2,4811.08,1493.93,2530.27,2257.32,64984.6,2098.37,2575.24,6626.95,3834.41,13205.9,531.714,2868.45,72902.2,1996.87,10364.9,3783.94,2636.25,13974.9,3015.88,37.8577,18659.9,1898.72,7801.68,374.497,45427,2554.14,1564.74,45920,6468.14,1860.51,2543.14,4063.15,864.296,4013.22,4484.96,4371.87,430.747,2529.66,2192.77,747.419,729.812,4196.6,796.634,2004.7,2262.55,3162.5,551.774,7165.94,893.456,6224.34,4309.99,8610.86,3136.74,1958.82
60698.3,0.626018,17222.1,6417.62,1407.12,2652.91,2300.16,54786.4,1306.32,3988.62,4234.45,4162.52,13160.2,551.752,2821.74,75048.1,2421.52,13416.1,4143.16,3005.56,17332.9,2313.81,76.1573,16412.7,1878.79,8272.83,387.402,50003.5,2645.49,1408.69,51870.8,9146.29,1956.95,2141.07,3933.07,1061.17,5094.65,4733.38,3831.06,504.733,2390.96,2279.92,681.705,937.204,4474.85,837.333,1351.01,1575.1,4042.43,559.334,8048.68,710.045,9508.76,1868.86,8144.87,3156.48,1247.33
57585.2,0.75593,12061.5,5699.99,1522.78,2377.04,2360.97,47186.3,1410.9,4536.53,4278.51,4066.06,13764.6,650.237,2816.34,52430.8,2066.16,20048.9,3890.79,3120.05,23717.5,2421.25,60.8174,18504.3,1709.44,6726.66,463.112,31848.5,2641.05,1496.06,53217.5,11905.6,1865.72,1953.06,4202.79,1546.44,4968.89,4161.76,2917.91,899.383,2684.87,1924.54,687.227,1115.44,4461.17,788.861,1116.02,1701.25,3363.89,722.866,8056.94,651.533,5979.66,1989.92,5830,3667.6,1620.82
61373.3,0.583619,10295.1,7776.23,1718.1,2255.39,2220.39,69169.4,1368.81,6331.96,3865.8,3683.52,12764.1,717.178,2782.19,66090.1,2285.19,20789.8,4368.78,2904.78,27676.9,2563.28,66.3018,14283.2,1706.34,10240.8,486.827,24299.3,2578.21,2050.88,63615.9,12862.4,1787.07,1416.92,4867.35,1706.03,4413.94,3264.55,3208.23,1140.77,2453.2,1644.27,895.358,1326.48,4352.35,978.687,939.878,1789.34,2873.55,728.148,8812.1,485.459,5479.46,1299.91,5138.16,3586.99,722.145
60345.1,0.29183,16714.7,8280.9,1461.1,2358.91,2114.19,74738.5,2350.32,4900.96,5606.87,3555.09,14161.4,941.581,2762.87,56353.5,2321.06,15536.2,4375.52,3160.62,33232.2,2386.22,86.4816,12323.1,1762.82,11984.7,491.593,26661.3,2552.75,2306.11,65237,10210.4,1711.49,1680.69,4858.91,1131.95,3613.31,3364.95,3634.77,1056.2,2831.96,1474.45,800.44,908.764,4566.48,613.654,1405.98,1133.65,3189.72,737.731,8314.42,398.102,7470.91,897.795,4829.68,4614.22,1151.75
57307.4,0.285464,15717.2,8750.6,1359.72,2444.59,2140.08,62073.6,2316.74,5034.88,5198.53,4125.61,11200.1,893.401,2742.43,66029.7,2197.73,16035.6,4245.09,3282.19,32705.3,2487.95,76.4108,12080.3,1841.78,11680.1,514.659,28542.8,2466.82,2633.12,67963.2,8702.95,1860.59,1419.04,5182.73,1336.86,3634.53,3434.54,3411.16,1149.93,3010.67,1615.65,758.282,961.991,4474.3,592.524,1458.19,1173.7,3082.7,754.347,8603.62,383.73,8380.59,823.927,4332.51,4859.97,1052.42
57959,0.260272,17465.1,9234.05,1329.28,2267.69,2260.61,67308.9,2203.61,5149.41,5138.88,4534.47,11996.7,883.335,2732.48,67528.5,2222.43,17080.9,4042.84,3494.59,31168,2502.91,69.5765,10939.2,2317.7,9271.35,501.834,35700,2486.94,2592.8,68059.4,8646.18,1804.03,1386.33,5216.47,1351.22,3741.23,3348.12,3312.9,1122.44,3044.21,1629.84,800.569,873.899,4465.19,578.024,1446.72,1327.31,3145.9,724.448,8494.15,393.006,7969.84,717.287,4345.95,5094.27,969.446
58924.7,0.240101,20360.3,8187.1,1470.81,1975.01,2456.52,68287.1,2259.61,5269.19,5107.14,4328.38,13214.2,994.436,2714.75,63632.8,2403.87,14640.9,3890.55,3554.37,31280.8,2574.62,72.003,10050.6,2447.15,9517.15,488.417,36851.7,2462.79,2736.94,63580.9,9770.51,1941.36,1151.89,5448.58,1347.49,3571.63,3313.42,3324.01,1344.26,3008.17,1610.98,828.254,940.429,4516.24,561.447,1366.55,1276.17,2953.26,712.437,8377.81,381.679,8304.36,699.634,4343.18,5308.25,794.558
57226.8,0.253201,17163.2,9591.38,1446.97,1987.21,2484.38,63978,1946.87,6293.15,4621.22,4494.71,11824.5,1007.77,2673.78,73142.1,2466.98,14174.4,3656.92,3780.61,32353.9,2542.48,75.2358,9835.68,2832.66,9561.07,477.867,41233,2417.45,2899.88,65846.8,11065,1915.84,1069.75,5824.04,1127.37,3086.25,3695.89,3035.77,1444.22,3057.65,1676.08,704.03,906.454,4614.98,598.407,1128.76,1135.45,2902.46,735.038,8471.02,386.755,8302.22,664.413,4484.28,5226.65,883.108
58292.8,0.281939,18557.7,8729.73,1428.15,2028.84,2455.21,68568.5,2066.85,6103.27,3920.44,4983.53,11252.5,1075.82,2637.2,70727.8,2555.24,15367.6,3500.38,3834.36,32614.8,2421.81,78.2007,10684.8,2919.45,9006.3,443.364,44488.8,2434.39,2770.5,57184.6,13013.5,1890.94,985.852,6351.21,1015.54,2995.34,3688.48,3203.2,1357.22,3274.73,1669.24,705.833,929.125,4685.14,471.101,1066.92,1010.82,3064.31,747.201,8238.63,439.77,7722.74,799.119,4387.33,4938.61,946.385
58680.6,0.300227,18060.9,9465.81,1465.66,2125.64,2370.21,71334.3,1965.46,6111.44,4419.38,5168.55,10759.7,1161.57,2682.05,73135.5,2465.14,13550,3631.47,4019.37,31087.1,2302.18,96.1179,9690.3,3297.33,8119.22,429.639,49868.5,2528.54,2504.53,56851,12527.5,1844.67,891.087,6796.5,1028.34,3260.67,3504.14,3381.79,1329.89,2770.82,1701.55,789.849,787.294,4662.46,463.081,1112.1,1116.06,2762.98,683.133,9288.13,360.214,6538.62,895.034,4450.17,4795.81,1036.78
58386.9,0.27931,17342.2,11207.4,1441.82,2317.41,2247.34,67788,1871.75,6826.6,3781.22,5773.31,10146.6,1271.09,2710.69,75139.6,2442.01,14336.5,3148.21,4311.56,32108.5,2275.12,88.3072,11020.2,2904.04,7550.14,498.295,49019.3,2539.63,2504.83,66851.1,12031.6,1836.78,911.489,6453.41,1108.67,2655.93,3981.12,2994.61,1483.97,2413.73,1950.69,755.413,799.07,4634.5,481.839,1086.04,1065.99,2743.23,646.36,9379.74,349.871,5766.92,880.621,4466.66,5336.73,1016.77
60329.4,0.286102,15069.2,12282.3,1621.45,2130.58,2278.28,69945.7,2095.13,6826.7,3438.81,6383.03,9475.08,1170.14,2749.08,82985.2,2369.8,14736.5,2955.54,4458.1,32394.1,2255.24,93.1212,9940.93,3537.96,7256.27,502.111,47832,2607.64,2259.66,58971.9,13148.1,1726.68,914.183,6845.32,1182.56,2369.45,4241.88,2654.45,1538.1,2678.77,2000.36,842.934,846.262,4538.34,391.109,1032.12,1081.66,2524.33,665.182,9594.16,315.128,5949.04,899.108,4145.3,5303.33,1135.12
66510.7,0.270846,12240.2,13780.9,1605.14,2244.05,2238.17,69223.2,1873.77,7352.22,2945.61,6138.58,11617.8,1178.95,2739.2,75366,2341.68,16165.8,2818.35,4459.27,35460.8,2233.39,100.829,9750.1,3694.53,8453.33,474.332,55372.9,2458.86,3023.01,53820.5,11553.4,1759.03,855.961,7241.04,1001.3,2470.78,3977.86,2834.29,1504.16,2873.84,2008.17,859.68,706.591,4576.21,420.322,1116.61,1061.65,2417.99,609.383,9261.35,379.767,5345.23,1022.42,3729.97,5699.57,939.596
70776.7,0.28243,12054.2,13758.8,1676.35,2262.15,2259.69,69656.9,1587.71,8016.21,3063.88,5931.7,11432,1329.02,2720.95,70869.8,2471.41,16803.4,2718.93,4582.73,34124.3,2217.88,106.928,9361.85,3692.74,9342.42,484.131,50754.2,2468.57,2987.37,59206.7,12674.9,1759.94,820.257,7387.02,1042.8,2074.12,4146.02,2764.7,1679.99,2486.41,2299.59,791.445,802.382,4690.92,366.399,1143.41,1126.68,2403.46,617.565,9562.44,353.567,5390.76,1009.93,3324.63,5742.97,761.745
74013.7,0.342174,10458.9,15932.9,1635.13,2297.62,2187.25,63914.6,1938.18,7397.64,2718.22,6116.8,10560.7,1265.46,2776.58,77921.8,2312.68,15673.3,2879.12,4723.26,35577.9,2090.25,131.126,8407.54,4326.28,9865.61,494.509,50364.2,2497.87,2944.09,56304.5,11827.4,1773.72,746.032,8130.88,949.076,1970.74,4055.98,2822.38,1675.75,2459.66,2337.92,766.404,912.3,4675.41,387.967,997.551,1171.79,2306.55,674.969,10081.8,257.892,6097.65,1038.22,2915.18,6318.36,717.526
72565.9,0.421651,10717.3,16351.2,1705.14,2299.66,2126.3,72234.5,2031.17,7810.85,2582.34,6427.48,10571,1162.25,2818.21,82205.6,2314.22,11460.3,3131.07,4890.92,36804.7,2036.7,143.675,7605.16,5225.14,8914.32,486.654,51504.5,2579.81,2670.67,60787.7,10730.7,1750.14,759.611,8060.85,974.955,1991.18,4049.49,2549.63,1776.8,2565.97,2266.87,763.871,987.218,4693.57,386.407,964.67,1152.66,2218.78,681.973,9564.12,324.156,5260.71,985.978,3071.94,6711.17,494.657
68783.2,0.392973,11359.9,16602.8,1907.23,2117.29,2202.24,72853.2,2316.82,6525.28,3145.62,6465.83,9723.46,1299.25,2776.64,78450.2,2295.66,12971.2,3051.6,5107.73,38097.3,2022.08,149.92,7685.28,5039.42,8912.91,528.3,53418,2605.77,2655.37,62993.6,9421.82,1657.79,773.405,8101.87,1081.39,1817.34,4352.27,2663.33,1694.62,2620.67,2375.74,689.643,1086.13,4660.64,404.033,817.009,1235.96,2057.52,701.281,9187.32,278.566,5402.56,864.139,2747.5,7246.46,491.72
68667.5,0.370471,13211.7,17533.4,1698.71,2152.99,2197.6,77304.7,2150.68,6912.22,3085.54,6887.23,10258.3,1356.51,2752.42,81017.3,2304.04,14588.3,2789.88,5226,39015.8,1918.73,157.966,8492.88,5038.87,7490.22,559.964,54325.4,2586.5,2943.2,59910,8337.11,1676.67,672.205,8637.24,1084.96,1959.39,3971.7,2825.27,1716.85,2665.4,2462.56,649.375,1068.97,4743.74,368.754,817.069,1155.69,1875.17,878.445,9040.7,225.016,5241.81,756.793,2422.21,8228.77,604.525
68660.4,0.397903,13400.4,18256.8,1617.39,2166.44,2289.36,72068.9,1724.15,7780.6,3037.69,6514.76,11202.6,1324.95,2773.68,78449.7,2201.94,16649.7,2879.63,5345.44,39271.3,1888.03,165.186,7855.48,5872.19,6007.8,617.539,56859,2531.07,3324.32,66138.8,8044.87,1637.28,658.988,8709.07,1110.15,1974.93,3721.43,2898.44,1713.39,3038.78,2297.43,637.573,918.274,4774.2,381.882,715.119,1212.42,1792.36,866.611,9011.87,216.356,5253.67,829.268,2279.01,8890.74,556.295
68837.9,0.490422,11286.5,19836.7,1566.53,2084.12,2317.19,68808.1,1903.95,7456.11,2868.62,6834.78,11550,1404.4,2750.8,75311.1,2057.31,21773.2,2721.48,5340.31,37729.5,1898.57,155.28,8229.13,6200.9,4938.95,709.791,54805.4,2526.38,3411.21,61045.6,7998.18,1636.85,625.821,8870.65,1100.73,2078.9,3410.33,3013.77,1784.92,3174,2345.8,753.912,951.407,4823.93,366.122,560.633,1290.38,1634.45,910.003,9093.95,210.919,5675.59,843.236,2259.87,8813.4,464.071
70144.7,0.595994,10424.4,21815.1,1595.85,2170,2222.86,70812.6,2008.43,7481.92,2993.8,7124.6,11838.3,1377.09,2775.46,64804.3,2038.46,27477.9,2848.53,5321.03,40054.4,1758.17,214.049,7880.09,6379.06,4293.16,785.845,59651,2546.74,3405.93,58884.6,8236.75,1526.87,594.781,9651.79,956.246,2038.32,3207.69,3171.5,1767.07,2894.66,2836.83,657.972,934.25,4746.85,411.433,588.457,1306.62,1489.78,911.487,10072.2,149.573,5999.22,795.698,2291.5,8328.76,342.298
68187.2,0.683221,9595.79,23128,1698.16,2070.78,2275.24,64766,2255.58,7072.72,2886.64,6608.01,12554.9,1332.84,2824.12,71470.3,1971.23,25749.1,2663.67,5543.48,35836.3,1681.02,279.508,7700.39,6513.39,4273.09,838.288,60162.8,2655.61,2681.06,59184.5,9311.87,1594.16,563.694,9922.62,717.59,2007.1,3392.36,3255.37,1815.77,2985.62,3061.88,676.006,881.649,4756.72,419.118,578.559,1458.47,1367,1040.77,9842.23,160.678,5791.4,827.671,2140.56,8686.44,277.249
69078.1,0.615881,9472.87,25856.8,1489.07,2195.81,2190.85,72443.4,2525.16,7640.02,2457.63,6400.34,13318.9,1297.42,2792.62,66610.2,2010.4,33751.5,2620.1,5551.35,33759.1,1561.02,369.66,8133.89,6160.75,4153.32,809.227,66431.3,2619.4,2936.17,52206.2,11253.2,1500.64,549.798,10209.1,654.532,1767.59,3608.27,3422.82,1947.9,2769.65,3313.67,678.505,855.387,4879.49,353.839,527.136,1345.71,1422.16,1020.85,9482.9,194.143,5273.94,850.653,2152.95,8425.73,219.892
64432.3,0.712118,9961.31,25659.3,1567.81,2114.44,2256.38,75095.1,2677.64,6728.95,2949.94,6983.09,13245.4,1319.37,2726.02,65593.4,2219.56,32851.3,2395.8,5796.18,30351.6,1566.93,373.931,8378.96,6195.86,4139.98,830.48,62280.1,2653.98,2512.92,64551.9,13077.7,1518.72,483.884,11025.3,551.124,1716.7,4115.31,2965.76,1910.68,3235.32,3482.84,696.992,954.083,4807.54,357.536,523.073,1377.8,1252.25,1021.33,10467.9,159.683,5427.22,766.303,1904.71,8864.88,162.323
67990.6,0.74974,8781.64,26137.9,1729.03,2127.27,2137.47,72560.3,3136.77,6812.23,2787.81,6688.12,13615.1,1357.35,2713.52,64097,2137.14,33367,2289.89,6342.18,34892.7,1504.61,418.035,7880.1,6738.12,3729.16,858.13,58233.5,2714.69,2355.52,52107.9,14138.3,1521.44,490.756,10902.5,547.555,1732.51,4247.97,2946.33,1949.72,3141.27,3644.42,810.516,911.034,4875.07,346.463,520.625,1488.95,1336.63,1028.24,10733.8,160.663,4896.44,732.848,1635.04,9122.54,162.796
70034,0.926818,9216.84,27605.6,1742.97,2070.2,2179.53,70296.3,2855.8,7321.95,3026.68,6499.42,13840.3,1367.02,2730.6,60656.1,2018.46,37199.3,2372.33,6542.07,38913.8,1444.99,455.81,8064.79,7045.32,3444.28,816.829,66478,2675.98,2509.54,59958,11639.6,1620.84,470.889,11138.9,439.088,1959.68,3764.35,2957.02,2071.57,3614.93,3162.56,855.375,898.039,4864.61,396.436,406.449,1411.63,1178.89,1097.19,10102.5,163.432,5315.2,642.929,1539.59,8952.59,144.874
66730.4,0.838787,10301.8,26507.3,1734.66,2193.56,2090.56,75569.6,2866.69,7651.31,2841.98,6629.5,15631.8,1403.14,2768.87,58877.9,1905.18,39562.1,2277.27,6660.48,38302.8,1482.71,411.879,8411.86,6538.48,3979.89,851.596,56270.4,2700.52,2467.25,63874.2,11505.5,1608.36,438.813,11594.4,399.861,2065.86,3942.48,2814.88,2317.91,3449.07,3226.45,916.064,923.521,4873.34,363.927,363.279,1442.15,1221.16,994.507,10176.4,160.303,5190.27,637.013,1603.15,8807.62,142.024
71650.2,0.682545,9372.26,28737.8,1734.53,2151.77,2137.58,73044.6,2635.78,7947.47,2815.52,6651.91,15259.4,1371.45,2778.79,65059.4,1854.34,38216.6,2277.26,7365.92,35596.2,1502.7,387.725,8409.1,5928.35,4746.27,800.597,58867.7,2732.62,2400.21,61729.5,11568.6,1541.44,450.266,11463.9,514.343,1848.07,4190.85,2721.36,2385.35,3455.74,3183.21,938.585,952.646,4896.43,393.777,366.849,1356.42,1205.06,1002.54,9752.97,174.835,4733.71,691.005,1519.47,8906.51,147.177
68188.4,0.730415,8902.77,29638.1,1737.17,2265.09,2076.26,73053.5,2659.39,7835.13,2725.78,6754.18,14101.9,1399.18,2773.82,69359.1,2009.43,32554.9,2111.66,7613.59,39017.4,1456.65,457.396,7512.47,7069.05,4551.51,817.737,62331.1,2658.35,2707.51,63411.3,12558.7,1525.54,383.862,12557,492.114,1879.35,3858.17,2751.02,2384.24,3537.92,3003.94,978.142,1050.54,5098.19,347.813,400.27,1231.59,1244.54,933.975,9736.36,194.101,4329.12,696.521,1443.15,8985.6,109.568
67785.5,0.749076,8522.34,32922.7,1915.39,2050.77,2209.54,75244.4,2357.35,7751.01,2722.67,7637.16,14153,1541.7,2761.75,65657.3,1993.7,35397.1,2021.73,7549.28,40930.6,1489.81,422.625,7554.96,7900.26,4553.41,779.546,67410.7,2812.31,2135.19,62479.4,13520.6,1462.27,396.771,12603,458.21,1878.72,4309.93,2725.85,2332.91,3967.43,2820.85,931.733,907.347,5283.6,319.075,347.928,1298.87,1275.89,982.152,9649.47,207.442,4124.53,747.527,1427.67,8966.45,98.6951
70215.5,0.626899,9953.36,31303.2,1797.15,2281.69,2088.49,76538.4,2016.48,9219.79,2708.69,7803.15,14899.6,1659.19,2748.33,68489.3,2091.78,30843.4,1908.84,8043.04,39044.8,1532.58,330.561,7889.88,7924.64,4290.22,849.443,63841.6,2907.33,1899.89,64590,14523.8,1424.99,399.145,12655.5,454.947,2090.03,4269.68,2723.45,2310.79,4051.01,2933.48,1117.44,1050.78,5378.92,281.409,368.721,1255.99,1257.83,1081.83,9880.92,181.924,4115.69,763.279,1385.37,9384.42,79.6102
71090.1,0.710689,9508.75,31586.4,1891.99,2182.89,2106.92,70860.2,1989.18,9225.59,2663.45,8703.72,14179.5,1456.76,2731.76,68686.5,2252.77,32239.4,1704.39,7782.44,45262.2,1479.82,392.825,7898.36,7927.93,3908.24,869.377,69159.3,2788.22,2032.3,54660.2,14730.1,1500.2,375.849,13502.4,385.82,2188.62,4038.07,2904.71,2058.03,4355.26,3049.86,1200.42,953.69,5443.89,221.726,421.993,1268.85,1227.91,1007.42,10115.7,176.353,4487.53,734.031,1576.57,9208.48,83.4699
71426.5,0.770369,8542.52,31654.6,1967.88,2196.71,2030.56,70193.4,2253.6,9415.85,2539.58,8978.98,13725.8,1446.91,2711.99,71465,2235.31,28440,1806.71,7559.43,38598.9,1549.44,392.243,7496.11,8456.31,3564.21,895.001,63191.1,2823.21,1839.31,64723.2,15011.4,1526.16,376.531,12983.3,519.477,2142.61,3796.8,3167.7,2030.78,4234.46,3064.44,1124.98,929.991,5529.72,217.795,426.565,1164.76,1213.45,1068.82,9526.58,171.856,4971.2,743.613,1588.92,9611.13,77.3939
71646,0.698962,8878.63,35022.4,1940.05,2262.85,2037.28,72562.5,1912.88,10018.2,2880.5,8808.87,14084.2,1446.98,2698.62,69117,2282.74,34834.8,1717.12,7201,41220,1684.29,318.847,7324.95,8846.64,3783.65,912.462,70898.1,2761.52,2080.41,52713.9,16905.5,1521.79,405.036,11785.8,528.624,2449.55,3633.54,3204.17,2259.88,4046.68,3346.69,1077.01,923.771,5490.78,192.136,414.24,1164.79,1114.3,1063.54,9641.42,181.049,4967.97,653.877,1698.76,9108.31,60.1769
72981.5,0.737844,9313.27,35559.5,2012.59,2436.92,1947.55,73306.4,1856.06,9771.57,2809.6,9183.34,14076.4,1618.45,2670.8,66798.5,2337.75,37069.3,1608.64,7590.53,36876.7,1714.37,270.408,7235.58,8835.44,4626.02,895.836,66769.8,2773.94,2062.48,53613.6,18750.9,1546.13,389.016,11477.9,555.541,2492.76,3828.82,3236.81,2154.07,4099.59,3318.61,1027.48,816.932,5669.59,166.411,353.909,1316.97,1110.84,1179.67,9695.94,178.823,5174.37,682.364,1577.16,9634.06,54.9445
73929.7,0.638336,9683.85,37161.8,2246.06,2294,1964.8,75810.4,1691.72,10497.7,2741.15,9866.88,13495.6,1740.09,2646.83,69757.8,2361.66,34844.3,1646.5,7471.3,42149.3,1662.57,334.702,7394.06,7690.62,4810.72,995.977,67031.2,2757.08,2136.11,55466.9,17812.5,1383.42,417.917,11837.5,446.263,3157.01,3375.23,3557.04,2146.99,3652.99,3731.53,976.317,787.403,5739.39,148.078,349.181,1117.63,1089.17,1194.62,9390.42,190.405,5798.87,613.358,1692.44,9515.13,45.4482
73305.4,0.727965,11016.4,35834.4,2140.03,2434.26,1896.29,71128.2,1985.17,9451.43,2753.41,9517.26,14589.4,1602.89,2677.94,68239.1,2413.04,36993.5,1560.61,7457.44,41627,1625.85,413.072,7037.97,7961.82,5113.64,1051.08,59353.6,2793.07,2012.63,55905.1,21120.9,1435.76,391.133,11504.9,500.057,3468.68,3620.66,3181.71,2334.37,3598.57,3442.89,1052.81,726.693,5861.78,138.218,311.871,1033.98,1091.04,1193.88,8701,209.478,5595.43,659.669,1409.99,9532.45,40.1479
70402.1,0.773616,12829.4,35349.1,2184.37,2442.73,1870.74,73837.3,1996.27,10317.5,2350.01,9305.95,14600.3,1650.93,2704.7,65744.1,2455.3,36890.3,1572.87,7474.6,44427.6,1599.77,484.053,5911.96,9193.04,5674.01,1054.96,72247.5,2716.2,2246.32,44860.2,23464.9,1385.92,363.575,12502.2,501.043,3606.49,3676.18,3097.88,2426.08,3580.65,3400.7,1115.12,682.32,5753.96,131.712,264.926,964.231,1067.62,1321.31,8102.26,236.88,5559.58,666.609,1154.24,9238.16,31.753
74457.7,0.655419,12227.3,35122.5,2097.69,2548.63,1829.83,75224,2036.31,10413.5,2451.42,9382.9,11830,1796.67,2720.89,71741.2,2352.57,39526.4,1402.16,8055.34,40898.2,1570.37,491.11,6043.38,8835.69,5892.7,1075.85,69577.1,2793.42,1957.9,51691.9,24466.2,1366.99,383.177,11943.5,577.622,3550.2,3936.71,2894.43,2426.08,3838.79,3430.68,1103.27,710.183,5900.28,118.692,261.242,937.96,1032.93,1355.65,8435.42,220.651,5648.59,684.277,1113.23,9568.69,34.2951
76413.8,0.640051,13224.7,32482.5,2316.38,2503.68,1779.36,75349.1,2483.41,9101.87,3010.27,9139.87,10234.7,1862.32,2718.8,72059.2,2451.79,39564.7,1469.73,8123.28,40516.2,1556.92,561.835,5860.99,8757.13,5677.88,1154.62,67675.3,2728.63,2140.12,51010.3,24236.9,1362.71,378.115,12025.3,672.531,3789.11,3881.1,2671.69,2476.74,3449.71,3839.87,1091.48,705.298,6150.56,119.803,182.37,1089.32,1000.64,1471.59,8736.09,168.752,6038.58,693.999,1193.05,9895.27,24.4076
