sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
10.0848,8.30964,7.35907,7.16328,5.69176,13.179,13.092,8.88256,7.27448,8.05232,11.8796,16.8801,19.0917,20.4619,21.159,22.0393,17.3423,14.513,12.6571,11.3507,15.1974,20.5031,24.1705,27.059,30.4902,34.847,38.8287,40.2902,40.8689,41.8536,43.706,47.5254,48.2179,46.0624,47.8514,54.5593,62.6854,68.8754,72.0705,72.2346,72.3163,68.0039,62.7077,54.6027,50.319,44.2341,40.9699,37.4398,34.4557,37.941,42.8418,44.3044
8.64459,6.38771,4.49828,3.643,3.11945,10.2771,8.3765,4.42347,3.99695,5.08308,9.14383,14.9524,16.5675,16.549,16.7345,18.226,13.7558,10.7837,8.3468,7.28061,11.2085,17.1202,21.5481,24.7928,28.3689,32.5847,36.7498,38.4306,38.6648,39.2578,41.1649,45.3626,46.9578,46.2508,49.1684,55.9392,63.4308,69.2705,72.2947,72.2708,72.0688,67.2561,61.2554,51.8703,46.9123,41.0334,38.2377,34.3487,31.2126,33.6523,37.0404,38.5712
12.7649,9.60276,7.13827,5.96965,6.11946,13.436,12.8855,8.83534,8.39464,9.77309,13.6248,18.9198,20.1226,19.8617,19.8571,20.8955,16.5439,13.8876,11.9845,11.2776,15.9777,22.1046,25.4487,27.5723,30.3558,33.4461,36.3621,37.3462,37.6946,38.7874,41.0996,45.2954,46.6047,45.1287,47.4195,53.4512,60.0948,65.4165,67.9337,67.4281,66.6738,61.4828,55.6597,47.1378,43.2721,37.7374,34.7446,30.3048,27.1351,30.0878,33.796,35.3675
9.57991,7.32175,5.55868,4.67291,4.07009,12.04,10.5486,6.00577,5.28129,5.95166,9.41092,14.8993,16.608,16.7296,17.2487,19.0596,15.5196,12.7682,10.613,9.39575,13.0617,18.603,22.2277,24.556,27.5387,31.1744,35.1237,37.2857,37.903,38.666,40.5232,44.1614,45.2106,44.1876,46.6735,52.6134,59.1837,64.2514,66.2951,65.5577,65.1406,60.4248,54.5933,46.2665,42.3454,37.2489,34.3888,30.4917,27.3119,30.1862,33.6081,35.1192
9.64511,7.61999,5.83893,4.74934,4.07751,11.2323,10.0485,6.66585,7.52173,9.51931,12.7572,17.2946,18.1788,17.4914,17.074,18.053,14.6724,12.2892,11.0295,10.7335,15.5788,22.1037,26.1375,28.5496,31.1068,33.8931,36.7024,37.6454,37.3354,38.0057,40.5293,44.6557,46.0751,45.9682,48.972,54.9714,61.4956,66.8084,69.39,68.3503,67.3501,62.8212,57.2598,48.3203,43.7054,39.3011,37.4953,34.3689,31.5081,35.2965,39.9272,41.4304
6.62145,5.15166,4.10642,3.38233,2.85175,8.44723,5.97161,3.15526,2.83113,4.11861,8.06059,12.8774,14.315,14.3994,14.724,16.4668,11.87,8.74707,6.65022,6.02398,10.2024,16.6682,21.6762,25.5169,29.7048,34.0382,37.9588,39.2393,38.5043,38.1648,39.8381,43.7276,45.611,46.7721,50.798,57.4735,64.9216,70.8692,74.1525,73.5507,71.9343,66.0307,59.6845,49.6021,44.451,39.8027,37.4685,34.3234,31.5389,34.9512,38.7253,40.2825
7.57108,5.57521,3.95379,3.50924,3.14021,9.47885,7.51676,4.20123,3.46489,4.25987,8.26705,13.2691,14.2453,14.1988,14.878,16.8599,12.4949,9.68268,8.36409,7.91836,12.3356,18.5894,22.9139,26.2186,29.9834,34.2143,37.9835,39.4511,39.5565,40.3684,42.8846,47.2495,48.9497,49.1399,51.8387,57.259,64.0212,68.8889,70.8764,69.883,68.1389,62.2851,56.1407,46.1667,41.0691,36.6086,34.3625,30.6976,28.0169,31.4376,34.5713,36.11
10.1995,8.01738,5.94778,6.52654,5.9238,13.6672,13.4239,8.80214,7.1622,7.00694,10.4428,15.6046,16.7193,16.9295,17.8587,20.0672,16.4321,14.1575,12.4553,11.1758,14.857,20.007,22.5302,24.3967,27.6975,31.6678,35.7004,38.3866,39.7467,40.8557,43.0798,47.231,48.1991,46.4253,47.7326,52.2172,58.2805,63.8297,67.0378,67.0276,66.4008,61.9246,57.0049,47.3045,41.7876,37.2082,34.8773,29.8083,26.4661,30.212,33.833,35.3234
8.30806,6.17808,4.33756,3.82168,3.82419,11.5028,9.93828,5.71501,4.61755,4.78474,9.29864,15.74,17.2567,17.4359,18.1846,20.6726,15.0581,11.7692,9.36896,8.12566,11.7159,17.0221,20.4645,23.6874,28.4357,34.2241,39.4651,42.271,43.5625,43.9952,45.6238,50.0386,50.8893,48.6082,50.7051,56.3145,63.003,68.9772,72.6177,73.0285,72.7891,67.5789,62.1156,50.4503,43.9755,38.459,35.3279,28.044,24.1053,27.6849,31.1098,32.6711
7.07581,4.92255,3.56654,3.16507,3.31549,12.7808,12.1852,8.67629,8.06096,8.00208,10.99,15.1249,14.7698,13.6796,13.7608,16.2809,12.6711,10.8678,10.2849,10.2221,15.1084,21.1768,23.6856,25.0341,27.5184,30.9395,34.5247,36.3149,37.3422,38.8349,42.329,48.6373,51.1868,49.1543,50.4305,54.966,60.8643,66.1793,69.3378,69.8847,69.8325,65.2804,60.5514,49.365,43.1824,37.7635,34.9863,28.1097,24.5091,28.3557,31.9022,33.4817
10.4736,8.01965,6.28753,6.12529,4.88594,12.9658,12.5582,9.5404,9.14517,9.8406,14.2104,19.4561,20.2227,20.2231,20.3744,21.5722,15.8978,13.0744,12.1833,12.0562,17.3705,24.1193,27.9788,31.0486,34.5179,38.2872,41.6174,42.6681,43.1676,44.2917,47.3013,52.6195,54.2365,52.2963,53.7206,58.2146,63.7948,68.5452,71.4601,71.5779,70.6384,65.5188,60.7628,49.9273,43.4074,37.7685,35.0703,28.0955,24.0742,27.5981,30.9767,32.5202
6.16675,5.03843,5.60359,6.19701,4.3017,11.0859,8.8374,6.19819,6.20594,7.35061,11.3929,15.975,16.9808,17.9245,19.1349,21.0277,14.597,11.4597,9.98647,9.99526,15.8205,23.1352,27.4816,31.1121,35.0342,39.2984,43.2032,44.4106,44.6045,45.6287,49.3745,55.6622,57.6598,56.3462,58.3468,63.2773,69.7174,75.0998,78.0735,77.948,76.6592,71.4744,66.5642,54.7856,48.0985,42.0203,39.2967,31.8877,27.3327,30.1131,33.2327,34.7862
4.90196,4.34783,4.14665,4.22655,3.52011,10.0199,7.65605,3.78965,3.03946,6.6984,12.0821,15.6462,16.2699,17.0068,18.1803,20.3178,14.6193,11.2864,9.83279,9.98466,16.1327,23.8196,28.7211,33.0262,37.7097,42.66,46.9099,47.862,47.7282,48.9947,52.6651,58.8537,62.0266,62.0486,64.1924,69.2159,76.3851,81.4624,82.997,81.604,79.6258,74.5219,69.1733,57.4442,50.6109,44.5461,42.3779,37.5279,33.7415,36.5556,39.283,40.731
5.69258,5.00407,4.43281,4.54571,3.7415,10.5443,8.71459,5.05579,4.21766,5.63356,9.54795,13.8331,15.3458,16.3594,17.4662,19.3685,13.2576,10.0849,8.67098,8.29443,12.5837,18.2719,22.2979,26.1327,30.8783,36.0424,40.2353,41.2213,40.9818,41.5131,43.9982,48.7886,50.5918,49.2359,51.0198,56.279,63.1415,68.7837,71.7622,71.5114,70.1549,65.2172,60.2119,49.6878,43.5939,37.6575,35.2196,31.1179,27.5148,29.2174,31.3999,32.8057
10.2365,8.07577,6.15482,5.09639,3.66329,10.7367,10.5228,7.51376,6.52808,7.17927,11.5957,17.4299,19.4474,19.8142,19.7648,20.8332,14.8917,12.0999,11.2761,10.9264,15.2436,20.9486,24.9611,28.6655,33.3368,38.0318,41.5458,42.4769,42.4211,43.128,45.6027,49.8635,50.7723,48.837,49.7414,54.6477,61.9018,67.5484,70.1727,69.4646,67.5382,62.2023,57.1896,46.799,41.035,35.0316,32.3081,28.6472,25.8339,28.1331,30.6953,32.0429
4.05355,3.44341,3.04831,3.12797,3.29683,11.2803,9.10221,4.9133,3.86546,4.08476,6.31762,9.51984,10.2235,10.5212,11.7529,14.8738,12.2072,10.5819,9.40974,8.75021,12.4514,16.893,19.1584,21.5222,25.6713,30.5807,35.0984,37.54,38.8076,40.5906,43.9174,48.4964,49.295,47.2265,48.0524,52.1191,59.0106,65.7355,69.2136,68.8943,67.6529,62.8871,58.4172,48.8279,42.8748,36.7627,33.9799,30.3561,27.4317,30.0125,32.9598,34.2795
10.372,8.2603,6.65369,6.28684,4.77481,11.1899,9.5874,5.35129,4.13612,5.30851,9.36677,14.5254,17.1341,18.9261,20.1931,21.4522,15.099,11.8826,9.9923,9.19234,13.1867,18.2904,21.2085,24.9322,30.8617,36.7105,40.7149,41.6068,41.2074,41.4856,43.7091,47.6909,48.1813,46.238,47.266,51.2309,58.1055,65.1491,68.3988,67.3686,65.1286,58.6949,53.2726,44.5276,39.4559,33.6892,31.7075,28.3459,25.4321,27.1225,29.4487,30.6811
10.4689,9.68853,8.1385,6.86557,4.648,10.6937,8.62453,4.50819,3.82374,4.80959,9.30351,16.0149,20.1363,22.5159,23.4157,24.2612,17.3673,13.6204,11.5266,10.5098,14.3757,19.6946,22.9077,27.5999,34.8453,41.1021,45.2012,46.0894,45.8323,46.8688,49.5271,53.3022,53.6447,51.9834,53.3337,57.2504,64.2156,71.4851,74.6867,73.6574,71.8281,66.208,61.1018,52.2921,47.1106,41.5687,40.2584,37.9012,35.1153,37.0501,39.4717,40.8639
10.6803,10.3029,8.32135,7.9389,5.69828,10.789,8.01578,3.83902,2.94178,4.74716,10.1422,17.0603,21.2512,23.8738,24.9599,25.8238,17.8719,13.1944,10.5855,9.46587,13.6865,19.9176,23.7249,29.5006,37.4094,43.023,46.6354,47.4305,46.5764,46.0791,47.5664,51.122,51.5496,50.3377,51.6879,55.5525,62.5422,69.6319,72.8461,71.7827,69.8888,63.669,58.0083,49.0798,44.1224,38.6373,36.7422,33.5537,30.9308,32.4851,34.6325,36.0881
5.4666,5.50862,4.50996,3.769,2.96951,8.83241,6.21757,2.74594,1.97754,2.98685,6.51028,11.1694,13.5521,14.9338,16.0913,19.0274,14.0355,10.7023,8.07662,6.95003,10.6741,16.4922,20.0987,24.0845,29.979,35.4697,40.3995,42.7208,42.7706,43.0571,45.3734,49.6936,50.5983,49.32,50.5656,54.2,59.9148,65.5306,68.3437,68.0979,67.6043,61.9572,56.0424,46.6051,42.0131,35.77,32.4124,28.4107,26.3368,27.745,29.4172,30.9399
7.58385,6.79198,4.97934,3.98865,3.03202,8.79851,6.13499,3.96797,4.25557,5.01857,8.12116,12.6167,14.5518,15.359,15.9746,18.3245,13.252,10.3772,8.75355,8.23355,12.4133,18.356,22.3888,26.9426,32.5031,37.1009,41.451,42.9304,42.325,43.0601,46.5936,51.7951,53.7268,53.8555,55.5725,59.0376,64.4473,70.1174,73.302,73.7128,73.592,68.1164,62.3525,53.5787,49.4263,43.3207,40.542,37.1467,34.804,36.5311,38.4606,40.0981
6.85339,5.71448,4.9302,4.6051,4.33904,9.66712,6.43285,2.98295,2.39276,3.6472,7.38656,12.015,14.41,15.6316,16.5305,18.8723,13.4926,10.6213,8.53216,7.69824,11.8599,17.7421,21.4531,25.4798,30.6579,35.0954,39.4199,41.649,41.6435,42.3467,46.2623,51.8001,53.511,52.4595,53.3603,56.6521,61.7424,66.7636,69.5982,69.9037,69.7378,64.8139,59.4689,50.7162,46.7352,40.4153,37.1574,33.009,30.5886,31.4172,32.492,34.0651
6.32987,6.58022,6.91421,6.48965,5.07912,11.5515,8.49376,4.54794,3.87769,5.45287,9.30863,13.4786,15.8514,17.4308,18.3014,20.2167,14.4667,11.3577,9.19386,8.073,12.0017,17.7563,21.6977,25.8251,30.7578,34.4971,38.0648,39.5587,39.011,39.318,42.4273,47.1074,48.5964,47.5871,48.4946,52.2522,57.6604,62.2404,64.8729,65.6149,65.5409,60.3836,54.4792,44.8625,40.7468,36.4624,34.7932,31.9839,29.8408,30.9648,32.4269,33.997
9.4206,9.53484,9.32815,8.39135,6.07558,12.2849,9.72746,5.56724,4.5726,5.22656,9.24286,15.0181,19.2685,22.5195,23.7801,25.3465,18.8405,15.4217,13.2718,11.561,15.0281,20.4288,24.0709,28.5157,34.644,39.3448,42.9668,44.4546,44.3426,45.4462,48.8019,52.4856,52.7641,51.0894,51.8251,55.7422,60.2792,63.6056,65.7516,66.1767,65.7341,60.1299,53.8239,44.4891,40.5357,35.264,32.9728,29.6005,27.6151,29.9223,32.1967,33.6674
8.76531,9.56043,9.97061,9.32735,6.53382,12.3389,9.71601,5.39949,4.52448,5.1384,8.79661,14.3917,18.7636,22.2496,23.684,24.8673,18.1908,14.7877,13.164,11.9016,15.3248,20.3881,23.6814,28.122,34.0657,38.2545,41.806,43.4222,43.4279,44.9702,48.3249,51.7043,51.4187,49.0319,49.2238,52.7385,56.8646,60.0716,62.4454,62.6518,62.2531,57.0614,50.8239,41.5122,37.4893,33.6001,32.6183,29.0341,26.4083,28.2484,29.8658,31.4214
9.85926,8.84389,7.27734,6.36339,5.04881,11.6176,8.84049,5.2088,4.60046,5.13307,9.07265,14.5758,17.2994,19.0195,20.0766,21.9529,16.1815,13.0606,11.3855,10.1551,13.8747,19.5315,22.9895,26.948,32.8356,37.2892,40.5166,41.8615,41.8021,43.0386,45.9354,49.0195,49.4505,47.9234,48.566,53.1914,58.1417,61.2249,63.7863,63.9854,62.9931,57.4776,51.6226,42.0092,37.3986,33.1216,31.7147,28.5779,26.1395,27.6866,29.0643,30.6621
14.7792,12.7252,10.6027,8.97436,6.77375,15.5815,14.682,8.82251,6.84736,6.63715,10.2316,15.9015,18.7603,20.6918,21.9189,24.1447,19.468,16.9615,15.5955,13.8215,16.5051,20.5701,22.7596,25.5616,30.5234,34.3139,37.6643,40.0235,41.2852,43.5836,46.7002,49.468,48.7051,45.3815,44.7933,48.0804,52.176,55.1525,57.7872,58.5741,58.1283,52.5502,46.9779,37.3335,32.6688,28.9096,27.3923,23.6565,21.1776,22.8006,24.4463,25.865
13.1665,11.5114,9.74616,8.22212,5.73496,13.3769,10.9509,5.5646,4.16879,4.53636,8.57244,14.6848,18.0328,20.2165,21.6458,24.1068,18.7958,15.4194,12.8908,10.7995,13.7282,18.5834,21.8657,25.6548,31.7028,36.4595,40.6842,43.4305,43.9628,45.1112,47.6196,50.6423,50.7993,48.4097,48.3452,52.0065,56.2227,59.016,61.3577,61.7629,61.188,55.3101,49.2174,39.5382,35.2579,31.2821,29.2361,25.275,22.546,23.7295,24.9815,26.3394
13.4946,12.1736,10.1542,8.73933,7.26414,15.084,13.1566,7.59378,5.90332,6.34716,10.0352,15.5578,18.346,20.1364,21.8486,24.7491,20.0673,16.8442,14.52,12.4766,15.5856,20.2691,23.0543,26.5658,32.4223,36.9244,40.7177,42.65,42.577,43.6135,46.0215,49.0402,49.2003,46.6248,46.2478,49.692,54.2672,57.7834,60.4851,61.196,60.8811,56.0993,50.8117,41.5407,37.3108,33.4718,31.4168,27.6827,25.2429,26.6195,27.7441,29.1609
15.734,14.376,12.8142,11.6138,8.74237,14.4273,11.2811,6.28506,5.0306,5.99606,10.3648,16.439,20.7658,24.7418,27.2019,28.8684,21.3604,16.4654,13.4256,11.2641,14.4081,19.4358,23.1676,27.901,34.7617,39.5921,43.1307,44.5142,43.3522,43.0752,44.8126,47.7035,48.5043,46.5907,46.3895,49.8852,54.4253,57.9267,60.0355,60.4443,60.1061,55.0983,49.9753,41.0334,36.5916,32.1765,29.8661,25.5486,22.4873,23.7653,25.1541,26.4195
12.1149,11.2298,10.216,9.96349,8.6866,15.2468,12.4445,6.97047,5.55931,6.06637,9.59819,14.7575,17.7032,20.8614,23.8593,26.0999,20.2217,16.3256,14.0307,12.283,15.377,20.3474,23.8343,27.7776,34.0957,38.7804,42.5564,44.6202,44.2302,44.676,47.1066,50.6172,51.8893,49.8775,49.0997,51.9135,56.0609,59.163,60.6747,60.5874,60.2605,55.6939,51.0688,42.7498,38.3324,33.584,30.7711,26.4042,23.0123,23.9289,25.168,26.4085
16.9993,16.211,14.663,13.6344,10.2543,15.9584,13.5667,7.93169,6.25116,6.38915,11.2337,18.7053,23.0936,27.1405,29.7907,30.8869,24.0386,19.8805,17.1657,14.8688,17.4576,22.3806,26.4141,30.9398,37.8985,42.9396,46.5534,48.7916,48.9997,49.6228,51.755,54.4194,53.9961,50.9865,50.286,53.0423,56.9457,59.552,60.1284,59.3293,58.9229,54.0601,48.9588,40.5339,36.3002,31.0477,27.9879,23.2877,20.243,21.3283,22.4039,23.7438
12.9582,11.9198,10.0256,10.0438,8.63294,15.9868,15.1582,9.59953,8.2538,8.16583,11.0343,16.321,18.674,20.7354,22.8115,24.7615,19.5699,16.8241,15.4334,13.832,16.4793,20.8665,23.5931,26.2103,31.6177,36.1018,39.3234,41.136,41.1311,41.7433,44.4283,48.1442,48.7764,46.2275,46.1359,49.6695,53.9702,56.9586,57.8457,57.5311,57.6764,53.8308,49.681,41.9338,38.0812,33.5974,30.8692,27.977,26.152,28.2732,29.9892,31.3647
14.2944,12.7683,10.8203,10.1759,8.89539,15.3077,13.7797,8.17789,6.31169,6.32971,10.2159,16.4829,19.563,22.2109,24.8049,26.4519,20.5187,17.2009,14.7622,12.8008,15.6471,20.2433,23.7118,27.4089,33.5998,38.4423,41.6584,43.5632,43.8632,44.4129,46.7327,50.147,50.9693,48.6939,48.286,51.1497,54.7496,56.8394,56.8272,55.9651,56.2181,52.7142,48.4731,40.4267,36.4109,31.841,29.1927,25.8432,23.2255,24.72,26.9548,28.1845
14.0878,14.1607,13.3102,11.4174,7.78957,14.1647,12.8978,7.69789,6.10994,6.23526,9.98239,16.1972,19.9021,22.9565,24.8734,25.7037,19.335,15.8765,13.5677,11.9553,15.1642,19.9181,23.5502,27.567,33.6498,38.1638,41.2098,42.6941,42.3187,42.2095,44.1221,47.5992,48.7371,46.4995,46.2784,49.8871,54.4273,56.9806,57.0559,56.0638,55.9345,52.0864,48.0905,41.0619,37.6783,32.8271,29.9048,26.5811,23.9493,25.9405,29.0096,30.3036
13.5461,12.9006,11.6969,10.4371,7.56347,13.1114,12.3701,8.02001,6.75263,6.73961,9.66127,14.7914,17.616,20.4869,22.7877,24.0466,18.0874,14.2613,11.6631,10.076,13.0168,17.4086,20.8728,24.4379,30.1519,35.0999,38.2629,39.2284,38.3152,37.7571,39.2644,42.845,44.9802,43.71,43.7726,47.5733,52.5185,55.64,56.1465,55.8042,56.3002,53.0448,49.5359,42.5895,39.0008,35.0629,32.6888,29.8362,27.6021,29.8006,32.7391,34.117
15.8235,14.2622,12.3034,10.5057,7.15851,13.1796,13.0233,8.83294,7.50103,7.53089,11.0919,17.0369,19.948,22.2252,23.6711,24.5214,19.1239,15.9872,14.0798,12.7122,16.0635,20.8347,24.5564,28.3594,34.0209,38.4827,41.2309,42.0248,41.3156,41.2169,43.2645,47.4376,50.2071,49.2093,49.2733,52.9213,57.5496,60.5877,61.0878,60.4656,60.73,57.5852,54.221,46.4128,42.0523,37.5444,35.1298,32.5439,30.5545,32.9287,36.1958,37.6517
12.2445,12.0514,10.3479,10.1422,7.55354,12.8829,11.8736,7.79202,6.81682,6.85735,9.76463,14.5019,16.6366,19.5331,21.9861,23.6689,19.0077,15.9118,13.5059,11.9241,15.0763,19.472,22.9222,26.5777,32.0091,36.6333,40.2626,41.7947,41.4268,41.4351,43.0151,46.7715,49.6509,48.9278,49.3737,53.3543,58.3224,61.5994,61.8529,60.6632,60.5951,57.9151,55.4643,47.8624,43.3895,38.227,34.9448,31.9445,29.7318,31.6548,34.4806,36.0049
13.0594,13.3629,11.0255,9.41291,6.5652,12.7546,11.4047,6.6585,5.41561,5.90158,10.1734,16.4918,19.5503,22.2058,23.8805,25.3341,20.7142,17.3035,14.3205,12.4533,15.7651,20.7576,25.0441,29.5871,35.5249,40.6187,44.4667,45.796,45.3488,45.3247,46.3202,49.455,52.3779,52.0917,52.8441,56.2116,60.1076,62.7781,63.1842,62.1336,61.8586,58.7722,55.803,47.1574,42.3554,37.1484,33.9635,31.4474,29.8248,31.7438,34.4142,35.8522
19.2573,17.8944,15.272,13.3735,9.2978,15.9391,15.3158,9.65172,7.60972,7.35954,11.3315,17.6587,21.0674,24.4897,26.7008,28.2941,23.0827,19.7291,16.6783,14.337,17.0245,21.0597,24.291,27.7555,32.5497,37.1321,41.0564,42.1312,41.6525,42.0059,43.4119,46.6889,48.3022,46.6432,46.9116,50.0962,54.1707,56.961,57.2129,56.2811,56.3468,53.3618,50.3767,42.4231,38.667,33.9299,31.0927,27.959,25.9527,28.0049,30.9108,32.4397
16.3948,14.0248,11.0459,10.4858,8.06728,13.5912,11.2052,6.78574,6.03889,6.42911,10.284,15.9687,18.4203,21.1544,23.2829,25.1462,19.2414,15.0266,11.9384,10.2025,13.2823,17.9761,21.9831,25.8647,30.9112,35.9522,39.6166,39.5633,37.7539,37.1828,38.6335,42.5149,44.4624,43.4543,44.644,48.6473,53.6612,57.1659,57.522,56.6315,56.5354,52.7968,49.2833,41.6003,38.0258,33.7922,30.9874,28.7009,27.2927,29.0378,31.8844,33.3366
16.8145,14.344,11.8748,9.97284,6.60781,12.3486,10.0788,5.72281,5.1677,6.03659,10.1177,15.9933,18.8907,21.6255,23.0655,23.8467,16.4008,11.9694,9.11418,7.75974,10.9247,15.681,19.7335,23.6848,28.5057,33.2974,36.7489,36.3473,33.9277,32.4183,33.0353,36.4715,37.8619,36.5017,37.9306,41.9715,46.9851,51.1312,52.3072,52.1517,52.7777,49.6885,46.3789,38.2964,34.5579,29.5426,26.214,24.0476,22.5473,24.1085,26.8287,28.2599
11.1271,9.95403,8.65588,8.94761,7.64351,13.8873,10.9086,5.54242,4.09938,4.671,8.11372,12.6869,14.8719,18.1967,21.4908,24.5141,19.2376,14.9927,10.9529,8.53089,11.2933,16.122,20.0723,23.6977,28.839,34.8292,39.801,40.9081,39.5685,38.3996,39.1266,42.9449,44.5347,43.3199,44.6829,48.8308,54.8297,59.5216,60.6599,60.2186,60.6317,57.4569,54.0632,46.0771,42.4255,36.7973,32.466,29.4082,27.1942,29.2003,32.5157,33.9047
6.62981,6.06383,5.57858,8.29631,8.53994,14.0862,10.5983,5.43149,4.13408,4.12913,6.68011,10.5988,12.0571,14.4844,18.0129,22.1317,18.0296,14.7029,11.3763,9.35513,12.3016,17.0244,20.1712,22.9522,27.6253,33.4207,38.8248,41.3056,41.4995,41.4008,43.0413,47.7039,49.5663,47.7716,48.3322,51.7408,57.1781,61.7469,62.5191,61.6074,61.9446,57.9381,53.802,45.8826,42.6294,36.9268,33.0484,30.6301,28.6843,30.5519,33.7038,35.2125
11.4292,9.5848,7.8726,9.53258,9.44765,12.7955,9.19968,5.55568,4.84332,5.15986,8.61969,13.4858,15.5721,18.2522,21.3469,23.9179,17.114,12.9115,9.8439,8.3317,11.8018,17.4664,21.6162,25.1779,30.2979,36.1841,40.8153,41.6114,40.3598,39.2378,40.272,44.7978,46.8362,45.4731,46.2875,50.1472,56.2967,61.3078,62.1103,60.9414,61.0509,57.2994,53.48,46.367,43.648,38.5078,34.8643,32.5224,30.5112,32.2171,35.5652,36.9879
8.86949,6.99466,5.15907,5.95942,7.14986,12.0089,8.26316,4.21219,3.38253,4.8797,9.49298,14.2927,15.2895,16.254,18.3292,21.1059,15.4554,11.5761,8.57805,7.35391,11.3464,18.0825,23.0039,26.5515,31.2317,36.6364,40.9338,41.4724,39.9404,38.6035,39.7377,44.8735,47.8111,46.8912,48.262,52.9918,59.0045,63.6224,64.5279,63.5525,63.6736,59.7061,55.8189,48.0257,44.4288,39.3121,35.5303,32.9059,31.0596,33.0613,36.0757,37.4494
9.38328,8.37644,7.08437,7.38212,7.90093,12.3869,8.76179,4.88611,4.15917,6.21858,10.5056,14.3143,15.6827,18.0964,20.6957,22.4411,15.0749,10.8851,8.2941,7.42848,11.7613,18.1246,22.7367,26.5337,31.3447,36.3902,40.0379,40.0515,38.1817,36.6519,37.5954,42.6044,45.2061,43.8857,44.8331,49.0661,54.8669,59.35,59.9581,58.5544,58.2285,54.4906,50.5544,42.9708,39.8706,35.25,32.0032,29.6825,28.1022,30.1552,32.9917,34.3148
5.27932,4.27494,3.55109,3.26139,4.52499,9.27263,6.60277,3.24831,2.44684,4.30386,7.86561,10.8721,11.1974,11.9001,13.8002,16.5946,11.4786,8.20908,5.9993,5.53014,10.0846,16.6162,21.2093,24.6646,28.5432,33.4342,37.6942,38.2175,37.1326,36.3564,37.8273,43.543,46.8194,46.1298,47.6034,51.9849,57.91,63.2524,64.2837,62.6202,62.379,58.6428,54.4504,45.7841,42.4165,38.2616,34.7198,31.3105,29.1325,31.0751,33.5613,34.8631
9.1137,7.07421,6.03056,5.4311,4.01718,7.87662,5.44343,2.97901,2.57576,4.57537,9.35303,14.2447,16.0489,17.4953,18.7579,20.3086,12.7164,8.66617,6.20174,5.75121,10.8084,18.6616,24.8974,29.794,34.8343,40.7211,45.3056,45.0416,42.9953,41.3749,42.2492,47.8484,51.0062,50.2443,52.0597,57.449,63.891,69.0144,69.7675,67.6257,67.2123,63.5217,59.1234,49.6508,45.8434,42.0799,38.9943,36.0108,34.2672,36.636,39.1371,40.6085
10.9581,8.50529,6.7835,5.79536,3.84805,8.26275,7.29122,5.04119,4.40892,5.12561,9.132,14.467,16.5413,18.2591,19.6436,21.0936,12.4462,8.55939,6.43492,6.11007,11.0561,18.5742,24.397,28.9293,33.5614,38.9267,43.0687,42.6433,41.0558,40.3082,41.5094,46.9973,49.9527,49.0318,50.9097,56.0801,62.9167,68.828,70.0187,67.9655,67.6954,64.9186,61.1493,51.677,48.0431,43.8423,40.5073,37.3525,35.6139,37.6574,39.9084,41.4595
8.12111,7.0538,5.6942,4.94376,3.66378,8.62844,6.77528,3.95294,3.26004,3.8207,7.44193,12.5273,14.3155,15.6254,17.0761,19.1414,11.1398,7.58188,5.46888,5.0259,9.42417,16.0966,21.3771,25.7621,30.2897,35.6178,40.0282,40.1205,38.801,38.0403,39.0627,44.1104,46.4708,45.2684,47.265,52.6396,60.1351,66.8339,68.4842,66.8112,66.937,64.1395,59.9525,50.1718,46.5328,42.1754,38.7926,35.8034,34.2828,36.6603,39.0293,40.6732
8.79241,7.35281,6.05843,5.56151,4.69842,10.2528,8.66027,5.71373,5.07193,5.09606,8.12015,12.6227,13.8494,15.0967,16.7772,19.2131,12.7315,9.44224,7.47092,6.77832,11.0594,17.1431,21.5242,24.9524,28.6508,33.0717,36.9428,37.3274,36.6605,36.5277,38.199,43.3351,45.284,43.6271,45.1099,49.9537,56.5875,62.7728,64.5058,63.1065,63.4433,60.9237,57.4158,48.5317,45.326,41.0907,37.4071,35.0041,33.9844,36.9972,39.5987,41.1759
8.32268,8.39016,6.80856,6.07075,4.49707,9.14176,7.25989,4.95328,4.812,5.03979,7.91826,12.4374,13.9623,15.6059,17.4853,19.2927,12.1865,8.53047,6.12055,5.36294,9.28977,14.9939,19.0306,22.0337,25.6487,30.2361,34.1355,34.405,33.2903,32.6008,33.8707,38.4578,40.0707,38.3229,39.6445,44.0045,50.1478,56.5372,58.8809,57.9652,59.4018,57.3848,53.6691,44.9672,41.6896,37.0303,33.8313,31.3731,29.6705,32.2915,34.6688,36.2029
