rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013
33.3532,40.1461,38.7946,24.7768,19.0565,12.0362,22.0952,30.5755,31.753,37.8184,40.9927,53.7052,54.555,52.4431,49.4011,34.2555,27.2239,21.7514,32.3811,42.1959,45.0865,61.6156,62.6694,57.0111,69.4173,61.2144,69.6287,62.1424,62.6641,60.639,76.4635,70.6601,71.6056,69.4868,64.5861,73.6692,81.4654,70.3676,79.4236,74.2029,67.1566,77.0596,75.3004,69.5492,75.2714,66.6802,56.6715,58.2772,61.7299
32.7074,39.02,38.5281,25.0294,18.2355,12.1474,20.865,29.303,32.0039,39.0247,41.9847,55.2319,56.0291,53.4188,50.2979,33.1057,25.7171,20.7208,31.3673,41.6993,47.1598,61.8167,64.1156,57.6991,69.2467,60.8163,68.7124,61.3793,63.278,61.2955,76.7654,71.1034,72.5501,70.9823,64.8139,75.6346,81.8601,72.7785,80.8882,73.3192,68.6713,77.5538,75.6851,71.1648,77.2262,66.7687,56.8498,58.3704,64.5078
31.2933,33.94,31.7565,26.1067,18.1966,12.0191,19.7496,27.0648,29.9734,38.2801,41.9452,55.325,56.1168,52.513,49.958,31.5754,24.892,19.9779,30.6836,40.5496,46.4625,61.1623,63.7176,56.3903,67.1462,59.298,67.2659,59.2396,61.0476,61.0061,73.5848,67.1089,71.1774,68.6081,62.3732,75.1724,78.6678,66.9637,75.2997,70.6359,65.9115,74.2827,71.4054,66.9728,72.7802,62.5797,52.8634,56.5497,61.0317
26.6784,28.0802,26.8163,26.8226,18.6149,12.0444,20.8905,28.5601,30.2263,36.065,40.135,52.056,51.7908,48.3628,47.127,30.7026,24.0739,19.3456,30.7225,38.9772,45.198,58.7449,61.0479,53.9221,63.0793,57.1183,65.4012,57.4501,58.9127,59.5876,72.9144,63.7907,68.1121,67.6666,60.4508,74.7281,78.4615,66.2531,71.3574,68.9827,62.8457,74.1647,69.9757,65.3405,70.5109,62.5538,51.516,55.8432,59.3519
25.3338,25.5609,24.7011,26.6661,19.1034,12.0375,20.4861,27.3515,28.7137,33.4199,36.9108,48.0236,48.7665,46.4216,44.2782,30.0158,23.4899,18.6112,29.2241,36.9014,42.2594,56.3659,56.549,49.634,59.6751,54.1452,62.085,54.1555,53.8693,56.531,69.5048,60.6488,64.4503,63.5995,57.1546,70.0244,73.3092,62.4752,67.3665,65.5413,59.9251,70.1696,66.447,61.9336,67.078,59.5671,48.3792,52.6849,55.2515
28.272,28.2641,27.4509,26.6245,19.2151,11.5004,18.817,25.4775,27.7146,33.9783,40.1287,51.3382,53.657,50.5489,46.8592,30.3433,23.5163,18.3486,29.2131,37.6672,43.8064,59.5095,60.2237,52.7433,62.6216,57.0854,63.9365,56.3017,56.0844,58.4364,70.5386,61.16,64.8847,64.8347,58.4929,71.1101,72.7703,62.3324,68.1088,66.5905,61.2504,69.9209,68.301,62.5954,68.437,60.2658,49.7704,53.9048,56.8438
27.6858,29.101,29.1662,26.2894,19.7865,11.7523,19.2802,25.7571,28.3063,32.7693,38.1956,49.9756,52.8303,50.8671,48.0875,31.2171,24.5368,19.0199,30.8446,38.0568,44.6231,61.3678,61.8139,53.3956,64.0773,58.2923,64.915,58.878,57.8426,59.7317,72.8946,63.2947,67.2249,65.5072,57.8816,73.151,73.6978,63.2167,69.1356,66.2531,60.8159,70.9664,71.6135,64.3931,70.068,61.836,51.3268,55.7397,57.8645
29.6023,29.7133,29.3492,25.5497,19.0864,11.7471,19.8938,27.6588,29.2878,34.2705,41.6246,52.2692,54.4977,51.2848,47.832,32.0205,24.9293,20.0228,31.3136,40.5788,47.8048,63.7005,65.7443,57.3797,68.4342,59.9093,67.1449,59.5989,60.7232,62.4433,77.022,66.0969,69.695,67.2723,61.2398,77.8404,77.4121,66.2043,75.1103,69.4127,65.5222,74.9781,76.4062,68.0475,74.591,65.6533,54.7134,58.8394,63.3023
31.1719,31.1739,28.7428,26.2031,19.1689,11.9047,20.1297,27.2966,29.5751,34.1201,41.4617,50.6282,54.9556,51.4844,48.1727,31.3193,24.7005,19.8935,30.7303,40.0793,47.438,64.5201,66.8764,57.1667,67.6873,59.0469,68.0079,61.2885,60.9538,59.7181,76.83,67.1336,70.2861,69.4123,62.2407,79.8175,78.5218,69.1886,76.8096,70.6118,67.8875,78.0154,80.5412,67.0162,75.737,67.0267,54.5145,58.1251,64.6614
34.5284,31.9392,26.9662,25.5586,18.9725,11.9291,19.281,27.5296,29.8327,35.8224,43.9467,51.8693,57.0307,54.2359,47.442,32.4555,25.0732,20.6934,31.2406,40.6768,48.4302,64.1338,69.4691,57.556,68.6508,61.3624,68.4784,61.4881,61.003,61.5385,76.6908,65.6556,68.4428,69.9086,63.9246,81.2014,79.8535,70.3048,78.8085,69.303,65.3313,76.798,80.549,67.9816,73.6226,65.5687,54.3006,57.6888,63.7099
32.3355,30.8301,25.3425,25.1921,19.4013,12.4336,19.8826,27.278,30.54,34.7802,40.8057,48.6299,53.4343,51.861,47.1058,31.4331,24.0493,20.5345,29.7839,39.7753,46.8448,63.3896,65.629,55.4637,66.2291,60.4349,68.3148,60.9793,59.5494,60.8589,78.7919,66.9251,67.8419,69.1093,62.5988,80.8993,80.0709,71.0293,80.5147,69.5198,65.7621,76.3156,80.0458,68.6413,73.2826,67.0541,54.4749,58.533,63.7875
30.1225,26.1006,21.2893,24.6619,19.5756,12.893,20.5771,28.6743,30.934,34.276,38.9445,45.9959,49.6114,47.9072,44.9413,30.7101,23.7453,20.4631,29.6159,39.9419,45.9374,60.9484,63.417,52.9321,62.7257,57.5661,65.6256,58.3051,57.8704,58.0843,76.9914,64.3136,65.6561,66.8573,60.529,77.937,76.7462,68.545,76.998,67.4253,62.6441,73.9092,77.0018,66.5459,70.3673,64.5191,52.8834,55.5328,60.2913
33.8968,30.3123,23.9158,25.3334,19.4544,12.499,19.2761,27.4903,29.7583,33.7972,39.5771,47.3399,51.1925,49.7402,47.2593,32.1787,24.5427,20.1757,29.9408,40.5535,45.9953,61.4845,64.2499,53.4252,63.2414,58.2572,66.9645,59.1269,57.2612,58.146,76.8749,62.7607,64.7549,65.5642,59.4525,76.2931,74.1599,67.1595,73.2384,65.6304,59.8943,71.9335,74.0393,65.829,69.1009,62.8156,50.5814,55.0212,57.8895
36.1658,32.5048,23.808,25.4049,19.5678,12.5957,19.1641,27.7663,29.8844,32.7777,38.7684,46.1711,50.8563,49.1227,47.6465,32.4553,24.2563,19.8458,29.6296,39.828,45.5708,60.2015,64.1833,53.163,62.4359,58.5723,66.4224,59.3671,58.1686,58.7017,76.2113,62.8474,65.5383,66.3042,60.0335,77.0989,75.3764,68.7864,74.3915,66.3336,61.235,74.2635,74.8777,66.8521,69.5214,63.6974,51.8737,56.1806,59.1944
32.6453,27.7935,20.8684,25.9491,19.9055,13.2141,20.7909,30.1243,32.5258,34.2713,38.3889,45.6594,49.266,47.5886,47.7975,31.1724,24.4679,20.8821,30.4261,41.9769,45.6408,61.0397,64.4756,53.4609,61.499,59.073,67.2878,60.5388,59.4057,59.6699,77.174,65.8333,66.2761,68.6424,61.7156,78.7908,78.172,70.1303,77.0946,69.1643,64.7202,76.6215,78.2281,70.0949,70.2461,65.8776,53.8456,57.1466,62.0366
34.1104,29.3565,22.5743,26.6841,19.7631,13.0685,20.3954,29.8282,32.9606,35.8135,40.6416,48.6568,51.9832,50.2696,50.158,32.5257,25.1355,21.574,31.7086,43.9759,47.831,64.1976,68.3762,55.4201,63.8604,61.2237,69.8317,62.5191,62.4617,61.1875,78.7084,68.134,69.2106,71.4362,63.8569,81.0254,79.4032,71.5632,78.7156,69.4628,66.5312,77.8993,80.1867,71.841,71.8952,68.6608,55.4523,58.9222,64.0259
27.8093,21.1193,16.0108,23.177,18.6746,12.2135,20.0573,28.5871,30.4327,33.4859,38.1949,42.2364,45.2966,43.9345,43.591,28.021,22.032,19.7131,27.8209,40.4601,43.1695,57.9257,60.918,48.6555,56.9837,53.8577,62.3566,54.9047,56.4141,55.8867,72.1959,60.697,63.3048,65.5358,58.5787,75.8944,73.3598,65.7054,72.5986,66.9878,63.2529,72.1489,76.4412,68.4102,68.9897,63.4297,52.8763,55.4494,58.5873
27.5816,21.4144,15.9932,22.6914,18.4109,12.0411,19.7649,28.3687,30.1048,33.3771,38.322,42.4722,44.7456,44.1716,43.0487,27.5943,21.5026,19.4512,27.4311,39.8862,42.514,56.9287,59.7122,47.2814,56.1203,53.4195,60.3524,53.5525,55.7003,55.0425,70.7719,59.6502,62.388,65.2672,57.3912,74.691,73.3044,64.244,71.3203,65.2587,62.1055,71.0963,75.996,67.1687,67.3346,62.1795,51.7494,53.8935,56.5824
32.345,26.7312,20.2961,23.6037,18.0699,11.7189,18.429,25.914,28.6663,33.28,40.7483,45.0358,51.3971,48.0468,48.0678,29.4443,21.4272,19.6771,27.085,40.7744,43.1918,57.7202,61.1491,50.8584,59.1967,57.1066,62.4868,55.9307,58.6429,56.4517,71.5222,59.3758,66.3212,67.3447,60.9329,77.5297,76.4259,66.6425,76.3454,68.0393,63.3993,74.8515,77.8242,69.8638,69.7473,64.3474,51.9109,56.1467,59.5019
32.7923,27.418,20.6122,23.3879,18.1305,11.9249,19.2708,27.1501,30.6625,36.1199,42.5617,47.0623,53.9527,48.6433,49.4582,29.919,21.4502,20.5511,28.6185,42.9321,45.1561,60.0979,63.6218,53.904,62.752,59.8812,65.4795,58.093,61.9598,57.9418,74.8909,62.3274,70.5639,71.2478,64.6155,82.3009,79.7064,71.2614,80.4408,72.528,68.237,79.6858,84.4817,75.6928,74.2301,68.1235,54.0411,60.2037,64.5296
32.7923,27.418,20.6122,23.3879,18.1305,11.9249,19.2708,27.1501,30.6625,36.1199,42.5617,47.0623,53.9527,48.6433,49.4582,29.919,21.4502,20.5511,28.6185,42.9321,45.1561,60.0979,63.6218,53.904,62.752,59.8812,65.4795,58.093,61.9598,57.9418,74.8909,62.3274,70.5639,71.2478,64.6155,82.3009,79.7064,71.2614,80.4408,72.528,68.237,79.6858,84.4817,75.6928,74.2301,68.1235,54.0411,60.2037,64.5296
32.7923,27.418,20.6122,23.3879,18.1305,11.9249,19.2708,27.1501,30.6625,36.1199,42.5617,47.0623,53.9527,48.6433,49.4582,29.919,21.4502,20.5511,28.6185,42.9321,45.1561,60.0979,63.6218,53.904,62.752,59.8812,65.4795,58.093,61.9598,57.9418,74.8909,62.3274,70.5639,71.2478,64.6155,82.3009,79.7064,71.2614,80.4408,72.528,68.237,79.6858,84.4817,75.6928,74.2301,68.1235,54.0411,60.2037,64.5296
32.1775,27.2958,20.7131,23.4278,18.069,11.5531,18.4692,25.7067,29.5873,34.2204,41.1168,45.6309,52.7835,47.7919,49.023,28.8586,20.964,19.8813,27.3378,41.2411,43.9449,58.0112,62.0136,52.3573,61.6808,58.2117,64.0218,56.6221,60.3615,56.1905,72.4731,60.8116,68.7891,68.9583,62.8415,80.7462,77.3522,69.8359,78.4358,70.9394,67.0593,78.0143,83.373,73.187,72.1583,66.0456,52.9586,59.2235,62.5767
32.1775,27.2958,20.7131,23.4278,18.069,11.5531,18.4692,25.7067,29.5873,34.2204,41.1168,45.6309,52.7835,47.7919,49.023,28.8586,20.964,19.8813,27.3378,41.2411,43.9449,58.0112,62.0136,52.3573,61.6808,58.2117,64.0218,56.6221,60.3615,56.1905,72.4731,60.8116,68.7891,68.9583,62.8415,80.7462,77.3522,69.8359,78.4358,70.9394,67.0593,78.0143,83.373,73.187,72.1583,66.0456,52.9586,59.2235,62.5767
28.5354,22.8426,17.2115,22.6533,18.1377,12.1779,20.1738,27.5362,31.6277,35.1397,38.9534,43.0615,48.8221,44.2352,47.106,28.0209,20.8087,19.3624,27.0665,40.006,43.246,56.502,59.6221,50.9864,59.7971,55.7447,61.8001,56.0648,59.1433,55.4386,71.858,60.3794,69.1541,71.0513,61.3823,80.6524,78.2218,70.3208,80.4089,72.0133,68.1585,78.6029,83.4729,73.9182,72.6709,67.7742,54.3846,59.2403,63.0134
25.2613,19.5608,14.5604,22.1043,17.9543,12.0171,20.5622,27.9875,31.775,35.5237,38.3292,41.4083,46.3428,41.726,45.1385,26.2193,20.0153,18.854,26.5706,38.9341,42.5781,55.2712,57.5299,49.7891,58.494,54.05,60.5631,54.4754,57.1581,53.9746,71.7294,59.7874,67.4753,69.2406,60.7647,80.3905,76.7027,69.5162,80.4018,71.3454,68.135,76.0654,81.1665,73.102,71.6084,66.5615,53.3488,58.6065,62.8687
25.2613,19.5608,14.5604,22.1043,17.9543,12.0171,20.5622,27.9875,31.775,35.5237,38.3292,41.4083,46.3428,41.726,45.1385,26.2193,20.0153,18.854,26.5706,38.9341,42.5781,55.2712,57.5299,49.7891,58.494,54.05,60.5631,54.4754,57.1581,53.9746,71.7294,59.7874,67.4753,69.2406,60.7647,80.3905,76.7027,69.5162,80.4018,71.3454,68.135,76.0654,81.1665,73.102,71.6084,66.5615,53.3488,58.6065,62.8687
29.6326,23.4623,17.8603,22.707,17.9452,11.5809,19.0741,26.3426,30.1467,35.0254,40.285,44.21,48.9321,44.5648,47.6999,26.9391,20.7673,18.8446,26.3829,38.9663,42.6854,57.6136,58.1475,51.0834,60.4565,54.3468,60.106,55.224,58.5339,55.6308,74.5352,59.9439,64.7351,70.0797,60.1197,80.6892,78.4337,68.7993,79.2511,71.1491,68.2399,76.2737,81.6771,72.3744,70.5907,67.0077,54.2429,56.339,63.1886
31.8756,27.7108,20.8256,21.2935,16.3987,10.4555,16.9368,23.3559,27.2944,30.9511,36.2056,40.3892,46.8277,43.5159,47.2599,24.5203,18.3808,15.88,22.7094,34.4391,38.7315,51.8729,52.6974,47.7,55.8274,51.4457,55.2916,52.3483,54.4421,51.6395,69.8332,55.0847,59.4968,65.147,55.9958,74.414,73.245,63.2879,74.8872,65.8285,63.8799,71.0128,77.3495,68.5234,65.0658,62.1966,49.2071,52.0548,59.2979
32.7301,27.7563,22.3154,21.53,16.1271,10.2122,16.053,21.6221,26.422,30.6075,37.1105,42.7282,48.5727,45.2918,50.1055,24.7969,18.5114,15.242,21.8231,34.1759,39.3033,52.1828,53.4325,48.3472,58.3106,51.4756,56.2689,53.5738,54.4131,52.1974,71.4559,55.3665,59.6281,66.4639,55.9672,74.2433,72.5064,61.1426,73.8736,65.4575,63.2216,68.5692,78.7469,70.4486,63.8978,63.3861,48.2634,51.9176,58.1703
27.6973,23.2462,19.4016,20.1827,15.9415,10.305,17.1452,22.7978,27.1273,30.5046,36.4968,40.1487,44.608,40.9292,46.9285,23.2025,17.8919,15.2821,22.2325,33.481,39.276,49.9823,51.5554,45.7163,55.1588,48.5073,52.9063,52.1106,52.8529,50.9978,68.1573,54.5249,57.4746,65.0669,53.0067,73.1407,69.4689,59.9454,71.5234,63.5403,62.2014,65.5916,75.2488,66.3895,61.1492,60.4255,45.2942,48.8847,55.5456
28.6292,24.6576,20.3278,21.4515,17.2627,11.0161,17.2724,23.7652,27.2218,30.543,37.779,43.1374,46.7048,42.9706,49.1266,25.4341,18.3534,16.2442,23.5192,35.9988,41.1918,52.0501,55.3124,47.4666,58.3565,50.677,56.6294,54.8513,57.7305,53.7802,73.4658,56.7496,60.4696,67.4911,57.1186,78.1934,73.035,62.9872,74.9401,67.4886,65.5517,68.4291,78.4498,70.225,65.2491,64.4723,48.3397,52.8906,58.4207
24.8727,21.2801,19.0772,18.9832,15.2294,10.6752,17.4839,23.9194,26.4843,29.2921,35.129,39.169,41.5302,38.0571,42.8932,22.3989,16.3375,14.5454,20.2255,31.9288,37.1936,47.3007,48.2577,43.708,54.5812,46.7802,52.4755,49.4588,54.092,50.0632,68.9664,54.5685,56.824,62.8214,53.1931,74.9353,70.5555,62.4709,73.6797,64.9237,62.03,65.3711,73.7893,67.1474,62.7475,60.4244,46.6165,50.8175,56.1103
30.5254,27.5165,27.3188,20.9221,15.7524,10.68,18.4471,24.495,28.824,32.4835,40.2075,46.8728,48.6568,46.027,50.976,25.8969,18.1309,16.518,22.9448,37.4594,42.1451,55.0495,55.5847,51.2569,62.9578,53.8317,61.0553,59.4195,62.2333,58.3292,76.1879,61.3731,63.9475,71.236,60.5556,86.0256,79.9108,70.1471,84.8561,73.0063,68.7678,73.4914,81.8463,74.9381,70.9596,66.4633,52.8525,58.3633,66.033
28.446,26.6763,27.6679,19.5786,14.8924,10.6113,18.7465,24.1271,29.0667,32.8465,38.0521,45.7791,46.0928,43.5054,49.1587,24.4425,17.2029,15.7162,21.7648,36.9827,40.1612,52.9941,52.6142,48.8541,60.5334,51.6478,59.0148,57.2837,58.523,55.3902,73.4271,58.634,61.3242,67.2942,58.4836,82.8382,75.948,68.9344,82.3642,69.179,64.5006,70.9912,79.5687,72.396,67.9958,61.8956,51.1059,55.775,64.2749
28.446,26.6763,27.6679,19.5786,14.8924,10.6113,18.7465,24.1271,29.0667,32.8465,38.0521,45.7791,46.0928,43.5054,49.1587,24.4425,17.2029,15.7162,21.7648,36.9827,40.1612,52.9941,52.6142,48.8541,60.5334,51.6478,59.0148,57.2837,58.523,55.3902,73.4271,58.634,61.3242,67.2942,58.4836,82.8382,75.948,68.9344,82.3642,69.179,64.5006,70.9912,79.5687,72.396,67.9958,61.8956,51.1059,55.775,64.2749
29.9894,28.4632,29.1698,19.4842,14.5771,10.0346,17.4921,22.1481,27.021,31.6331,38.1392,46.7717,46.574,44.5223,49.4963,24.676,17.1627,15.3342,21.1543,36.9073,39.8693,52.5833,51.866,48.086,60.1973,50.5537,59.1491,56.5107,58.0559,54.8568,71.7349,58.0166,60.4337,65.7641,57.2121,80.8988,73.5527,66.4411,78.8312,66.3626,62.0671,69.0489,77.0896,70.7898,66.6026,60.7138,49.7003,53.8203,61.8902
27.3025,26.7083,27.5995,18.1836,14.1337,9.84186,16.7245,21.2199,26.3624,29.9645,36.2114,43.7466,43.3097,42.0111,45.8702,21.9354,15.8109,13.9527,19.8327,34.367,38.7335,49.4453,48.66,45.8046,57.5969,48.5689,55.5648,53.3691,54.0717,51.9735,68.3411,56.6363,57.5669,62.7269,55.9909,79.205,71.6868,64.6512,76.8834,67.0655,60.9483,68.3479,74.6292,68.1199,63.9,58.3356,48.125,52.0523,61.1024
28.7619,30.8226,28.4732,18.3825,14.5749,10.1945,17.6985,22.2183,27.3417,27.8587,33.5331,42.3194,41.7956,41.3132,45.3934,23.1776,17.3362,14.5759,20.6995,34.2098,37.3612,46.9834,45.7949,45.4535,55.6938,46.4317,54.1393,50.877,52.8497,50.6976,66.3527,54.9969,57.0557,60.0608,53.3267,77.0857,70.2365,62.2928,73.9389,62.4169,59.3602,65.4391,72.3825,64.7357,61.2227,56.1939,47.4549,49.015,58.2585
30.8163,33.9843,31.4468,18.8635,14.5285,9.94719,16.826,21.1332,26.4635,27.015,33.1518,42.4232,42.74,42.6713,45.974,23.1494,17.1913,14.1826,19.9656,33.4185,36.8503,46.8973,45.0844,45.1413,55.4052,46.0323,54.0631,50.5358,52.4095,50.4962,64.434,54.3555,55.8954,59.468,52.6243,74.6309,68.9849,61.5704,73.5535,61.499,58.3949,64.0244,71.1208,62.4085,60.2867,55.8345,46.0724,47.4657,57.2167
28.0384,29.3196,25.9134,17.9282,14.1506,10.3926,17.7186,23.2083,28.8655,29.7239,35.2113,44.1142,41.5788,41.8183,44.6446,21.5107,16.3189,14.0968,20.8511,33.3139,37.6909,47.2658,45.8224,45.3392,55.4638,45.7927,53.334,50.0494,52.0362,51.4832,65.9745,54.3334,56.9747,62.9339,54.0072,77.0944,71.8265,63.6811,77.257,63.7951,61.5701,66.2479,74.7293,65.9656,62.8409,57.5732,47.1434,48.7092,60.0438
29.0107,31.8738,28.541,18.2974,13.7442,10.0547,16.6733,22.074,27.9365,29.4431,34.6626,45.1726,42.0926,44.4109,45.804,21.2069,15.7959,13.5973,20.1565,32.7361,37.9562,47.7219,46.5062,47.5739,56.8601,47.0618,54.5771,51.4013,52.2679,52.119,66.0758,55.4704,57.8871,63.9468,54.8588,79.0182,73.6199,64.6053,81.1056,64.2647,61.7574,67.1767,75.7167,67.7362,64.0087,58.218,48.6198,49.0245,60.245
29.953,31.2764,27.7228,19.1919,14.9487,10.7688,17.6177,23.0425,30.4779,29.2635,34.7947,46.0312,42.4293,45.3278,46.3498,22.4197,16.6815,14.2673,21.3158,34.0195,40.2259,49.0422,49.6057,49.401,59.3726,49.0339,56.8974,53.9663,54.849,55.0947,69.3021,59.0028,60.9418,67.1301,57.7425,83.1913,78.2371,69.7108,85.7777,67.7427,67.1089,72.6534,79.7797,71.672,69.0171,61.9144,52.9042,52.5615,63.9154
35.5231,36.1485,32.3675,21.515,16.1966,11.2857,18.1091,23.3044,29.4096,29.3891,36.0037,49.1945,44.3137,50.1889,51.2427,24.6212,18.0746,15.1929,22.2936,36.7282,42.6728,51.9834,53.3398,50.1085,61.4477,50.8176,59.5392,55.8829,56.8108,56.1213,70.2816,59.9668,62.2205,69.0627,58.6975,83.2711,77.3842,68.5055,85.2709,67.8025,64.8241,73.1371,78.425,71.2274,70.6958,60.2672,51.5162,51.7142,62.9262
32.4738,33.3918,30.9537,21.2702,16.7526,12.3415,20.0221,26.4227,31.9499,29.8025,35.8604,47.764,42.5915,49.0444,50.7389,24.8989,18.8567,16.5591,24.0333,38.8821,44.9341,53.2772,53.8174,50.4307,62.1914,52.5533,60.3507,56.3947,58.1006,57.9254,72.9116,62.2519,64.948,72.0438,62.6468,88.5448,81.5863,71.7026,89.8506,72.3894,69.1752,77.6282,82.1919,74.5268,74.2889,63.1267,54.6387,55.4097,66.9971
30.0043,29.1444,26.5616,20.1803,15.8535,11.8993,19.2303,25.2207,30.5999,27.9589,34.0757,44.5316,39.9892,45.6085,47.8713,22.9652,17.3083,15.0674,21.7278,36.3059,41.6927,49.9164,50.6491,47.8225,58.1662,49.2901,56.9289,52.3337,54.0729,54.1175,67.6962,58.7378,61.129,68.7579,59.148,84.2537,77.5599,67.5583,84.9762,66.908,65.6697,73.8404,78.6228,70.9573,70.5396,59.3075,51.7481,52.9166,63.0569
27.9209,26.9266,24.6443,19.9274,16.0297,12.1962,20.0103,26.3294,32.1197,28.4725,34.062,43.0412,38.6763,44.4994,45.9419,22.6543,17.3554,14.9678,21.9608,36.4561,41.3093,49.3275,50.8078,47.0423,57.5516,48.8747,56.7185,51.7304,53.6339,54.1183,68.4443,58.8878,60.1061,68.1818,59.5085,84.7618,77.6988,67.6283,85.7722,67.117,66.4533,73.6985,78.3831,70.573,71.0071,59.7453,51.9038,53.4618,62.5462
27.2682,25.2148,22.7548,19.4445,15.6464,11.7677,19.3747,25.8725,31.7733,27.9562,33.3137,42.8062,37.3659,43.7565,45.2215,22.3531,17.3112,14.7935,21.9565,36.3719,40.8675,48.8076,50.4701,46.3855,55.372,47.9301,55.9768,51.2131,51.592,52.9347,66.9404,57.8423,58.5734,66.0411,58.4845,84.0693,76.2387,65.3039,83.0348,65.6317,65.5707,70.7652,75.6741,68.6845,69.5514,58.832,50.8339,52.6122,60.7851
26.5792,25.4451,24.3972,19.8533,15.716,11.5334,19.0967,25.6175,30.8056,28.8268,35.0637,43.9134,38.7335,45.4319,47.3143,23.4331,18.0201,15.2326,22.3943,37.0983,42.4597,49.8297,52.4629,47.7733,57.4724,50.1233,58.8323,52.9772,52.9293,54.8257,68.4631,58.7273,58.9103,68.4984,59.6978,84.9008,77.5757,67.6364,86.0802,68.0817,66.6297,72.2496,77.7347,70.7206,72.1292,59.0804,52.433,54.1008,61.6144
29.0222,27.3775,27.0401,20.1197,15.917,12.0399,19.2519,26.3479,32.7667,31.5021,39.5461,47.5696,42.6612,49.6924,50.8579,25.5013,19.479,16.7521,24.9797,41.5633,47.3952,54.3722,57.9028,53.2013,61.1517,52.1983,63.5893,56.9273,57.6851,59.1005,72.3827,62.1093,65.3675,73.1056,64.2754,93.1963,82.7769,72.462,89.1794,71.4745,71.6247,76.8466,84.7244,73.0629,79.6331,62.971,57.8166,56.9068,64.962
32.2849,32.0923,31.5784,21.8743,17.1766,12.9776,20.256,28.0963,34.5337,33.0571,41.5619,50.6843,46.1303,54.7562,54.9081,29.302,22.4675,19.1316,28.1117,46.4479,51.7331,59.5804,63.192,58.0079,66.2426,56.0493,69.5045,62.051,62.8203,64.7867,78.4995,67.1807,71.3117,79.428,69.0525,100.77,88.2617,78.0587,96.9827,77.0417,77.8897,82.9279,91.9161,78.7956,87.2105,68.1719,64.0497,62.081,71.7005
31.2836,30.0988,28.7089,20.7723,16.4118,12.5964,19.8731,28.9027,33.6458,32.0359,39.5209,48.8324,44.4548,52.1208,52.6494,27.5116,20.8127,18.1643,26.5399,44.5422,49.0073,57.815,60.3706,55.6975,63.7674,53.2421,67.0796,59.1988,61.2404,62.7111,75.3954,64.2188,69.9754,75.7966,66.7971,98.7469,85.6695,76.2745,94.2511,74.8226,74.9595,81.1654,90.4133,76.1648,83.3005,65.5663,61.5499,59.2829,68.7891
31.1011,30.3152,30.6676,20.834,16.7742,12.1375,18.8527,27.2665,31.631,29.0152,36.3412,46.4032,43.8144,51.5103,51.3734,27.8329,20.0614,17.403,24.2986,41.7945,46.5835,54.9547,57.543,53.6286,62.1098,52.1698,64.5917,57.8057,59.0447,61.4003,72.1587,61.4587,67.1921,73.1344,64.4055,95.9167,83.7893,75.5418,91.8467,74.0121,72.5636,78.7472,88.6801,73.4648,81.0828,63.8688,60.1934,58.9899,67.7458
31.1011,30.3152,30.6676,20.834,16.7742,12.1375,18.8527,27.2665,31.631,29.0152,36.3412,46.4032,43.8144,51.5103,51.3734,27.8329,20.0614,17.403,24.2986,41.7945,46.5835,54.9547,57.543,53.6286,62.1098,52.1698,64.5917,57.8057,59.0447,61.4003,72.1587,61.4587,67.1921,73.1344,64.4055,95.9167,83.7893,75.5418,91.8467,74.0121,72.5636,78.7472,88.6801,73.4648,81.0828,63.8688,60.1934,58.9899,67.7458
29.3337,28.5769,29.2715,20.3437,16.4083,11.9317,18.6676,27.2929,30.1275,29.7971,36.1274,44.9448,42.9841,51.4049,49.0819,26.9815,18.7906,17.2313,23.5215,39.1849,45.1242,53.2934,55.5106,52.5464,60.5942,51.6793,62.4222,54.7924,57.5292,60.0951,69.8696,59.1116,64.8114,71.2035,63.2808,93.4829,81.3355,73.6249,89.5192,70.2824,71.9551,77.0739,87.7306,71.3038,78.0569,60.5107,59.3031,56.3423,65.1016
29.5009,29.1079,29.7171,19.5319,16.0052,11.7867,19.4077,28.747,31.2619,30.8152,36.6306,45.3765,42.6837,51.7911,47.9036,27.0569,18.7702,17.6969,24.1013,40.3415,45.074,53.5419,55.2404,51.4632,59.9954,51.5009,62.2225,54.4827,57.3197,59.855,69.7786,58.1965,64.3315,70.8649,62.1944,94.4699,80.9429,73.3479,90.0636,70.3153,70.1807,77.494,88.0028,71.0372,77.4533,59.6257,59.0739,55.8469,63.4041
