## ------------------------------------------------------------------------- ##
## TEMPLATE DATA FILE FOR iSCAM                                              ##
## TIPS: -use '#' as comment character for the data file                     ##
##       -use '#' on all blank lines (windows compatible)                    ##
##       -sex: 0=asexual, 1=female, 2=male                                   ##  
##                                                                           ##
##                                                                           ##
## TEMPLATE is based on Flack Lake Trout (ADMB catage example)               ##
## ------------------------------------------------------------------------- ##
##
##
##
## ------------------------------------------------------------------------- ##
## MODEL DIMENSIONS                                                          ##
## ------------------------------------------------------------------------- ##
1        # -number of areas            (narea)
1        # -number of groups or stocks (ngroup)
1        # -number of sexes            (nsex)
1956     # -first year of data         (syr)
2013     # -last year of data          (nyr)
1        # -age of youngest age class  (sage)
10       # -age of plus group          (nage)
4        # -number of gears            (ngear)
##
## ------------------------------------------------------------------------- ##
## Allocation for each gear in (ngear), use 0 for survey gears. 
## ------------------------------------------------------------------------- ##
1	0	0	0
##
##
## ------------------------------------------------------------------------- ##
##
## ------------------------------------------------------------------------- ##
## Age-schedule and population parameters                                    ##
## ------------------------------------------------------------------------- ##
## Need one value for each area and sex.
##
89.48   # -asymptotic length (linf)  
0.307   # -brody growth coefficient (k)
-0.116  		# -theoretical age at zero length (to)
7.38e-6  # -scaler in length-weight allometry
3.0963       # -power parameter in length-weight allometry
1.5    		# -age at 50% maturity (approx with log(3.0)/k)
0.0001      	# -std at 50% maturity (CV ~ 0.1)
0                       # -(if n_MAT==1) use the following vector for maturity
0           		#mat vec
##
## ------------------------------------------------------------------------- ##
## TIME SERIES DATA                                                          ##
## ------------------------------------------------------------------------- ##
## Observed catch from all gears, areas, and sex                             ##
## sex: 1=female, 2=male, 0=asexual
## Type of catch: legend                                                     ##
##               1 = catch in weight                                         ##
##               2 = catch in numbers                                        ##
##               3 = catch in spawn (roe)                                    ##
## 
## n_ct_obs
58
## Year gear	area	group	sex	type	value
2011	1	1	1	0	1	869.0	
2012	1	1	1	0	1	701.0
2013	1	1	1	0	1	618.8
##
## ------------------------------------------------------------------------- ##
## ABUNDANCE INDICES -A RAGGED ARRAY: (1,nit,1,nit_nobs,1,8)                 ##
## ------------------------------------------------------------------------- ##
3           # Number of abundance series         int(nit)
11 5 40 # Number of observations in series   ivector(nit_nobs(1,nit))
2 2 2        # Survey type (see key below)        ivector(survey_type(1,nit))
## 1 = survey is proportional to vulnerable numbers
## 2 = survey is proportional to vulnerable biomass
## 3 = survey is proportional to spawning biomass (e.g., a spawn survey)
##
## survey_data:
##                                        survey
## iyr	index(it) gear	area	group	sex	wt	timing
1984	1142.44	 2	1	1	0	3.300	0.000
1987	3875.75	 2	1	1	0	2.859	0.000
1989	4102.83	 2	1	1	0	2.351	0.000
1991	1031.84	 2	1	1	0	3.359	0.000
1993	1255.60	 2	1	1	0	4.173	0.000
1995	1419.82	 2	1	1	0	2.170	0.000
1996	1159.62	 2	1	1	0	2.674	0.000
1998	4253.01	 2	1	1	0	1.963	0.000
2000	436.13	 2	1	1	0	5.022	0.000
2002	2025.89	 2	1	1	0	3.699	0.000
2003	1288.66	 2	1	1	0	4.790	0.000
2005	1940.71	 3	1	1	0	4.272	0.000
2007	585.47	 3	1	1	0	4.818	0.000
2009	2497.58	 3	1	1	0	2.265	0.000
2011	1873.81	 3	1	1	0	3.835	0.000
2013	2351.18	 3	1	1	0	4.112	0.000
1956	227.8	 4	1	1	0	4.00	0.000
1957	279.1	 4	1	1	0	4.00	0.000
1958	568.7	 4	1	1	0	4.00	0.000
1959	470.0	 4	1	1	0	4.00	0.000
1960	299.7	 4	1	1	0	4.00	0.000
1961	230.8	 4	1	1	0	4.00	0.000
1962	310.9	 4	1	1	0	4.00	0.000
1963	545.1	 4	1	1	0	4.00	0.000
1964	939.5	 4	1	1	0	4.00	0.000
1965	872.5	 4	1	1	0	4.00	0.000
1966	896.1	 4	1	1	0	4.00	0.000
1967	690.6	 4	1	1	0	4.00	0.000
1968	307.8	 4	1	1	0	4.00	0.000
1969	298.2	 4	1	1	0	4.00	0.000
1970	157.9	 4	1	1	0	4.00	0.000
1971	182.1	 4	1	1	0	4.00	0.000
1972	513.9	 4	1	1	0	4.00	0.000
1973	781.6	 4	1	1	0	4.00	0.000
1974	957.9	 4	1	1	0	4.00	0.000
1975	651.6	 4	1	1	0	4.00	0.000
1976	397.3	 4	1	1	0	4.00	0.000
1977	345.2	 4	1	1	0	4.00	0.000
1978	262.8	 4	1	1	0	4.00	0.000
1979	463.7	 4	1	1	0	4.00	0.000
1980	376.6	 4	1	1	0	4.00	0.000
1981	296.7	 4	1	1	0	4.00	0.000
1982	421.5	 4	1	1	0	4.00	0.000
1983	384.3	 4	1	1	0	4.00	0.000
1984	267.2	 4	1	1	0	4.00	0.000
1985	175.4	 4	1	1	0	4.00	0.000
1986	724.1	 4	1	1	0	4.00	0.000
1987	1110.4	 4	1	1	0	4.00	0.000
1988	681.2	 4	1	1	0	4.00	0.000
1989	374.5	 4	1	1	0	4.00	0.000
1990	374.1	 4	1	1	0	4.00	0.000
1991	440.2	 4	1	1	0	4.00	0.000
1992	357.7	 4	1	1	0	4.00	0.000
1993	209.2	 4	1	1	0	4.00	0.000
1994	129.0	 4	1	1	0	4.00	0.000
1995	115.1	 4	1	1	0	4.00	0.000																																																																																
##																																																																																																						
##	-------------------------------------------------------------------------	##																																																																																																				
##	AGE	COMPOSITION	DATA	(ROW	"YEAR,"	COL=AGE)	Ragged	object	##																																																																																													
##	-------------------------------------------------------------------------	##																																																																																																				
3	#	Number	of	gears	with	age	or	length	comps	int(na_gears)	i.e.	data	sets																																																																																									
57	11	5	#	Number	of	rows	in	the	matrix	ivector(na_gears)																																																																																												
##	ivector(na_gears)	of	youngest	age-class																																																																																																		
10	12	4																																																																																																				
##	ivector(na_gears)	of	oldest	age-class	+	group																																																																																																
106	93	93																																																																																																				
##	vector	effective	sample	size	for	multinomial																																																																																																
1	1	1																																																																																																				
##	vector	flag	for	age	or	length	comps	(1	=	"age,"	0	=	length)																																																																																									
0	0	0																																																																																																				
#"#""Year"""	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	X101	X102	X103	X104	X105	X106	Total				
##	year	gear	area	group	sex	|	data	columns	(numbers	or	proportions)																																																																																											
1956	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	6.0	15.0	22.0	28.0	44.0	57.0	67.0	60.0	75.0	58.0	61.0	65.0	61.0	69.0	55.0	55.0	44.0	45.0	47.0	17.0	39.0	38.0	37.0	32.0	26.0	32.0	26.0	19.0	11.0	14.0	7.0	9.0	10.0	8.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1957	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	9.0	8.0	14.0	19.0	25.0	30.0	49.0	74.0	134.0	139.0	150.0	208.0	188.0	212.0	231.0	179.0	167.0	148.0	151.0	126.0	132.0	117.0	90.0	90.0	72.0	72.0	42.0	29.0	23.0	15.0	19.0	13.0	4.0	6.0	4.0	1.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1958	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	8.0	7.0	22.0	30.0	40.0	67.0	84.0	138.0	235.0	282.0	303.0	411.0	402.0	450.0	481.0	460.0	444.0	412.0	420.0	458.0	356.0	438.0	361.0	353.0	289.0	270.0	226.0	151.0	127.0	108.0	83.0	67.0	51.0	31.0	22.0	16.0	5.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1959	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	7.0	8.0	20.0	47.0	73.0	104.0	207.0	226.0	286.0	343.0	367.0	412.0	420.0	444.0	408.0	395.0	341.0	376.0	308.0	274.0	268.0	235.0	289.0	228.0	232.0	211.0	213.0	178.0	175.0	134.0	125.0	109.0	68.0	71.0	59.0	47.0	32.0	38.0	16.0	15.0	6.0	5.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1960	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	5.0	8.0	11.0	24.0	40.0	83.0	146.0	197.0	290.0	382.0	441.0	452.0	439.0	507.0	507.0	552.0	523.0	543.0	533.0	525.0	481.0	512.0	477.0	409.0	391.0	340.0	297.0	220.0	163.0	147.0	109.0	97.0	90.0	69.0	46.0	48.0	37.0	27.0	14.0	20.0	16.0	9.0	10.0	6.0	3.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1961	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	3.0	2.0	2.0	2.0	3.0	3.0	1.0	3.0	7.0	23.0	46.0	81.0	114.0	155.0	188.0	257.0	258.0	311.0	335.0	350.0	431.0	489.0	543.0	645.0	637.0	682.0	687.0	689.0	659.0	644.0	609.0	534.0	523.0	484.0	424.0	411.0	357.0	329.0	259.0	204.0	154.0	125.0	113.0	85.0	63.0	60.0	39.0	41.0	28.0	25.0	27.0	19.0	14.0	19.0	6.0	5.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1962	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	4.0	0.0	0.0	5.0	4.0	7.0	11.0	26.0	53.0	66.0	73.0	128.0	146.0	143.0	155.0	190.0	230.0	261.0	342.0	350.0	421.0	388.0	439.0	501.0	444.0	460.0	441.0	411.0	420.0	347.0	307.0	279.0	257.0	213.0	174.0	157.0	181.0	131.0	123.0	86.0	72.0	73.0	56.0	57.0	35.0	32.0	23.0	16.0	21.0	9.0	8.0	8.0	5.0	4.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1963	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	3.0	31.0	47.0	61.0	116.0	163.0	227.0	326.0	359.0	436.0	472.0	456.0	474.0	468.0	460.0	439.0	440.0	470.0	437.0	429.0	444.0	406.0	381.0	387.0	322.0	299.0	266.0	215.0	169.0	168.0	174.0	107.0	93.0	78.0	69.0	42.0	40.0	25.0	18.0	18.0	8.0	8.0	7.0	3.0	4.0	4.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1964	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	5.0	6.0	20.0	12.0	25.0	23.0	36.0	37.0	37.0	48.0	92.0	124.0	214.0	331.0	422.0	583.0	789.0	924.0	1107.0	1191.0	1192.0	1273.0	1147.0	1039.0	1001.0	814.0	781.0	666.0	574.0	478.0	441.0	355.0	327.0	241.0	238.0	206.0	190.0	129.0	115.0	82.0	73.0	50.0	54.0	43.0	30.0	25.0	8.0	11.0	9.0	5.0	2.0	3.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1965	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	6.0	18.0	20.0	46.0	84.0	120.0	206.0	284.0	408.0	495.0	640.0	698.0	709.0	810.0	856.0	825.0	827.0	891.0	902.0	897.0	825.0	796.0	752.0	633.0	593.0	521.0	410.0	349.0	315.0	222.0	173.0	136.0	100.0	78.0	64.0	31.0	28.0	18.0	4.0	9.0	4.0	4.0	4.0	4.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1966	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	3.0	10.0	22.0	41.0	55.0	100.0	157.0	201.0	244.0	303.0	317.0	468.0	498.0	609.0	697.0	813.0	882.0	897.0	930.0	952.0	843.0	867.0	851.0	830.0	763.0	737.0	621.0	650.0	578.0	527.0	404.0	369.0	341.0	270.0	192.0	172.0	107.0	96.0	72.0	53.0	28.0	19.0	18.0	14.0	7.0	1.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1967	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	10.0	21.0	42.0	55.0	122.0	194.0	307.0	430.0	539.0	579.0	696.0	787.0	819.0	763.0	695.0	707.0	681.0	595.0	533.0	504.0	385.0	392.0	308.0	295.0	247.0	239.0	240.0	156.0	184.0	137.0	131.0	106.0	90.0	77.0	55.0	27.0	39.0	30.0	20.0	13.0	11.0	7.0	2.0	3.0	2.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1968	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	3.0	10.0	23.0	25.0	37.0	59.0	93.0	93.0	138.0	197.0	234.0	293.0	383.0	427.0	487.0	552.0	599.0	568.0	618.0	549.0	503.0	495.0	446.0	401.0	348.0	318.0	238.0	273.0	220.0	172.0	135.0	131.0	106.0	93.0	81.0	69.0	53.0	23.0	40.0	31.0	20.0	12.0	10.0	9.0	4.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1969	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	7.0	20.0	17.0	52.0	87.0	112.0	168.0	222.0	234.0	254.0	245.0	220.0	234.0	212.0	239.0	212.0	229.0	240.0	283.0	259.0	229.0	213.0	274.0	246.0	233.0	205.0	192.0	176.0	119.0	117.0	117.0	86.0	82.0	70.0	55.0	46.0	35.0	27.0	27.0	17.0	10.0	15.0	7.0	6.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1970	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	3.0	12.0	21.0	40.0	57.0	66.0	76.0	89.0	82.0	80.0	55.0	74.0	79.0	81.0	77.0	104.0	131.0	139.0	151.0	153.0	181.0	175.0	154.0	165.0	165.0	164.0	143.0	156.0	154.0	117.0	123.0	92.0	67.0	61.0	49.0	39.0	22.0	21.0	15.0	15.0	18.0	14.0	11.0	7.0	5.0	5.0	4.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1971	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	9.0	7.0	17.0	23.0	28.0	62.0	65.0	74.0	100.0	124.0	143.0	138.0	117.0	101.0	92.0	57.0	69.0	62.0	79.0	65.0	68.0	65.0	68.0	76.0	66.0	72.0	66.0	66.0	49.0	52.0	47.0	35.0	30.0	20.0	17.0	23.0	12.0	11.0	6.0	5.0	5.0	4.0	5.0	2.0	0.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1972	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	22.0	0.0	0.0	76.0	2.0	2.0	74.0	17.0	25.0	83.0	84.0	107.0	158.0	162.0	180.0	216.0	193.0	191.0	250.0	171.0	197.0	268.0	136.0	147.0	239.0	101.0	87.0	156.0	79.0	55.0	112.0	39.0	46.0	61.0	27.0	31.0	46.0	26.0	16.0	23.0	9.0	9.0	4.0	7.0	7.0	13.0	2.0	2.0	4.0	3.0	3.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1973	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	1.0	26.0	6.0	12.0	56.0	20.0	26.0	78.0	31.0	20.0	95.0	16.0	16.0	165.0	55.0	92.0	364.0	125.0	161.0	308.0	228.0	223.0	295.0	228.0	239.0	288.0	272.0	265.0	318.0	309.0	350.0	412.0	397.0	377.0	422.0	373.0	384.0	398.0	366.0	295.0	315.0	260.0	176.0	222.0	164.0	153.0	126.0	93.0	78.0	75.0	60.0	44.0	43.0	25.0	22.0	26.0	13.0	12.0	11.0	12.0	10.0	6.0	1.0	1.0	6.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1974	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	13.0	27.0	38.0	71.0	88.0	162.0	191.0	283.0	314.0	370.0	406.0	443.0	465.0	472.0	443.0	426.0	400.0	370.0	340.0	341.0	246.0	260.0	250.0	232.0	218.0	231.0	187.0	185.0	187.0	159.0	138.0	150.0	109.0	93.0	87.0	67.0	50.0	42.0	33.0	29.0	24.0	10.0	10.0	10.0	6.0	7.0	1.0	5.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1975	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	10.0	15.0	12.0	49.0	70.0	94.0	126.0	146.0	173.0	226.0	300.0	275.0	293.0	309.0	339.0	365.0	329.0	320.0	269.0	250.0	263.0	207.0	173.0	164.0	130.0	119.0	93.0	73.0	92.0	68.0	67.0	63.0	56.0	43.0	43.0	33.0	35.0	19.0	11.0	16.0	12.0	11.0	10.0	6.0	8.0	3.0	5.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1976	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	6.0	9.0	15.0	16.0	25.0	37.0	51.0	70.0	98.0	99.0	119.0	143.0	153.0	154.0	178.0	179.0	252.0	197.0	245.0	217.0	211.0	223.0	204.0	163.0	137.0	131.0	104.0	91.0	88.0	86.0	57.0	48.0	50.0	32.0	33.0	38.0	23.0	24.0	12.0	12.0	16.0	10.0	3.0	4.0	6.0	3.0	2.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
