ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
82.1507,0.767091,0.334126,0.200464,44.6426,6.18552,0.983848,1.97704, 130.187,52.2836,31.1625,0.160377,121.149,5.65043,26.024,-557.301
82.1075,0.778128,0.333307,0.199627,43.0929,5.09574,0.983659,1.9055, 131.818,51.5112,31.6113,0.15988,120.241,5.8176,26.0127,-557.23
82.4851,0.750067,0.331905,0.197309,42.2838,5.73402,0.983587,1.93138, 137.286,57.6325,31.7702,0.158764,119.249,5.83788,26.2984,-554.358
75.3455,0.7746,0.3306,0.194077,39.3022,4.92895,0.983565,1.84715, 131.904,52.4134,30.2893,0.157403,128.801,6.20028,23.5656,-552.936
76.0521,0.755449,0.328751,0.194451,40.0951,5.46416,0.983786,1.86799, 132.363,54.9892,30.1705,0.156961,126.138,6.06911,23.4457,-552.21
75.4219,0.764566,0.327838,0.193992,39.1027,4.72802,0.983649,1.82578, 132.215,53.7882,30.2588,0.156549,127.22,6.19769,23.5694,-553.078
72.1843,0.767854,0.322727,0.19302,37.6528,4.13786,0.983623,1.73434, 128.486,51.8985,29.4064,0.154724,134.996,6.34453,22.1567,-551.463
75.6209,0.756611,0.324999,0.194654,39.5942,4.85335,0.983904,1.74927, 131.195,54.3384,30.1245,0.155896,127.734,6.09645,23.4869,-552.937
76.4898,0.770821,0.330015,0.196703,41.307,4.95528,0.983691,1.79653, 128.517,51.4354,30.1334,0.158015,121.639,6.46322,24.3566,-555.084
80.5626,0.756585,0.334808,0.197651,41.6202,4.25342,0.983382,1.65832, 133.374,55.1727,31.0518,0.159738,119.48,5.88216,25.6775,-555.583
77.0969,0.765245,0.33354,0.194569,39.8446,3.80335,0.983279,1.53588, 133.935,54.5532,30.658,0.158432,120.346,6.09742,24.9745,-554.325
76.341,0.763213,0.335075,0.19436,40.2066,3.94003,0.983599,1.44233, 133.057,54.5746,30.3422,0.15883,126.357,6.27837,24.0105,-553.61
78.9298,0.76263,0.335713,0.196991,42.2523,4.2511,0.983368,1.42042, 132.023,54.0213,30.6899,0.159811,122.117,5.85015,24.8615,-553.713
81.0158,0.740663,0.335301,0.195783,41.895,4.54188,0.983355,1.43924, 138.093,59.5609,31.3656,0.159325,120.119,5.82816,25.8737,-553.568
84.5426,0.728833,0.331546,0.198587,44.0114,5.69246,0.983772,1.38132, 137.939,60.7534,31.8715,0.15904,116.131,5.59442,26.2896,-550.103
76.1188,0.748263,0.328643,0.192355,40.1699,5.10098,0.984044,1.41447, 136.915,58.3129,30.6332,0.156299,117.883,5.85415,25.6725,-549.22
74.2522,0.745306,0.322957,0.189746,39.5734,5.33808,0.984304,1.55378, 139.172,59.8123,30.5893,0.153811,111.87,5.81831,25.8151,-545.362
72.5923,0.753767,0.326463,0.188942,38.5334,5.01477,0.984444,1.5447, 137.805,58.2117,30.161,0.154622,115.183,5.9722,25.1139,-544.455
75.2524,0.751961,0.329846,0.192734,41.7598,5.90569,0.984678,1.42786, 134.551,56.8104,30.205,0.156774,114.876,5.67667,25.3828,-546.389
78.204,0.768062,0.336675,0.197936,45.1692,5.92869,0.984767,1.38048, 128.895,52.0271,30.2465,0.160383,112.658,5.55442,25.6116,-546.18
81.3509,0.751357,0.343857,0.201135,47.4008,6.6311,0.984882,1.22468, 127.587,53.4205,30.1493,0.163498,116.703,5.33367,25.0675,-549.26
76.5324,0.790987,0.346478,0.20037,45.5627,5.76341,0.984881,1.20702, 121.46,46.3071,29.26,0.164055,118.927,5.48772,24.4832,-548.386
76.2699,0.770878,0.344009,0.197357,43.08,5.87446,0.984798,1.28836, 126.847,51.0764,29.5181,0.16241,122.53,5.90732,24.0106,-547.307
76.2699,0.770878,0.344009,0.197357,43.08,5.87446,0.984798,1.28836, 126.847,51.0764,29.5181,0.16241,122.53,5.90732,24.0106,-547.307
74.1718,0.755647,0.340097,0.193991,41.1591,5.5175,0.985095,1.29199, 130.025,54.3924,29.2782,0.160227,122.516,5.72834,23.628,-546.784
77.8065,0.754968,0.335273,0.196325,43.0015,5.53869,0.985111,1.39277, 131.502,54.808,30.2754,0.15948,111.805,5.45737,26.2844,-545.68
76.4494,0.780352,0.337786,0.194758,41.344,4.2337,0.985312,1.37517, 132.416,52.0047,30.5564,0.159763,112.888,5.65993,26.3382,-545.465
81.571,0.752631,0.340843,0.196263,42.2877,4.55742,0.984964,1.33131, 137.999,57.8263,31.5298,0.161132,110.005,5.57457,27.4968,-545.571
82.6506,0.75119,0.342652,0.198057,43.8464,4.95818,0.985077,1.34484, 135.968,57.0165,31.4092,0.162213,109.129,5.47885,27.4333,-545.612
82.2403,0.776795,0.346619,0.201703,46.8036,4.86375,0.985013,1.17105, 127.855,50.1299,30.7714,0.164496,102.846,5.28283,27.2967,-545.129
86.3274,0.772622,0.346457,0.204055,47.6056,4.65638,0.984944,1.17158, 129.427,51.0716,31.6257,0.165154,101.022,5.24125,28.4245,-544.622
88.0299,0.774573,0.345752,0.204585,47.4731,4.27426,0.984906,1.23048, 130.908,51.3702,32.1692,0.165101,98.9645,5.25559,28.6687,-541.845
87.8427,0.758977,0.345707,0.203893,46.356,4.60459,0.984791,1.25858, 132.028,53.8686,31.9416,0.16488,105.635,5.38273,26.9036,-541.647
92.3136,0.750207,0.351284,0.208157,49.6955,5.44882,0.984755,1.25968, 129.967,53.9041,32.1124,0.167832,103.479,5.16525,27.6204,-540.859
86.8991,0.744927,0.3392,0.201828,44.6828,4.96532,0.984821,1.32063, 134.838,56.931,32.0035,0.162308,105.602,5.5257,27.1907,-538.481
87.0079,0.741389,0.335411,0.201115,44.0076,4.41051,0.985084,1.2894, 136.502,58.1138,32.2737,0.160958,105.654,5.51196,27.1635,-541.151
84.6922,0.749032,0.33527,0.200434,43.4256,4.24097,0.985127,1.2541, 134.277,56.2341,31.75,0.160711,106.995,5.55873,26.4393,-541.767
84.9512,0.745954,0.333137,0.199757,42.6206,4.50014,0.98525,1.34764, 136.109,57.4385,32.038,0.159868,108.425,5.61433,26.6898,-541.321
84.1943,0.727908,0.325472,0.196844,40.7563,4.1878,0.984664,1.38623, 141.152,62.1668,32.3402,0.156695,111.031,5.71354,27.0691,-542.365
78.0948,0.762421,0.318739,0.198066,40.844,3.67908,0.98469,1.29074, 128.455,52.0624,30.6209,0.155042,119.143,5.79141,24.0083,-545.19
76.9509,0.775835,0.32111,0.200017,42.1153,4.27663,0.984482,1.36174, 122.795,48.0525,29.9278,0.156338,120.69,5.69893,23.5145,-543.273
76.5313,0.776358,0.320071,0.199215,40.769,4.12085,0.984693,1.39143, 123.655,48.35,29.9991,0.155786,126.674,5.94649,22.8759,-544.569
77.0186,0.767086,0.32061,0.201242,42.8794,4.71459,0.984551,1.29254, 120.593,48.0954,29.5172,0.156556,124.578,5.65855,22.6677,-546.714
