sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.29007,3.64358,2.53272,2.57061,1.70935,1.66765,7.54212,8.37444,7.17906,7.51602,9.65266,12.7535,12.7465,12.0214,11.3244,10.0739,5.25589,4.74144,4.88291,5.55377,9.88099,15.583,19.3456,22.029,25.6252,28.7097,29.7066,28.4992,27.58,28.0275,30.4951,35.5949,38.5989,38.1166,40.6922,46.6843,53.1442,59.1418,63.0391,64.2599,65.3075,62.5518,59.3229,51.7038,48.3102,42.2674,37.7555,33.378,31.5623,34.9452,38.9437,40.473
5.52571,3.58768,2.25597,2.09042,1.16164,1.25213,6.61804,7.16628,6.19325,6.76992,9.26909,12.7076,12.7113,11.7864,10.7655,9.22331,4.3637,3.83437,4.01842,4.77607,9.06992,14.9741,19.1368,22.201,26.0673,29.1505,29.9174,28.3867,27.1519,27.3794,29.8956,35.2446,38.5136,38.2332,41.0746,47.2894,53.9047,60.0519,64.0179,65.1398,65.8722,62.6483,58.9722,50.8591,47.2209,41.0488,36.4187,32.0668,30.2826,33.5681,37.5251,39.0249
4.82927,2.92151,1.71101,1.62601,1.15811,1.28938,6.77879,7.22365,6.02781,6.48863,8.7125,11.6749,11.2468,10.071,9.14682,7.99086,3.99433,3.66033,3.80334,4.48582,8.67401,14.3349,18.0525,20.6547,24.1026,26.9189,27.7277,26.4836,25.5552,26.0453,28.8528,34.4586,37.8128,37.3473,40.0363,46.2917,53.0213,59.2413,63.2517,64.5244,65.4538,62.5512,59.1827,51.114,47.4214,41.3799,36.7509,32.4571,30.6692,33.8402,37.7478,39.2213
4.86543,3.13633,1.9579,1.87533,1.63625,1.52291,6.99677,7.43981,6.13389,6.90814,9.33596,12.1749,11.8165,10.7308,9.93408,8.82287,4.53403,4.07604,4.04997,4.60535,8.82656,14.4692,18.0142,20.5005,24.071,27.134,28.217,27.1119,26.0884,26.3958,28.8852,34.2334,37.472,37.012,39.6483,45.9902,52.9166,59.1329,63.1671,64.4866,65.4678,62.7908,59.4911,51.0949,47.2406,41.3685,36.8857,33.1202,31.5922,34.7962,38.6677,40.1544
4.73781,3.15419,2.26476,2.39568,1.81894,1.74098,8.34969,9.48211,7.93998,8.13489,9.92806,12.3625,11.8125,10.7865,10.1163,9.12624,5.20115,4.94356,5.12502,5.75357,10.0971,15.5666,18.7179,20.8692,24.1441,26.8913,27.7841,26.7604,25.9756,26.6079,29.3097,34.6759,37.8688,37.3495,39.8512,46.0044,52.8193,58.9172,62.7937,64.0013,65.0316,62.3414,59.1385,51.0753,47.3625,41.7961,37.7822,34.5285,33.2345,36.7695,40.9583,42.4242
4.60037,2.76742,1.88029,2.37894,1.79737,1.73969,7.74936,8.51809,7.09413,8.44172,11.1621,13.4605,12.4715,11.1833,10.4807,9.50913,5.40111,5.03494,5.13394,5.84329,10.4176,16.1724,19.5513,21.8329,25.2736,28.2562,29.4297,28.6883,28.0946,28.8137,31.6264,37.1773,40.3966,39.5947,41.8275,47.7878,54.2887,60.2256,64.0405,65.0535,65.8914,63.163,59.8909,51.7715,47.9816,41.7098,37.0612,33.183,31.4919,34.5632,38.1701,39.6455
4.37363,2.66167,1.7923,1.88711,1.5942,1.98356,8.32942,9.2806,7.70646,8.5128,10.7336,12.8743,11.7774,10.3203,9.49553,8.75666,5.40204,5.28379,5.53188,6.27019,10.7959,16.3233,19.3673,21.2747,24.3821,27.0649,28.177,27.7815,27.648,28.6388,31.5945,37.1782,40.2693,39.4375,41.5091,47.2074,53.6509,59.6361,63.4965,64.6733,65.7008,63.012,59.6527,51.6186,47.869,41.7876,37.3395,33.7932,32.193,35.2861,38.8928,40.3607
4.37363,2.66167,1.7923,1.88711,1.5942,1.98356,8.32942,9.2806,7.70646,8.5128,10.7336,12.8743,11.7774,10.3203,9.49553,8.75666,5.40204,5.28379,5.53188,6.27019,10.7959,16.3233,19.3673,21.2747,24.3821,27.0649,28.177,27.7815,27.648,28.6388,31.5945,37.1782,40.2693,39.4375,41.5091,47.2074,53.6509,59.6361,63.4965,64.6733,65.7008,63.012,59.6527,51.6186,47.869,41.7876,37.3395,33.7932,32.193,35.2861,38.8928,40.3607
4.94363,3.22944,2.19539,2.17771,1.55347,1.85075,8.3347,9.44085,7.92438,8.4971,10.6399,13.1271,12.4617,11.2264,10.3712,9.43462,5.86472,5.74647,5.96442,6.64539,11.1906,16.7145,19.8816,22.0256,25.3924,28.3298,29.6468,29.3727,29.2828,30.265,33.1437,38.5064,41.2851,40.2526,42.1851,47.7564,54.1095,60.0526,63.9521,65.2599,66.3788,63.6388,60.141,51.8949,47.9422,41.9121,37.4644,33.6636,31.8963,34.9188,38.4117,39.8855
4.94363,3.22944,2.19539,2.17771,1.55347,1.85075,8.3347,9.44085,7.92438,8.4971,10.6399,13.1271,12.4617,11.2264,10.3712,9.43462,5.86472,5.74647,5.96442,6.64539,11.1906,16.7145,19.8816,22.0256,25.3924,28.3298,29.6468,29.3727,29.2828,30.265,33.1437,38.5064,41.2851,40.2526,42.1851,47.7564,54.1095,60.0526,63.9521,65.2599,66.3788,63.6388,60.141,51.8949,47.9422,41.9121,37.4644,33.6636,31.8963,34.9188,38.4117,39.8855
4.8607,2.93082,1.80835,1.72461,1.20823,1.61564,7.9614,8.91098,7.43811,7.98261,10.1254,12.6459,11.8226,10.381,9.35119,8.36951,5.14288,5.08683,5.31086,5.9881,10.3879,15.8993,19.0472,21.1137,24.2377,26.8021,27.8264,27.3648,27.2044,28.1608,31.1043,36.6027,39.6892,38.8684,40.7734,46.2851,52.6501,58.5576,62.3615,63.7037,64.9775,62.3534,58.8212,50.5229,46.6155,40.9214,36.7654,32.9387,31.0912,34.0622,37.477,38.9383
4.1155,2.30255,1.28798,1.2442,0.886476,1.50018,8.19206,9.27762,7.71869,7.82832,9.56645,11.8999,10.8225,9.21618,8.12778,7.2967,4.60921,4.66633,5.0387,5.76141,10.0749,15.553,18.6405,20.523,23.4037,25.8445,26.8146,26.371,26.3586,27.5091,30.6593,36.3138,39.505,38.5562,40.2385,45.6289,51.8895,57.7541,61.6524,63.0305,64.345,61.77,58.0673,49.4344,45.3387,39.4663,35.065,31.0528,28.9624,31.5798,34.7511,36.189
4.60769,2.68061,1.51114,1.51995,1.17837,1.55377,8.73477,10.2949,8.63061,8.55893,10.0942,12.2686,11.1413,9.52813,8.47589,7.5821,4.7582,4.80731,5.08926,5.63954,9.72006,14.9459,17.927,19.8011,22.6261,25.0029,25.9304,25.3671,25.1464,26.0548,28.8867,34.3851,37.7861,37.0564,38.8723,44.4205,50.7438,56.675,60.6596,62.1589,63.7969,61.6172,58.1494,49.8295,45.8098,39.8277,35.4798,31.852,30.0417,32.9851,36.506,37.9314
4.44266,2.71498,1.65339,1.87014,1.60763,1.75953,7.74015,8.4355,6.91173,7.42191,9.52298,12.0194,11.3537,10.184,9.55185,8.88274,5.29062,4.88496,4.74156,5.11548,9.02398,14.2823,17.6431,20.0429,23.4564,26.6128,28.2814,27.9914,27.6356,28.2319,30.687,35.8439,38.9391,37.9284,39.4753,44.9562,51.4841,57.8269,62.0499,63.5091,65.1086,62.8182,59.1467,50.4566,46.0738,39.6828,35.0578,31.1206,29.0318,31.4643,34.6522,36.0338
4.11594,2.65303,1.745,2.06533,1.5411,1.6009,7.53873,8.21976,6.79589,7.4799,9.64725,12.0912,11.4531,10.3706,9.74043,8.93034,5.24507,4.82305,4.77229,5.25474,9.25845,14.5989,17.9775,20.3469,23.7967,27.017,28.7297,28.4117,28.0045,28.6461,31.2063,36.44,39.4998,38.4931,40.0385,45.4714,51.9998,58.3256,62.4684,63.6907,65.0149,62.6157,58.7575,49.8456,45.3696,39.0711,34.5369,30.6036,28.496,30.8736,34.0423,35.422
4.2783,3.00258,2.17447,2.48889,1.82969,1.83272,7.38379,7.91795,6.63428,7.85815,10.4625,13.0523,12.6362,11.7697,11.3082,10.4677,6.0678,5.35513,5.25796,5.75944,9.84775,15.1882,18.6247,21.1966,24.9546,28.6153,30.7304,30.5317,30.1637,30.8105,33.2293,38.166,40.8149,39.4201,40.5745,45.648,51.8625,57.91,61.8948,63.0571,64.4417,61.8829,57.7033,48.7032,44.3674,38.2253,33.7567,29.485,27.1181,29.2479,32.1793,33.5522
5.33142,4.0288,2.92273,3.08592,2.1488,1.91968,7.98663,8.84345,7.41264,8.23176,10.7122,13.6828,13.7134,13.0426,12.5404,11.442,6.5889,5.73477,5.55484,5.94468,9.96245,15.2166,18.6745,21.3793,25.3211,29.0901,31.1173,30.6535,29.988,30.3615,32.5219,37.3503,40.1037,38.8013,40.1043,45.4231,51.7294,57.8879,62.1609,63.5201,65.0046,62.5197,58.4558,49.5503,45.2608,39.3296,35.0581,31.3283,29.2959,31.7449,34.9906,36.3664
5.57861,4.19983,3.0756,3.25424,2.40003,2.01435,7.89177,8.70222,7.33581,8.53533,11.3396,14.3629,14.4582,13.8353,13.3797,12.2389,7.05025,5.99004,5.75989,6.16366,10.2546,15.6161,19.2284,22.0968,26.211,30.1533,32.2908,31.8041,31.0366,31.2746,33.2924,38.0153,40.686,39.2926,40.5108,45.8505,52.2348,58.4465,62.7892,64.1169,65.5354,63.1668,59.1325,50.295,45.9787,40.0476,35.758,31.9728,29.8778,32.2372,35.3932,36.7805
4.55941,3.2324,2.31588,2.53412,2.24403,1.90687,7.94124,8.80799,7.3424,8.22517,10.5436,13.0573,12.6758,11.8034,11.3891,10.4754,5.99927,5.1652,4.99539,5.34166,9.19643,14.2487,17.4821,19.7902,23.3507,26.9484,28.8933,28.4257,27.7874,28.161,30.2218,34.9584,37.8593,36.7769,38.0651,43.326,49.5448,55.4973,59.8401,61.3897,62.9804,60.8451,56.9296,48.281,44.1351,38.289,33.9104,29.6963,27.2475,29.3718,32.4413,33.7572
4.35453,2.98258,2.2184,2.60719,2.17163,1.75968,7.15447,7.66424,6.48149,7.85229,10.4336,12.8969,12.5617,11.8402,11.5225,10.6153,5.74146,4.7089,4.49764,4.89831,8.70022,13.6609,16.9325,19.3686,23.0507,26.906,29.0377,28.4895,27.6904,27.8953,29.8427,34.4421,37.2079,36.1783,37.5049,42.6592,48.7118,54.5179,58.8455,60.3271,61.6835,59.3217,55.3452,46.9376,42.9656,37.2065,32.8049,28.309,25.6614,27.3513,30.0013,31.2853
4.14938,2.77081,2.10007,2.56787,2.15531,1.98981,6.82796,7.16584,6.29453,7.49617,9.75922,12.1696,11.8824,11.2666,11.0909,10.4483,5.81125,4.76226,4.50465,4.81744,8.52641,13.3956,16.5281,18.7516,22.3786,26.2798,28.5221,28.1336,27.4361,27.745,29.7351,34.3912,37.1403,35.9731,37.216,42.2175,47.8874,53.4424,57.6502,59.1168,60.5104,58.174,54.2382,45.6658,41.5325,35.5084,30.7327,26.3082,23.8359,25.3697,27.8319,29.1005
4.24488,3.05704,2.45121,2.9681,2.4781,2.5469,8.26454,8.99657,7.59122,7.6882,9.22541,11.6326,11.5281,11.1211,11.1808,10.7601,6.393,5.43595,5.19521,5.34016,8.8613,13.4034,16.1153,18.0228,21.4804,25.3196,27.7511,27.7257,27.3571,27.8801,29.8677,34.3391,36.8036,35.3302,36.4095,41.4252,47.1211,52.6586,56.9878,58.5808,59.9928,57.7094,53.8981,45.4671,41.4394,35.7049,31.0653,26.8591,24.4967,26.2717,28.9566,30.2293
