ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
1876.79,0.75,0.199888,0.199888,720.233,80.46,0.5,15, 21951.7,14497.7,3347.56,0.119933,0.145823,0.0078955,2431.62,197.032
1867.98,0.75,0.199888,0.199888,714.986,2431.41,0.5,15, 21848.8,14429.7,3331.86,0.119933,0.14158,0.0076845,2477.52,200.401
1848.23,0.75,0.199888,0.199888,725.222,25.1,0.5,15, 21617.7,14277,3296.62,0.119933,0.137611,0.00757024,2526.67,203.606
1853.91,0.75,0.199888,0.199888,714.763,1054.53,0.5,15, 21684.2,14321,3306.77,0.119933,0.141094,0.00764622,2507.62,207.838
1919.52,0.75,0.199888,0.199888,696.176,1.43458e+006,0.5,15, 22451.5,14827.7,3423.78,0.119933,0.151463,0.00814215,2313.57,212.398
1974.29,0.75,0.199888,0.199888,699.727,2.44224e+006,0.5,15, 23092.2,15250.9,3521.48,0.119933,0.152462,0.00810857,2337.46,213.191
1974.29,0.75,0.199888,0.199888,699.727,2.44224e+006,0.5,15, 23092.2,15250.9,3521.48,0.119933,0.152462,0.00810857,2337.46,213.191
1922.97,0.75,0.199888,0.199888,725.76,3.92983,0.5,15, 22491.9,14854.4,3429.95,0.119933,0.140085,0.00766648,2500.16,214.397
1791.42,0.75,0.199888,0.199888,681.278,1.61962,0.5,15, 20953.3,13838.2,3195.3,0.119933,0.148513,0.00846013,2231.4,217.863
1767.69,0.75,0.199888,0.199888,699.092,1.45592e+006,0.5,14.9999, 20675.7,13654.9,3152.97,0.119933,0.143441,0.00802365,2367.26,220.427
1765.23,0.75,0.199888,0.199888,684.298,442.392,0.5,14.9999, 20646.9,13635.9,3148.59,0.119933,0.140214,0.00772283,2481.37,220.257
1792.28,0.75,0.199888,0.199888,671.502,2432.92,0.5,14.9999, 20963.3,13844.9,3196.83,0.119933,0.144367,0.00795126,2378.87,223.244
1735.27,0.75,0.199888,0.199888,675.116,182.657,0.5,14.9999, 20296.5,13404.5,3095.15,0.119933,0.143122,0.00775922,2435.73,225.157
1824.32,0.75,0.199888,0.199888,675.47,1.69155,0.5,14.9999, 21338.1,14092.4,3253.98,0.119933,0.14646,0.00802028,2355.6,227.402
1809.13,0.75,0.199888,0.199888,677.166,88.1162,0.5,14.9998, 21160.4,13975,3226.89,0.119933,0.147376,0.00791843,2381.34,229.204
1676.87,0.75,0.199888,0.199888,696.283,2.48212e+006,0.5,14.9999, 19613.4,12953.4,2990.98,0.119933,0.138604,0.00737507,2561.69,232.504
1798.35,0.75,0.199888,0.199888,695.794,2.67592,0.5,14.9999, 21034.3,13891.8,3207.67,0.119933,0.140701,0.00748869,2483.64,231.779
1806.32,0.75,0.199888,0.199888,696.84,197430,0.5,14.9999, 21127.6,13953.4,3221.88,0.119933,0.141721,0.00760483,2412.31,231.234
1871.62,0.75,0.199888,0.199888,696.615,924.003,0.5,14.9998, 21891.4,14457.8,3338.36,0.119933,0.141161,0.00765815,2425.17,231.653
1887.49,0.75,0.199888,0.199888,700.552,298.901,0.5,14.9999, 22076.9,14580.3,3366.65,0.119933,0.142664,0.00764618,2456.84,233.897
2064.38,0.75,0.199888,0.199888,738.854,11893,0.5,14.9999, 24146,15946.8,3682.18,0.119933,0.139364,0.00732433,2624.92,235.102
2084.62,0.75,0.199888,0.199888,756.318,1.03602e+006,0.5,14.9999, 24382.6,16103.1,3718.27,0.119933,0.131508,0.00696167,2777.05,236.87
2020.93,0.75,0.199888,0.199888,743.587,130795,0.5,14.9999, 23637.7,15611.1,3604.66,0.119933,0.138839,0.00715834,2730.9,236.109
1977.15,0.75,0.199888,0.199888,752.224,1.99307,0.5,14.9999, 23125.6,15272.9,3526.58,0.119933,0.134835,0.00698636,2811.32,234.526
2044.45,0.75,0.199888,0.199888,777.091,16033,0.5,15, 23912.8,15792.8,3646.62,0.119933,0.12451,0.00639605,3093.08,240.527
1975.27,0.75,0.199888,0.199888,781.917,22867.3,0.5,14.9999, 23103.6,15258.4,3523.22,0.119933,0.124491,0.00653379,2998.86,240.227
1983.59,0.75,0.199888,0.199888,760.342,823.627,0.5,15, 23200.9,15322.7,3538.06,0.119933,0.127803,0.00691752,2841.45,237.854
1894.99,0.75,0.199888,0.199888,744.399,7135.08,0.5,15, 22164.7,14638.3,3380.04,0.119933,0.134541,0.00737178,2698.75,239.218
1806.37,0.75,0.199888,0.199888,739.985,19.4534,0.5,15, 21128.1,13953.7,3221.97,0.119933,0.129836,0.00725786,2690.89,239.677
1875.82,0.75,0.199888,0.199888,742.17,241949,0.5,15, 21940.4,14490.2,3345.84,0.119933,0.131114,0.00720885,2729.54,240.227
2124.44,0.75,0.199888,0.199888,767.033,18.9791,0.5,14.9999, 24848.3,16410.7,3789.29,0.119933,0.129488,0.00764424,2478.25,241.658
2165.66,0.75,0.199888,0.199888,793.942,13.6675,0.5,14.9999, 25330.5,16729.1,3862.82,0.119933,0.11706,0.00708898,2657.87,241.64
2125.26,0.75,0.199888,0.199888,794.616,169069,0.5,14.9999, 24858,16417.1,3790.76,0.119933,0.113812,0.007019,2662.79,243.497
2108.69,0.75,0.199888,0.199888,795.456,152.278,0.5,14.9999, 24664.2,16289.1,3761.21,0.119933,0.111204,0.00690756,2701.94,242.894
