rt1_1928,rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002
1837.5,2185.53,1916.51,1826.14,2015.36,1708.1,1888.35,2038.53,1815.79,1434.4,1750.43,1469.84,1349.66,1429.5,1564.69,1784.5,1556.22,1530.65,1528.64,1372.31,1932.66,1249.57,1140.63,1062.57,984.533,930.269,1159.61,1146.29,1090.95,1045.8,935.37,1028.27,1077.13,741.682,629.4,560.773,801.548,868.415,725.858,672.13,478.061,564.651,597.802,535.035,440.19,403.866,552.101,556.578,372.393,465.509,487.136,562.236,399.041,351.834,340.467,283.646,295.574,334.881,242.247,247.551,237.409,209.472,182.912,167.08,146.701,203.355,227.367,282.3,359.858,342.53,427.726,417.649,628.555,619.103,836.646
1857.73,2280.17,1940.81,1818.73,1930.18,1767.8,1847.87,2175.44,1914.98,1438.95,1634.67,1454.41,1309.78,1378.65,1502.29,1697.35,1433.1,1511.48,1451.51,1283.91,1725.15,1001.01,986.488,948.559,844.094,822.942,1027.26,1017.58,1003.04,927.613,850.353,884.224,1083.22,806.36,698.828,607.176,782.397,798.816,562.572,583.104,450.91,527.667,604.741,543.627,459.871,418.481,568.682,543.92,379.407,459.089,495.953,614.98,408.257,353.004,352.77,317.055,305.043,347.157,251.23,270.549,245.471,228.382,186.466,159.069,155.452,200.448,233.028,301.138,370.131,358.597,464.839,432.153,630.573,620.941,834.663
2032.5,2300.32,1967.08,1750.16,1918.95,1826,1816.31,2240.55,1970.62,1382.26,1579.24,1517.76,1251.61,1376.74,1486.67,1627.71,1482.21,1566.88,1359.32,1185.87,1683.04,918.077,851.344,807.191,735.343,724.648,989.973,980.453,1039.25,958.631,979.516,1005.79,1214.5,781.587,649.697,558.481,748.742,846.465,609.716,631.915,474.401,505.916,599.829,510.402,436.831,416.117,559.542,491.349,367.412,426.035,464.887,590.809,396.435,336.224,336.023,308.356,316.167,330.817,237.276,255.679,234.816,220.799,172.114,149.581,160.915,183.618,236.204,308.387,351.022,332.117,446.061,411.738,632.005,639.285,798.728
2039.33,2299.4,1901.54,1641.15,1751.93,1720.24,1781.19,2250.84,1987.73,1348.89,1635.52,1664.59,1268.21,1460.42,1561.04,1799.07,1571.94,1512.75,1448.54,1401.21,1824.54,939.473,767.908,680.237,694.727,676.463,997.183,956.464,981.944,983.47,929.135,1034.99,1177.98,728.66,628.492,546.714,748.755,831.52,626.481,619.481,456.384,528.588,597.921,517.039,463.754,405.34,565.351,494.072,381.027,416.987,464.58,569.759,387.021,355.752,346.31,317.807,326.491,329.039,235.464,265.356,233.766,235.362,165.755,156.11,157.296,192.519,235.114,321.442,350.484,360.067,451.027,400.572,644.934,666.713,848.422
2291.87,2438.44,2050.94,1647.45,1788.54,1886.38,1895.61,2425.27,2242.74,1418.38,1922.47,1840.94,1424.97,1541.42,1715.54,2022.16,1642.25,1422.02,1457.55,1420.61,1947.49,1031.16,755.27,701.765,688.146,689.383,952.968,1000.7,987.946,897.051,855.958,836.996,1011.72,748.657,637.25,537.093,713.573,808.916,729.648,642.503,402.89,513.981,607.314,485.629,442.317,425.742,595.428,494.693,382.845,386.086,473.196,570.082,370.83,385.796,334.489,293.002,318.732,306.713,223.69,275.147,226.262,222.559,159.725,167.621,162.927,183.814,237.569,313.416,339.405,355.099,414.621,397.122,652.005,626.821,820.038
2342.87,2615.65,1936.56,1688.66,1893.9,1924.48,1756.16,2284.09,2366.91,1406.35,2005.78,1794.45,1380,1546.18,1793.19,2061.53,1841.02,1536.4,1523.03,1380.67,1794.8,931.804,728.906,768.937,777.35,784.745,1051.21,1075.81,1000.63,890.787,975.375,842.826,958.431,698.189,569.273,513.569,695.473,739.914,653.552,631.929,437.031,531.55,615.457,490.355,441.773,447.075,607.149,494.445,381.287,398.945,463.377,576.155,396.525,361.548,344.3,287.708,342.864,321.209,232.298,278.643,226.546,231.508,160.299,172.931,162.743,190.636,242.864,311.578,338.382,357.553,423.841,420.407,649.713,633.996,854.911
2254.62,2411.5,1791.33,1574.97,1775.83,1806.14,1663.34,2113.77,2225.64,1295.52,1909.44,1744.61,1399.79,1448,1674.68,2036.31,1843.78,1500.78,1572.87,1416.94,1901.58,976.766,757.651,786.461,826.381,804.64,1120,1062.92,1084.44,977.572,1079.96,917.973,970.106,666.71,530.595,498.539,695.094,700.813,663.264,613.017,452.908,554.483,638.132,505.945,436.102,441.402,661.126,517.224,402.97,415.509,509.261,596.922,428.42,391.101,382.184,308.471,372.443,341.874,235.186,296.916,255.536,243.923,178.188,183.696,177.814,202.906,254.268,337.273,356.972,391.901,477.195,430.896,701.13,669.378,898.732
2390.54,2523.15,1949.84,1678.59,1860.49,2022.66,1930.97,2357.16,2400.88,1360.94,1894.78,1726.55,1328.67,1443.13,1749.04,2089.54,1783.08,1532.19,1560.15,1390.32,1914.21,952.72,747.909,852.686,957.807,824.193,1097.77,1017.26,1081.04,968.496,1038.61,858.828,1033.28,638.28,510.5,523.663,709.156,653.257,639.613,559.928,485.232,527.553,652.619,512.007,410.963,445.538,655.277,534.913,417.017,416.27,518.113,588.981,373.112,377.306,387.976,314.899,359.282,318.31,232.362,293.825,257.384,251.415,173.342,172.326,184.031,188.154,242.319,347.882,351.302,391.805,459.363,408.845,656.046,687.544,881.146
2361.69,2479.21,2027.86,1667,1914.52,2082.03,1914.42,2352.39,2318.97,1299.09,1903.85,1731.72,1348.8,1478.25,1844.45,2210.91,1786.82,1640.94,1575.41,1532.74,1922.93,996.359,815.088,905.603,1038.72,849.623,1118.81,1038.01,1108.18,983.947,1067.52,830.106,1007.93,634.816,543.01,540.563,723.447,649.846,659.932,529.061,480.127,522.37,682.361,501.293,411.896,450.455,667.472,518.911,410.024,414.025,523.56,586.05,367.553,377.085,393.39,303.503,346.897,318.808,235.347,301.614,259.945,241.148,169.566,164.989,173.06,189.001,229.521,340.905,344.459,375.754,448.384,393.857,636.931,679.968,881.382
2372.59,2321.17,2048.77,1698.04,2077.17,2204.85,1939.86,2376.3,2303.1,1199.09,1776.75,1680.12,1385.04,1530.59,1995.31,2154.81,1737.92,1692.9,1733.45,1788.15,1918.45,1139.7,882.832,991.687,1065.46,903.055,1059.32,1096.44,1087.62,928.56,1195.97,832.141,958.769,652.402,523.282,496.746,664.774,622.67,717.497,565.348,511.652,509.528,628.03,497.735,414.444,435.757,691.714,499.43,413.408,413.912,500.447,587.956,380.514,394.892,386.1,290.201,319.773,307.053,242.831,310.031,253.599,234.695,181.452,163.249,164.601,187.633,234.516,338.614,364.458,362.27,436.66,411.15,593.68,664.867,894.943
2378.31,2403.56,2053.88,1801.29,2130.53,2062.54,1902.49,2299.3,2285.12,1096.69,1678.5,1686.41,1223.51,1369.07,1873.43,1949.39,1634.21,1654.26,1746.67,1806.18,2008.07,1160.25,907.754,1027.02,1145.97,900.271,1057.82,1086.92,1088.49,938.852,1315.31,935.708,1136.55,766.106,569.761,469.159,646.172,577.748,629.861,546.223,531.24,512.831,588.218,484.69,419.175,421.767,683.96,505.06,402.345,431.121,480.883,622.203,374.526,408.436,379.563,273.986,305.147,286.482,228.496,302.322,257.391,237.347,188.063,163.824,162.752,181.226,235.084,334.385,389.839,360.548,419.947,422.526,580.416,683.817,909.354
2562.62,2734.32,2225.92,2111.27,2231.03,2243.22,1998.95,2685.97,2698.82,1120.04,1963.14,1954.33,1400.4,1564.06,1948.31,2103.16,1956.17,1908.5,1992.42,1824.99,2109.58,1221.6,1014.75,1089.43,1184.57,956.11,1212.92,1209.35,1168.84,1114.39,1269.79,950.341,1142.56,833.987,546.659,498.79,600.115,589.609,715.15,565.238,546.053,532.54,606.807,473.34,441.81,421.858,702.07,547.135,453.442,462.565,491.106,600.81,404.886,431.146,403.041,293.436,332.98,301.737,237.108,309.313,254.073,219.352,210.54,181.928,179.38,186.471,251.168,358.828,405.794,381.432,423.989,460.496,642.809,663.222,993.488
2512.88,2851.47,2161.54,2069.04,2274.13,2299.25,2035.55,2784.62,2744.4,1119.2,1881.71,1899.86,1363.46,1541.68,1923.44,2108.19,2016.11,1957.42,2026.88,2020.5,2259.06,1183.22,1005.67,1039.66,1153.51,972.031,1293.56,1273.62,1314.25,1199.76,1324.4,881.463,1110.57,841.802,573.237,516.116,585.693,531.436,642.801,566.156,610.796,528.378,619.513,494.275,476.198,466.781,767.811,602.014,481.78,492.314,517.949,600.27,437.17,456.052,431.661,322.878,345.776,299.76,248.232,328.879,282.543,238.384,234.758,185.145,179.883,187.771,246.422,375.854,437.602,405.785,452.992,485.522,650.043,669.981,996.17
2404.9,2797.82,2081.93,2102.92,2242.32,2377.32,1902.02,2687.98,2775.54,1121.41,1823.52,1810.05,1339.98,1542.37,1855.74,1927.61,1972.53,1957.35,1941.62,2024.59,2225.45,1271.14,1057.29,1107.1,1120.18,966.863,1281.52,1215.51,1243.85,1233.46,1258.93,848.448,1046.21,846.066,583.743,510.784,571.045,510.858,622.86,559.067,590.53,548.573,601.52,499.564,474.689,443.578,724.259,590.484,445.675,462.646,503.514,578.203,424.569,457.112,401.736,317.081,339.093,291.133,235.095,319.428,267.113,230.35,216.906,178.506,167.572,188.492,235.992,374.491,424.173,401.135,452.249,488.84,625.248,661.501,964.68
2294.05,2856.65,2097,1990.67,2163.03,2219.7,1819.53,2535.78,2586.37,1109.29,1712.47,1766.39,1333.44,1617.3,1826.03,1837.13,1940.59,1923.69,1931.71,2056.19,2112.69,1213.82,1020.06,1120,1153.76,1000.13,1417.16,1208.86,1325.44,1345.13,1236.96,889.481,1021.47,817.082,626.993,553.012,603.936,538.064,659.727,543.902,588.091,583.152,634.116,507.611,484.842,454.869,802.201,620.876,465.075,508.143,507.471,576.853,433.243,458.637,407.325,336.135,347.155,275.326,243.388,324.652,258.663,242.639,214.598,185.476,176.57,197.17,254.212,388.3,428.482,420.221,442.778,512.424,623.228,683.164,960.763
2429.97,2753.34,2221.56,2001.05,2319.02,2301.46,2035.34,2644.59,3051.94,1122.59,1734.24,1973.25,1287.58,1654.77,1915.22,1983.64,2067.57,1979.76,1881.43,1782.5,1611.64,1025.83,921.437,1012.62,1039.4,852.696,1098.86,1112.31,1245.01,1428.81,1265.85,910.506,940.898,804.427,643.875,567.54,646.904,598.385,735.962,666.586,663.387,682.232,670.837,545.397,529.891,519.572,945.872,693.641,462.355,518.421,536.518,609.737,497.487,505.74,481.457,385.062,401.788,269.51,253.552,398.296,293.98,267.364,238.286,205.256,188.61,216.225,277.286,425.248,437.883,477.035,469.971,561.989,680.628,712.674,1023.71
2270.66,2579.79,2188.03,1961.57,2253.64,2216.89,1890.8,2301.99,2832.51,1104.69,1837.41,2035.27,1400.56,1848.59,1966.43,1976.46,1962.41,1945.11,1894.29,1630.62,1537.65,1066.22,964.93,1031.95,1219.04,1023.2,1311.86,1159.15,1357.71,1547.71,1106.88,901.568,961.14,860.048,652.594,561.221,555.651,621.778,870.297,771.624,721.462,615.101,652.118,570.325,502.204,474.565,925.931,681.525,482.976,555.624,532.856,588.566,505.034,475.777,516.073,392.393,418.646,265.076,251.221,394.083,257.283,264.862,236.979,199.136,192.717,211.311,272.353,406.163,418.918,467.117,469.064,554.252,674.031,712.624,1004.19
2205.8,2596.71,2286.44,1948.18,2261.86,2243.1,1962.21,2351.28,2861.07,1143.93,1912.75,2107.61,1507.3,1965.39,1960.54,2015.48,2068.25,1989.5,1671.29,1701.55,1739.76,1168.87,1020.16,1016,1148.66,1048.27,1345.77,1246.43,1423.71,1607.39,1183.71,908.867,937.398,783.871,581.602,534.046,516.054,652.908,964.251,730.737,719.36,618.492,601.506,542.915,503.398,476.429,847.246,610.628,449.692,546.139,480.993,535.453,496.459,456.433,490.628,363.573,411.613,233.079,219.183,365.768,234.201,238.777,211.566,182.786,187.663,196.966,253.867,398.692,388.178,448.88,458.722,512.617,615.94,704.552,946.651
2034.26,2457.3,2115.41,1831.73,2058.72,2063.15,1823.71,2152.82,2634.63,1085.47,1796.99,1811.51,1498.32,1949.68,1967.85,1988.09,1971.93,1937.57,1862.14,1829.23,1842.32,1292.89,1076.87,1121.18,1307.36,1039.03,1365.88,1212.62,1395.84,1580.98,1211.94,997.31,1096.58,900.243,706.593,563.612,552.692,663.093,1028.03,728.727,697.681,622.389,608.448,528.709,514.6,446.482,795.923,601.574,406.411,486.129,453.927,516.73,447.106,412.426,463.629,348.829,384.793,218.268,205.85,361.371,242.899,216.417,205.937,165.135,173.906,189.088,235.673,387.981,377.468,428.295,435.985,472.913,578.287,676.051,867.778
1823.33,2297.13,2008.23,1834.82,1998.35,2102.47,1674.41,2108.27,2323.89,990.836,1725.38,1738.84,1376.47,1702.16,1890.31,2050.87,1825.32,1964.72,1829.61,1935.63,1702.69,1075.84,960.34,1071.39,1297.09,1107.91,1486.73,1187.17,1229.53,1440.49,1059.02,987.364,1194.87,937.897,701.393,516.634,523.752,588.954,962.135,751.506,683.666,613.478,675.173,567.617,570.891,456.392,803.819,645.558,423.408,499.393,510.337,544.473,488.197,428.122,468.374,342.218,395.987,212.005,215.809,340.744,256.547,203.456,215.819,179.675,170.446,181.984,226.521,385.16,384.574,404.354,448.067,470.738,578.768,699.32,839.359
1898.83,2483.86,2105.33,1942.38,2066.77,2133.95,1661.4,2135.82,2320.4,1057.65,1707.78,1717.25,1371.77,1636.78,1749.46,2072.64,1786.08,1973.82,1841.55,1983.81,1803.27,1058.57,1081.23,1161.44,1349.49,1115.5,1475.72,1223.3,1289.8,1490.73,1027.68,943.858,1157.38,918.742,636.508,543.161,505.931,567.4,949.468,717.312,709.719,628.876,672.347,573.91,580.532,446.029,791.551,619.285,418.789,471.496,522.691,563.682,505.69,430.593,456.418,327.918,395.894,212.092,233.341,343.536,245.01,195.397,206.517,176.534,171.538,180.489,243.801,389.199,376.612,411.613,461.935,492.836,587.426,706.85,856.602
2049.59,2757.11,2585.76,2291.18,2155.74,2373.51,1906.28,2295.03,2622.61,1215.86,1703.77,1860.98,1466.19,2026.89,2168.05,2265.83,2128.37,2062.4,1772.73,2073.27,1983.9,1105.57,1131.62,1257.71,1311.23,1187.17,1375.47,1318.31,1504.39,1616.29,1113.84,961.604,1326.65,1007.76,725.416,544.64,461.91,562.989,970.462,792.198,789.225,647.189,643.04,570.197,615.957,425.091,813.475,645.798,426.834,469.849,548.425,541.236,495.282,441.834,452.742,294.041,381.482,215.954,218.741,328.124,243.236,189.977,207.073,166.622,148.959,171.738,214.223,351.563,336.71,370.241,466.535,443.755,540.02,639.018,776.37
2162.59,2814.57,2612.77,2225.32,2181.99,2393.96,2028.55,2353.69,2632.56,1212.9,1676.31,1777.97,1391.34,1887.42,2012.76,2379.66,2177.69,2067.87,1712.66,2161.59,2111.34,1224.92,1177.24,1232.22,1391.5,1106.18,1346.61,1419.71,1572.79,1659.56,1111.06,941.473,1263.42,927.272,679.353,534.467,422.133,565.427,1038.5,792.355,791.313,662.134,632.623,589.551,612.652,439.016,874.261,716.051,477.227,514.004,618.095,559.726,551.608,478.071,465.054,313.959,397.774,230.565,223.879,343.755,266.299,214.649,218.891,173.076,158.086,177.505,225.614,399.247,361.016,382.149,489.686,479.878,556.11,722.643,865.156
2024.62,2608.42,2446.53,2197.84,2170.36,2276.49,1980.57,2227.29,2447.25,1197.42,1727.67,1896.05,1453.86,1934.66,1924.62,2385.65,2156.13,2012.57,1678.61,2287.86,2285.47,1217.37,1033.1,1051.44,1253.4,1025.43,1315.58,1413.34,1497.53,1618.6,1102.33,973.873,1311.69,931.2,710.592,527.791,433.645,604.701,1140.08,833.114,795.872,623.717,640.033,615.004,641.102,476.707,893.883,717.301,476.889,509.717,640.472,596.431,525.673,490.676,469.856,308.205,386.83,235.534,230.479,370.306,252.631,197.002,213.997,170.099,156.388,199.986,238.594,395.855,349.24,376.327,502.406,480.672,532.094,716.487,901.169
1964.65,2593.51,2462.64,2144.24,2140.59,2268.03,1911.48,2222.76,2381.13,1172.32,1717.92,1871.7,1446.51,1935.73,1913.16,2502.87,2193.23,1997.16,1585.3,2272.56,2357.31,1275.3,1079.19,1057.61,1192.03,995.072,1316.7,1323.55,1472.39,1610.02,1135.35,1032.19,1309.18,938.27,690.265,513.519,421.056,586.178,1000.32,838.059,797.393,621.668,629.381,625.053,645.625,501.447,903.277,703.45,502.14,532.342,672.337,591.912,526.947,490.647,483.154,319.467,392.582,241.537,233.587,392.253,249.534,204.112,221.888,177.661,160.821,199.591,241.118,399.619,340.548,391.552,495.931,488.495,530.683,731.644,895.712
2121.52,2484.82,2589.11,2348.31,2098.4,2282.27,1864.36,2287.19,2464.85,1253.31,1816.57,1790.96,1426.82,2049.14,1882.59,2442.64,2372.76,1905.23,1745.84,2476.16,2587.63,1465.59,1383.42,1315.69,1285.65,1026.46,1421.05,1490.91,1882.6,2249.5,1569.37,1293.34,1473.63,1100.31,828.54,591.373,432.566,608.725,1069.35,843.983,670.561,633.172,675.688,611.946,645.254,536.94,969.246,702.802,518.24,545.105,629.795,601.465,516.53,493.686,442.676,321.339,383.317,246.609,242.188,393.048,242.857,213.601,234.179,174.658,160.403,204.341,242.293,372.465,331.016,424.732,482.297,434.593,494.422,744.524,886.155
2065.58,2283.65,2510.27,2401.15,1984.78,2287.5,1777.92,2171.72,2297.47,1221.41,1842.24,1686.54,1352.78,2062.49,1809.88,2301.57,2174.4,1847,1685.53,2520.46,2607.44,1540.06,1373.59,1266.24,1180.91,1000.84,1313.29,1485.66,1909.38,2197.58,1482.14,1181.88,1350.56,996.836,787.212,575.41,449.141,622.243,1022.93,892.544,716.726,663.963,668.201,597.872,616.25,529.325,1008.26,677.326,505.585,573.796,619.83,546.709,524.539,496.837,435.414,331.65,387.598,236.641,248.002,376.533,231.321,217.863,238.494,176.188,164.299,216.248,241.422,369.616,316.888,404.665,487.651,422.016,509.71,711.247,867.455
2261.36,2333.96,2427.26,2591.09,1964.74,2418.47,1816.92,2220.72,2310.52,1212.55,1774.79,1722.3,1263.05,2036.43,1808.73,2264.27,2155.46,1870.59,1878.33,2523.97,2441.48,1565.79,1430.16,1272.89,1252.87,1037.27,1404.15,1650.9,2008.14,2136.5,1393.31,1083.42,1339,1125.96,849.354,581.074,455.503,585.012,981.42,822.585,730.743,696.16,727.537,606.882,693.264,561.088,1143.73,772.969,549.161,628.965,670.595,603.303,543.724,485.506,449.08,356.377,428.94,254.125,264.808,407.361,255.947,242.038,243.358,186.08,185.827,220.397,262.41,398.872,350.737,423.606,540.514,494.479,584.721,745.82,962.82
2171.91,2313.93,2406.39,2620.86,2053.39,2369.73,1788.68,2247.43,2328.69,1220.22,1794.76,1823.7,1276.73,2125.8,1920.95,2249.56,2081.36,1906.83,1914.63,2540.57,2491.91,1539.36,1451.3,1242.11,1253.88,1061.23,1394.08,1655.29,1904.47,2092.97,1421.85,1132.43,1360.97,1137.98,851.683,591.775,474.359,622.063,994.329,837.221,770.416,684.762,759.538,622.2,703.804,561.715,1164.92,756.13,558.103,637.661,638.138,614.735,529.102,484.566,446.701,376.963,446.944,275.234,272.246,426.922,246.889,242.503,245.032,193.075,193.121,226.857,272.365,409.332,366.525,428.239,546.913,523.398,637.123,743.068,997.766
2248.76,2241.3,2381.47,2612.19,2086.71,2238.95,1876.08,2321.63,2390.05,1161.63,1657.87,1712.69,1178.91,2096.91,2001.38,2467.28,2131.85,1810.86,1752.86,2420.82,2218.56,1420.6,1530.26,1207.25,1246.97,982.602,1229.45,1445.48,1708.56,1784.4,1209.26,986.752,1262.48,987.923,764.511,553.546,418.841,524.891,795.199,699.255,698.38,689.076,775.563,647.239,727.536,548.913,1049.41,829.014,567.363,647.76,678.986,615.285,514.6,469.412,442.854,372.161,440.328,277.997,272.929,446.859,257.034,263.053,267.459,194.3,196.389,218.599,266.834,407.229,374.125,471.064,546.988,510.046,665.587,749.395,1010.93
2172.83,2225.28,2372.63,2356.52,2022.69,2271.58,1858.78,2229.86,2203.97,1089.42,1653.7,1815.32,1169.16,1989.53,1994.63,2433.87,2138.02,1858.83,1559.47,2189.27,2075.65,1377.67,1413.96,1210.88,1233.55,915.882,1172.41,1457.96,1546.65,1947.26,1404.27,1135.79,1326.88,905.635,697.995,562.92,404.958,496.117,677.599,668.79,638.536,596.4,710.98,612.249,605.983,475.331,986.311,802.722,499.633,582.697,645.83,543.551,488.126,434.132,430.56,357.993,401.024,250.002,244.087,415.725,237.681,242.976,247.601,188.682,184.341,205.175,253.272,378.808,361.34,435.153,543.396,494.593,616.538,685.154,960.686
2029.32,2190.31,2343.34,2342.54,1925.66,2232.87,1737.83,2193.76,2119.4,1054.6,1684.63,1798.42,1153.85,2051.35,1929.14,2301.44,2195.09,1874.43,1603.98,2445.13,2077,1303.19,1369.39,1209.21,1238.48,955.411,1148.9,1415.81,1477.58,1917.59,1437.24,1071.76,1235.97,836.117,676.788,558.034,396.406,462.787,665.754,672.736,674.87,610.769,713.217,641.683,661.569,524.478,1024.39,801.46,537.453,612.874,680.932,575.168,523.462,466.361,471.855,377.568,415.133,274.595,255.058,426.265,263.98,264.753,263.904,188.723,194.807,217.349,270.294,391.947,391.504,471.981,584.484,547.806,640.411,732.734,1006.93
2114.76,2317.47,2761.66,2608.2,2076.33,2523.1,1984.01,2386.76,2304.39,1129.75,1832.8,1898.15,1261.71,2271.75,2025.35,2382.48,2456.91,2141.43,1733.85,2637.71,2240.7,1345.62,1402.8,1405.37,1359.13,1080.38,1102.87,1300.26,1209.01,1605.18,1150.63,926.434,1037.23,833.744,646.229,596.712,407.263,457.665,576.408,614.547,673.896,596.659,732.384,614.576,698.371,476.004,961.319,744.97,487.863,588.743,674.327,539.011,558.38,459.383,455.038,383.954,393.188,262.154,259.142,428.26,248.166,248.965,276.23,198.844,187.99,209.039,261.049,398.677,384.645,459.255,558.6,513.926,621.832,706.798,1033.7
1998.16,2295.63,2728.81,2503.12,2097.46,2536.01,2104.93,2383.16,2434.95,1163.8,1738.98,2080.98,1317.51,2311.61,2063.29,2498.46,2458.23,2126.74,1694.89,2767.77,2145.53,1274.79,1343.08,1383.28,1357.05,1094.64,1149.28,1258.47,1257.96,1513.32,1126.41,935.935,954.186,702.733,588.838,588.925,414.281,438.533,624.188,663.751,722.734,631.005,723.653,621.159,667.389,504.723,974.917,748.174,484.76,568.388,663.889,550.305,535.637,466.645,461.311,363.353,392.822,263.838,250.209,429.351,229.747,260.08,276.156,191.515,187.678,205.658,253.47,366.5,368.995,465.99,533.454,522.658,631.267,693.888,1055.24
2033.73,2518.2,2685.19,2837.6,2176.98,2644.87,2168.26,2477,2511.88,1182.92,1670.47,2087.98,1438.46,2481.02,2128.69,2554.44,2324.91,2120.84,1633.11,2588.26,2178.01,1234.79,1280.04,1513.61,1251.12,1044.6,1060.55,1168.43,1251.14,1454.73,1056.53,1033.93,1059.44,748.658,582.509,513.005,384.953,449.899,610.881,626.627,748.495,584.556,660.71,568.029,636.354,518.185,923.337,682.737,459.9,605.804,598.416,482.927,533.273,446.04,439.05,352.388,376.186,253.423,239.583,412.07,235.344,246.063,260.154,173.964,178.629,198.046,253.242,350.539,361.436,442.047,530.201,457.82,617.466,716.29,982.281
2087.08,2464.48,2878.22,2886.57,2203.08,2655.8,2270.26,2380.14,2376.42,1169.1,1499.77,2004.6,1555.24,2711.78,2212.76,2438.07,2331.19,2305.22,1463.01,2609.67,2325.59,1164.87,1265.47,1443.6,1305.55,963.973,1043.48,1228.18,1251.74,1543.37,1215.02,1259.38,1107.37,804.826,606.285,520.522,470.684,490.753,649.912,639.797,728.091,597.8,628.856,626.115,591.704,470.668,832.498,660.561,448.483,581.331,623.801,476.824,509.843,455.886,383.116,361.607,376.019,239.043,245.937,379.307,235.277,231.083,262.192,178.411,185.507,204.024,269.932,373.235,376.371,439.456,535.309,434.454,670.93,775.276,1025.62
2116.56,2527.41,2854.71,2931.68,2153.78,2564.07,2262.57,2324.96,2316.98,1167.8,1515.24,1921,1573.73,2628.58,2142.47,2385.55,2282.78,2154.23,1407.24,2585.23,2372.26,1180.18,1369.42,1523.14,1392.53,980.15,1046.46,1263.64,1315.81,1553.58,1200.15,1305.67,1180.69,847.232,685.675,528.796,457.618,492.062,628.718,631.048,710.189,587.033,634.095,639.131,597.804,460.901,837.602,643.615,439.775,582.977,602.081,478.449,490.752,454.887,406.305,381.356,361.652,237.717,251.03,385.317,242.744,235.792,264.077,179.012,180.665,198.064,256.113,371.991,387.234,440.71,520.607,427.135,699.16,762.691,1030.06
2113.56,2567.67,2971.88,2911.95,2104.28,2563.4,2363.34,2337.33,2347.21,1180.79,1623.35,2028.64,1652.18,2666.73,2209.57,2418.78,2258.42,2143.89,1447.15,2753.5,2620.98,1275.83,1391.54,1461.83,1389.85,1038.66,1059.64,1330.87,1381.43,1553.73,1252.81,1425.09,1261.75,926.989,730.522,556.655,497.379,504.695,620.823,589.161,674.386,608.248,633.539,630.809,599.607,461.348,799.642,641.357,443.356,577.288,623.406,481.511,486.4,448.731,412.377,370.875,365.368,238.628,259.529,403.626,242.038,238.635,256.748,168.821,182.563,202.281,263.992,374.248,406.283,456.982,523.801,431.84,717.514,798.984,1033.77
2273.8,2614.13,3148.98,3036.49,2374.93,2703.54,2526.26,2330.04,2319.98,1171.95,1646.56,2097.61,1820.25,2666.28,2225.99,2675.92,2495.7,2396.97,1628.77,2853.3,2415.09,1194.72,1453.37,1486.11,1359.57,1034.82,995.701,1273.54,1356.57,1417.3,1143.05,1287.18,1084.64,891.542,752.168,566.372,519.981,556.705,589.539,560.435,747.298,626.199,623.387,675.38,620.016,460.611,823.479,676.946,438.31,640.15,643.793,478.749,505.723,502.799,469.467,380.464,396.895,253.757,258.389,434.761,263.744,237.829,265.417,167.954,179.048,227.236,287.624,384.781,441.532,491.507,578.709,487.004,748.453,830.812,1148.65
2156.83,2529.15,3042.44,2843.84,2239.8,2678.99,2485.37,2247.14,2243.83,1196.53,1659.4,2077.51,1874.06,2670.33,2430.85,2790.97,2513.71,2497.13,1658.48,2693.6,2376.92,1200,1562.61,1512.94,1457.61,1007.48,945.471,1203.82,1337.23,1438,1201.2,1346.24,1149.47,891.605,723.056,524.098,494.916,535.459,593.477,528.216,746.188,618.732,608.154,667.294,607.583,463.158,808.627,677.842,420.079,664.686,616.482,471.454,494.99,506.758,454.001,362.655,392.638,244.183,259.086,443.112,262.012,241.313,259.303,165.682,174.572,226.733,278.782,384.746,438.984,481.357,577.281,466.238,727.512,837.052,1129.35
