sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
9868.06,6689.24,12477.2,10327.9,8104.39,6237.22,7290.11,12952.8,20272.1,18622.7,20869.2,14181.6,8697.66,5914.72,4279.2,4269.07,11649.3,17189.9,17762.3,14218,9762.15,8466.38,8094.49,10421.9,7619.36,8503.89,10013.8,9393.54,7421.76,5637.16,17139.4,19903.2,13907.8,9634.74,8712.58,1056,6891.86,4367.39,2435.9,3261.62,4588.44,4555.83,3626.39,2688.69,2085.93,4206.03,5544.63,5748.71,5159.54,4248.75,2959.46,2046.07,3784.35,5367.55,5960.36,5367.06,5356.77,6011.34,6022.77
9505.43,6185.02,13209.2,10987.8,8009.39,6300.54,7063.38,12079.6,23608.7,21069.8,21407.3,14457,8926.08,5853.37,4223.04,5022.18,11116.3,17708.5,18833,14687.4,9436.84,8505.35,8718.67,11839.3,8845.29,7642.88,9617.36,9765.2,7817.59,6289.51,16397.6,20002,14370.6,9822.36,7673.72,1014.46,6974.77,4274.78,2495.93,2715.67,4393.71,4754.87,4066.32,3313.59,2552.27,4622.01,6505.14,7079.75,6643.2,5551.29,4009.37,2809.16,4503.47,6234.25,6750.47,6368.83,6242.12,7542.81,7643.87
9882.34,6143.16,12932.8,11387.3,8880.68,6673.33,9665.78,15628,25559.6,23036.3,21889.9,15112.9,10090.4,7107.56,4951.76,4991.98,11750.7,16609.3,18137.3,14688.4,10051.9,9789.48,9521.87,12315.3,9480.17,7424.36,10056.8,10432.1,8491.72,6706.68,17480.7,19637,14612.1,9766.87,7070.39,1039.45,7386.48,4478.94,2636.51,2718.43,4774.84,5511.95,4824.68,3882.74,2994.86,5128.81,6637.32,6997.87,6174.89,5037.91,3536.14,2492.01,4423.5,6503,6998.35,6239.86,6422.22,8436.2,9737.6
9359.61,6961.79,12598.9,10448.4,8119.9,6310.32,9278.83,14714.1,26721.5,25235.9,23971.3,16257.1,10927.2,7794.45,5223.74,5528.91,11123.8,17153.5,18384,14994.5,10459.5,9474.48,9512.57,13003.5,10062.8,8502.58,10690,10427.9,8193.93,6314.39,17343,20999.7,15877.8,11117.1,8419.39,1013.8,7291.16,4424.6,2601.04,2794.82,4296.09,5211.21,4575.76,3655.35,2888.46,5455.54,6982.2,7107.53,6135.97,4859.41,3317.77,2333.04,4164.95,6299.57,6750.55,6070.01,6279.79,7756.21,9420.6
9705.68,6919.12,12730.2,10216.9,7141.18,6165.22,7881.27,13201.1,25774.2,25558,23739.5,16100.1,10699.2,7530.3,5066.9,4994.63,10446.2,16544.3,17131.6,13833.2,10167.3,8785.78,9416.63,12453.5,9524.58,7599.12,10421.1,9867.5,7542.24,5711.04,16317,20719.6,15591.3,10388.7,7984.31,1015.6,6233.68,4251.84,2549.88,2887.9,4292.16,4976.78,4330.1,3465.19,2794.67,5031.46,6617.25,6798.32,5835.99,4599.16,3090.24,2017.58,3690.04,5177.67,5500.41,5338.77,5394.36,7844.2,9328.22
9659.53,7217.52,13096.9,11171.8,8178.3,7197.22,8082.45,14242.1,26551.1,24876.6,25015.6,17189.8,11503.9,8140.25,5754.94,5227.63,12705.2,17870.3,18471.1,14810.2,11741.9,10745.6,10209,11795.7,9563.05,8012.23,10880.8,10333.9,8028.78,6073.75,18770.2,22216.5,15920.4,11613,8743.59,1049.82,6029.88,4340.89,3169.74,3226.23,4597.64,4906.12,4141.96,3373.45,3024.33,5368.23,7057.38,7310.57,6329.89,5196.99,3653.59,2512.91,4207.31,6330.55,6877.22,6696.9,7139.37,8472.87,9501.8
9295.02,7213.11,12775.5,10149.7,7448,6743.32,7421.1,12869,25557.9,24104.9,24235,16474.7,10689.2,7564.81,5331.66,5085.49,11859.9,19468.9,20223.5,15798.2,12072.6,10151.6,9668.71,10868,9344.44,8149.07,10935.5,9992.88,7845.98,5898.97,19401.3,22389.2,16065.3,11377.3,8235.62,1025,5923.18,4188.68,3218.95,3242.38,5009.85,5404.75,4619.55,3785.4,3245.09,5750.93,7348.5,7696.72,6715.68,5580.63,4006.81,2795.51,6386.75,8522.77,9026.98,8372.93,7954.7,9568.69,11108
9729.74,6644.35,12211.2,9413.1,7389.63,7114.64,7802.9,12823.6,25072.1,23829,24182.3,16414.2,10865.4,7613.14,5315.22,4625.31,11554.3,18844.4,19809.4,15466.1,10776.6,9378.01,9282.52,10712.2,8357.81,8028.28,10416.7,9408.71,7305.48,5470.64,17898.4,21796.8,15449.9,10135.7,9571.4,1097.71,5650.66,4131.15,3174.33,3346.73,4913.1,5070.18,4315.42,3399.18,3076.54,5496.68,6918.7,7404.61,6531.51,5424.35,3859.81,2705.46,4703.69,6786.5,7515.75,7132.85,7025.7,8902.06,10098.4
9423.12,7948.34,13187.4,10158.2,7443.51,7328.63,8361.89,12966.9,24188.5,24165.2,22374.6,16225.8,11072.5,8225.8,5676.94,4756.13,12468.8,19158.6,19354.7,14783.7,10375.3,9147.59,9484.04,11900.2,8577.37,9403.74,11104.4,9780.41,7366.99,5285.33,19251.5,23027.6,15990.3,10678.2,8702.11,996.352,5291.43,4506.61,3477.58,4043.76,5216.75,5295.44,4370.71,3443.93,3069.61,5800.14,7222.34,7293.81,6206.84,5086.98,3591.59,2475.74,3859.46,5687.86,6913.59,6738.18,6855.85,8275.79,8829.39
9395.59,8336.67,13169.5,10292.9,7423.87,7382.12,8640.5,13742.1,24992.2,25775.4,23464.8,16095,10476.9,7745.3,5474.66,4715.21,12121.3,19833.1,19916.3,15204,10360.8,9054.14,9764.15,12500.3,9022.54,8905.72,11011.7,9915.63,7533.1,5445.43,19302.1,22930,15848,10679.6,8927.76,1012.23,5431.49,4344.8,3446,4088.01,5426.84,5462.93,4571.89,3610.29,3153.56,5629.35,7070,7194.66,6165.76,5107.49,3642.68,2531.71,3873.22,5729.4,6885.51,6809.28,7171.96,8341.39,8591.14
