rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013
18863.3,1701.97,563.689,2269.26,6651.85,6899.51,30703.6,7761.51,12335.2,4526.09,1459.73,3966.75,1190.12,2833.62,17900.8,17006.7,1711.6,2724.83,6052.44,5392.95,6029.7,8076.94,8499.01,5920.1,5450.91,742.631,312.139,3546.06,21991.8,6876.29,9546.61,2197.15,3866.71,3613.81,13148.9,6330.51,3657.69,1693.04,3364.49,1825.75,530.238,314.801,308.418,7233.45,1360.17,265.207,142.709,376.425,28.2783,556.162,4819.83,4108.06,1649.01,445.942,6769.18,5328.86,6558.97
18982.3,1709.08,354.115,3538.34,4466.72,8787.37,23316.9,13308.7,13048.9,2933.93,1203.19,4374.84,1714.96,2855.7,15756.2,13935.1,2563.33,3704.77,6033.49,6067.6,6701.52,10241.8,4355.61,5221.38,7029.5,532.016,350.059,3752.37,21457.4,10562.9,4557.1,3676,6218.38,3031.44,12860.1,5081.77,3940.52,1917.23,3645.64,1494.78,903.326,347.282,228.789,7144.44,1301.89,308.775,162.46,233.714,36.4139,679.002,4789.25,3250.19,1453.29,773.068,5431.87,4442.6,4242.66
16921.7,3647.11,1279.13,3534.38,3948.83,7177.95,27535.3,12381.5,13554.3,4264.78,662.558,3690.36,1100.53,3985.59,18339.5,9657.81,7227.87,1284.36,2927.52,7340.89,6845,9608.83,4220.57,6464.42,6612.92,939.367,363.932,3165.42,18835,12398.2,6286.42,4067.42,3492.34,5324,12467.8,5296.78,4325.94,1629.79,4544.78,963.092,719.011,274.235,298.723,7104.66,713.219,401.927,204.044,212.344,57.8777,473.597,4359.32,2524.83,2129.48,860.199,4982.06,3161.4,5127.61
16800.2,2711.82,1208.28,4185.7,4465.08,8958.68,20486.8,12838.6,13856.8,6156.5,790.173,3436.35,1129.25,3479.61,17528,12148.7,5509.52,1154.58,2216.78,9228.25,4789.45,10732,3634.18,7076.93,5604.35,1881.38,450.597,2736.44,19338.1,13441.6,8164.77,1627.03,4872.71,5030.08,12555.3,6265.55,3715.88,2042.14,4226.64,914.632,589.096,176.578,287.033,6656.18,734.103,372.91,216.813,133.801,51.7427,661.991,4771.78,2049.86,2044.19,893.784,5031.69,2828.15,7650.4
18654.8,1362.23,2301.95,5753.4,4080.22,9528.26,21353.4,11801.2,12801.6,4426.04,727.956,3645.22,1310.76,4523.03,20783.3,8584.29,3876.82,2091.84,4811.63,7112.54,5603.03,8746.91,5813.59,6914.29,6487.24,744.288,468.743,3974.06,22046.7,11079.6,6466.14,1773.16,3445.51,5499.2,12501.2,5102.79,4932.08,2148.37,3300.82,1053.03,575.736,149.443,469.969,6654.88,520.033,1026.15,302.909,131.829,63.1664,575.18,6099.05,2296.14,901.834,1026.41,4414.75,3158.93,3344.95
19687.1,1134.99,2392.9,4266.74,5094.93,10390.7,14676.7,13426.7,15278.8,6158.15,592.862,3777.69,1836.74,4892.49,17346.2,12790.5,3919.67,740.379,2294.38,9756.15,3615.86,9497.2,5632.88,7322.28,7767.21,457.406,759.762,2751.83,23118.5,7354.69,6221.25,1766.73,4133.67,7380.34,12007.2,5070.76,4820.19,2363.81,2762.05,1368.27,721.528,212.126,500.025,6468.87,454.399,1243.84,327.036,176.529,59.054,704.565,6369.59,2111.56,978.211,963.043,6441.87,3243.83,3010.03
18523.4,2023.75,2179.88,4084.3,3381.57,20508.2,10588.6,10597.5,14078.5,7778.54,1080.96,3696.63,1557.75,3428.74,18026.4,10903.4,5290.29,1779.34,2742.98,6665.24,3006.6,9987.96,8943.35,5216.46,7170.08,926.434,568.403,2217.92,24282.3,8840.73,3590.76,3737.19,3415.39,6266.5,12673.3,4187.62,3464.91,3662.58,2811.45,1063.87,829.214,171.523,366.207,6694.81,420.687,990.09,327.695,211.073,71.7748,451.971,4905.11,2541.57,1152.79,967.274,4630.51,2881.25,2564.81
18093.1,2686.22,1966.47,4161.12,3589.56,15946.4,12775.9,8856.81,13001.9,7734.78,996.117,4055.44,1597.64,4447.34,16860.5,11077.1,5572.02,2102.38,2510.12,7080.92,2473.57,9988.12,7840.59,5629.56,7815.38,764.438,547.347,1944.16,25202.4,7118.93,3706.67,2534.17,4424.66,6736.34,12021.4,5928.37,3431.12,2605.52,3650.86,848.524,405.1,263.034,444.475,6528.61,455.007,737.344,253.238,287.447,69.2132,536.51,5387.83,1921.97,863.772,1694.02,3881.6,3021.12,3393.99
17720.9,2746.68,1882.75,5976.93,3571.93,16957.9,11565.2,7799.26,13105.8,9028.82,1376.01,3691.56,1245.04,5753.5,17935.4,11209.7,3692.17,1558.38,2201.5,7899.7,3750.83,8590.84,8962.21,5168.22,7582.17,842.229,302.335,1800.04,29970.9,2665.13,4820.18,2104.6,5915.86,6011.04,12276.9,5493.05,3189.12,3096.15,2244.56,1580.1,726.22,424.372,256.121,6061.28,832.88,843.247,162.738,184.554,80.0322,864.633,4636.34,1984.67,896.604,1667.21,5309.43,3266.11,1641.84
20273,1732.74,1511.05,5894.66,3686.69,17807.3,10754.8,8987.01,12358.8,8104.5,2543.44,3219.46,1369.05,6463.44,17790.1,9800.15,3898.25,1389.11,3019.21,8167.87,3548.52,10603.8,6034.95,5046.99,7696.46,1328.77,373.166,1851.75,29082.8,2512.31,6315.72,2070.8,6082.02,4482.35,12654.8,6262.5,2963.8,2521.89,3080,1053.43,770.122,390.036,234.318,6433.54,863.918,1442.23,210.077,164.733,71.6986,731.179,5106.03,2544.02,878.442,1543.33,4735.01,3855.76,620.404
19455.2,4043.58,1122.73,4759.37,3340.05,17960.3,9902.72,10246.2,13572.5,7288.11,1895.92,3403.61,1611.07,4776.51,16741.9,12075.2,2317.79,1306.08,4333.32,8546.94,5267.82,9168.42,5739.62,4617.4,9401.35,1367.56,305.224,1306.27,27127.4,2302.26,9170.32,2580.84,5732.71,4390.93,12412.8,5814.36,3314.48,1968.99,3253.36,1844.93,563.726,334.291,256.589,5711,1167.39,1110.85,551.568,161.555,64.3137,654.212,5374.32,3843.76,1039.12,778.154,2234.24,5796.02,651.881
18624.3,4531.12,964.345,5668.97,3472.6,14051.7,13276,4128.99,15262.3,8935.74,1178.85,3790.34,1368.58,4428.32,19142.6,9652.96,3820.42,1786.45,4506.39,5653.45,6065.13,9802.9,6617.25,4198.05,7683.37,883.508,715.992,1561.49,26194.9,2572.24,10984.5,3675.01,3885.41,4121.3,12285.6,6270.62,3212.06,2014.62,3140.85,2143.65,489.58,369.039,152.479,5372.61,1478.2,991.905,506.683,115.296,80.8124,713.438,5681.23,2833.73,1226.44,862.293,1922.49,5703.56,752.506
19357,3123.12,1310.64,5726.96,2721.52,19044.6,12429.3,1903.18,18718.6,7508.55,931.768,3514.63,1785.03,4449.09,19767.9,9528.43,2851.57,2246.31,5312.58,6969.86,4178.72,9242.88,7675.24,5042.68,6434.02,999.533,654.134,1558.5,29950,2083.28,8899.16,2196.79,4300.83,4402.75,13166,5643.92,2832.77,1900.01,2981.51,2170.25,643.618,411.388,162.632,5838.06,987.193,1417.03,603.272,137.145,78.1093,590.156,4519.17,3649.19,1541.37,1468.81,3488.2,2609.87,893.744
17825.9,6445.57,1712.16,2737.72,2731.04,19312.4,11346.5,2868.49,20204.2,8143.68,871.855,3559.16,2623.55,5338.84,17852.3,11398.9,2344.13,1895.46,2296.57,7714.24,5755.5,9278.98,7518.11,4850.92,5204.21,2794.06,878.154,1021.25,29584.1,2211.23,5820.09,4817.46,4029.42,5118.73,12752.6,5217.75,3191.05,2226.29,3254.89,1598.85,571.176,353.367,157.327,5295.89,893.115,1145.85,454.965,221.786,90.1776,429.392,5330.32,2334.79,1517.68,1804.65,4430.89,1898.08,954.378
18782,1516.68,3759.45,4018.9,3703.64,17607.1,9729.19,6949.51,16470.4,7504.32,844.72,3970.21,2243.38,6146.49,15037.6,12373.1,3402.08,1289.24,2106.85,9662.37,3697.85,11098.4,4878.76,5438.33,5660.64,2627.2,543.147,1406.9,30934,2076.49,5199.8,2705.72,3868.86,7345.23,12466.7,6553.02,2757.73,2254.25,3478.77,1727.94,511.213,504.121,125.358,4798.35,1207.56,560.769,1027.7,137.776,201.962,258.292,5305.72,1860.3,2561.27,1351,4225.25,2915.65,507.441
16748.8,3040.99,4519.57,5407.89,3884.97,16778.8,9577.51,7228.98,15576.9,7948.49,681.596,4614.21,1413.96,6583.77,16490.9,10493.2,3078.01,2574.71,1476.22,8255.99,5422.07,11794.8,4418.84,4643.42,5970.1,3008.48,518.848,1775.73,30033.9,3026.82,4041.73,2047.77,6716.66,4638.87,12911.3,4836.53,3330.63,1810.8,3497.59,2123.75,312.459,462.61,271.602,4291.8,1054.37,823.542,670.389,212.098,158.397,333.216,4093.89,1902.01,2171.77,1097.46,3190.43,2762.6,545.736
17502,2166.28,3435.26,7261.3,4202.25,15980.6,8893.12,10504.4,15240.5,7270.35,737.781,4082.89,1473.54,7066.79,16095.4,9767.45,4305.04,1861.59,2171.1,8893.27,4578.31,10024.8,5923.79,5408.82,5485.41,2665.05,702.285,1555.23,31844.9,1899.95,5396.09,2584.42,4615.69,5417.18,12414.2,6267.57,3894.54,1462.01,3836.24,1422.37,263.869,588.778,324.449,4003.07,775.085,1056.96,807.556,197.598,174.35,333.424,3290.32,2369.51,2080.16,988.943,2034.23,4662.44,454.999
16605.4,2413.97,2734.09,6371.46,5258.08,13370,9088.29,13584.8,14253.8,8690.77,1206.7,3792.1,1866.88,4157.26,19183.8,10645.4,2395.24,1408.86,1837.02,9553.56,6376.32,9219.59,6677.02,4784.01,5857.54,1686.79,1224.36,1198.5,31808.5,2574.21,3564.91,3177.88,4363.76,5799.84,12609.2,7926.51,4176.05,1358.98,3524.97,1391.01,390.975,647.979,253.059,5120.96,484.903,1131.04,662.904,163.203,119.668,435.382,4211.45,2291.35,1362.42,1634.2,2862.05,4284.38,229.625
16526.2,2016.16,2456.91,7279.99,5077.57,11228.7,9860.76,12158.8,14359.1,10595.5,1052.97,4712.37,1260.97,4949.26,17384.4,9850.93,3495.24,1686.63,2844.93,5825.32,8434.83,9790.68,5374.71,4263.25,8296.2,840.298,1744.21,1441.36,28936.9,2491.75,5487.74,1893.7,4258.93,7504.4,13361.2,6692.03,2796.9,1556.73,3574.66,2005.62,288.501,668.99,174.207,4495.94,688.728,840.567,1010.12,135.313,121.592,443.12,3927.45,2863.15,947.41,1603.53,1962.95,5924.59,480.974
17680.4,1526.94,2503.14,6570.14,4977.33,11486.1,10029.4,12623.9,15591.9,6191.58,799.996,3398.78,1381.69,7030.3,14738,14951,1953.88,1404.92,3158.31,6412.65,7805.18,9803.2,4839.05,4180.7,9213.99,855.989,1908.86,1456.41,30499.6,1898.98,5240.74,1635.44,4760.84,8087.34,13403.5,6839.01,3472.19,1429.45,4383.46,1196.75,366.104,510.182,134.507,4826.06,606.24,707.702,1217.44,183.856,195.782,662.993,4366.59,2977.66,906.407,1795.46,2192.97,5419.75,783.367
17374.9,1476.53,3335.48,4495.46,4989.24,13616.4,8835.59,10943.8,15778.4,9060.28,784.82,4434.28,1050.32,6875.6,13851.2,18321.7,1932.1,1112.98,3276.75,6583.35,6230.49,8295.74,8115.4,3986.64,6188.32,2239.48,3477.79,1274,29323.1,2321.87,4547.82,2366.42,6094.32,5396.78,13107.6,6870.35,4074.06,1228.31,3978.61,1452.2,386.201,588.338,82.318,4984.28,758.181,686.639,1037.2,170.7,121.639,320.37,4898.21,1918.83,1213.89,1395.23,1349.52,5897.45,1597.53
15817.7,2078.77,3482.4,4710.44,3591.83,20237.5,6984.45,10564.6,16597.4,7234.76,1020.52,5087.09,1069.65,4985.52,14908.6,12740.3,7396.08,927.618,2317.42,4672.6,7801.87,9144.41,7631.77,4933.34,5717.51,2131.83,2473.18,923.391,29836.2,1580.93,7882.13,2420.36,4506,5934.09,13164.4,6328.25,3286.46,2025.16,3404.08,1788.42,331.554,733.072,114.727,4365.01,1287.94,453.237,968.888,144.574,168.262,414.316,3774.97,3029.27,1794.3,1243.12,1640.89,4339.13,646.377
15632.7,4286.3,2254.59,2889.09,2807.41,22140.5,9573.12,4581.25,15082.6,9447.1,1346.78,4781.38,2041.3,5289.67,12660,12769.3,5560.95,3077.46,5664.72,4217.91,3743.93,11063.6,5325.21,6517.78,6613.16,1863.29,1693.41,937.359,27578.2,2169.03,8935.41,1693.37,5408.28,5374.14,13309.3,6469.2,2724.5,2289.46,3204.82,1811.56,228.814,766.138,268.487,4465.08,886.805,343.605,714.563,113.091,164.958,226.719,3673.17,2266.76,1864.48,1157.42,2077.01,3729.86,1724.06
16667,1934.57,4296.78,3728.22,2508.56,18422.9,9083.54,7244.9,16877.7,6741.71,644.248,7244.09,1507.81,4131.75,13491.1,11236.3,8405.38,1682.11,4859.52,4685.48,5629.57,11571,3820.11,6401.45,6827.84,1529.26,2058.31,781.871,28021.3,2756.19,5670.71,2031.59,5556.04,5441.2,13506.7,6819.47,3158.19,1490.01,3869.54,1435.85,185.653,600.024,449.245,4601.78,1223.45,375.242,431.296,117.644,117.189,253.221,4362.39,2509.88,2056.19,710.346,4114.61,2243.29,6446.87
15554.7,2762.02,2514.94,4410.47,3258.17,20796,8843.21,3345.25,17864,6089.15,1319.82,7643.89,1847.65,2943.93,12336,15192.6,4417.1,2183.25,6780.27,4660.14,3988.11,12447.1,4472.39,3917.09,8008.87,1733.92,3220.96,705.8,27451.2,3816.25,4310.5,2324.94,6163.47,5921.54,13659.2,6154.67,2865.79,1608.26,3464.26,911.46,491.078,757.906,574.885,4182.46,1359.53,308.4,498.426,76.1377,153.92,184.563,3403.22,2472.94,1756.34,1007.61,2159.71,2505.38,4854.02
16424.7,2557.72,2606.62,4254.84,2925.63,19213.3,10177.1,7379.21,14375.2,5726.54,1696.81,6601.52,1683.67,3835.77,13519.8,12845.7,3967.36,5529.83,2927.14,4222.72,9021.49,10194.2,5497.41,4423.12,8140.84,980.742,1937.39,545.88,32059.1,2144.58,5042.01,3218.59,4750.75,4572.84,13508.1,6554.29,3243.31,1592.8,3263.8,665.854,855.946,700.783,505.373,4454.75,1510.44,294.024,523.874,74.8833,157.119,197.013,4002.31,3260.12,1311.25,1275.4,3033.06,1175.72,6041.51
15917.7,2907.01,5131.55,3512.85,2900.12,20466.2,11414.6,3020.6,15012.6,8896.22,1827.99,4782.5,2467.15,3538.55,15387,9812.49,5827.13,5318.2,4294.69,4542.92,6231.01,10006.7,6236.57,4908.04,8459.11,449.67,1963.56,563.24,28613.8,3901.9,4777.22,1807.26,5528.88,5577.8,13381.4,7490.31,2626.45,2669.22,2945.03,628.823,601.351,873.668,323.678,4976.19,1025.36,237.583,860.953,94.3796,155.056,198.628,4884.98,1968.28,761.541,2645.86,1883.47,1887.95,3489.78
15751.3,4147.81,5243.9,2194.9,3515.91,17168.5,11461.2,5715.95,14255.2,7863.41,1549.45,4428.9,1756.83,4181.65,16596.3,8966.07,6520.7,3043.76,4673.36,5779.51,4825.81,9455.76,5764.64,6134.74,8324.89,470.69,2357.98,681.883,28223.6,5926.27,3334.65,1902.76,6306.08,5512.34,13304.4,6877.14,2998.96,1945.9,3429,717.005,426.369,1083.61,414.095,5415.71,1016.85,135.49,512.126,97.2649,147.9,221.382,3673.87,2548.87,892.292,1650.85,1946.02,2049.57,7081.85
17630.6,3729.63,3565.09,2876.15,2382.47,17784.4,13571.6,7126.51,11935,7452.68,1805.16,5479.46,1258.68,5070.93,13697.4,10499,7127.87,3258.41,5340.97,5004.94,5880.99,9038.29,5942.31,6162.41,7450.44,723.315,1666.2,721.409,27059.2,8590.91,4913.39,1499.91,3224.18,6143.11,12999.9,6560.48,3103,2967.91,2927.55,709.219,553.732,956.43,241.707,5717.81,810.217,196.026,582.673,88.8507,119.238,265.402,4768.01,2799.75,852.779,1654.03,2388.3,1316.68,11082.6
19083.5,2474.58,2187.91,4554.42,2744.5,19377.3,12713.6,7309.96,10946.4,6854.12,1740.53,5345.41,1423.37,5187.59,12206.5,14718.5,6290.89,3461.03,3901.86,4266.52,4319.94,10243.8,7263.42,3624.68,7585.65,843.978,1776.59,715.651,31922.5,3154.13,6719.89,1607.83,3172.14,5401.98,12922.3,7035.14,2850.67,2882.75,2504.91,1466.27,703.458,1129.1,160.913,5438.59,778.99,188.224,607.437,127.607,121.39,302.081,4613.48,2543.64,1019.61,1163.6,3796.8,1311.3,11360.1
19221.6,2957.89,1517.39,5986.52,3095.29,19872.2,12075.8,6586.91,11782.6,3526.84,4259.49,4152.11,1240.98,4098.46,12846.9,16635.3,2890.06,5349.77,5347.82,4703.41,4074.22,10585,7617.48,2607.39,8778,656.946,1213.87,643.74,29537.8,5797.6,5830.01,1225.47,3711.73,4849.35,13378.3,5913.92,2534.56,3319.6,2430.83,1373.33,810.181,1359.82,357.956,5607.27,582.735,250.341,384.866,83.6202,194.242,246.93,5810.74,1856.27,845.688,1499.48,4876.97,1176.63,13510.6
20294.6,2621.11,839.419,6133.06,4011.22,17407.6,12320.6,7121.62,11648,4236.14,5023.89,4053.38,1165.86,3237.1,14245.7,14694.9,2475.7,5126.05,6031.51,4969.21,4073.6,11493.3,5497.36,3777.26,7150.36,669.491,2116.63,464.15,31736.9,3245.14,9083.64,1685.37,2546.77,4373.35,13245,6631.42,2931.25,2385.44,3099.08,1314.65,516.971,1903.75,498.765,5449.54,569.076,373.824,268.753,124.579,255.301,209.751,6061.29,1749.99,630.475,2531.31,4667.31,1552.23,6532.1
21418.3,1787.37,764.825,5099.56,3728.37,18445.4,11787.4,5413.14,14848.3,1971.22,5779.29,4368,1412.49,2941.5,15995.5,12072,2180.7,5835.75,7178.66,6528.95,3571.47,10928.9,4839.32,3959.74,6364.32,963.57,2135.43,610.687,31385.6,3183.65,9006.44,2202.88,2450.27,3563.01,13813,5465.25,2708.77,2234.23,3058.44,1487.32,479.191,1624.2,420.24,6065.41,406.002,379.342,288.096,186.108,258.08,235.664,5082.78,1788.57,731.159,4469.28,4220.6,1846.2,6006.61
22369.8,1709.87,726.393,6847.77,4364.76,15724,12400.3,1892.54,19514.7,2249.05,4204.43,4734.81,1006.32,3429.23,16189.8,10769.4,3237.17,5031.21,5768.02,5358.61,6570.23,8863.75,5815.77,6487.23,4777.08,1329.85,1485.86,796.453,29699.9,3488.97,10364.9,1869.27,2543.59,3699.74,13429.5,5741.34,3013.05,1862.89,2552.18,2828.77,411.412,1124.81,360.084,5542.64,344.623,188.448,435.382,326.345,228.222,197.561,4127.59,1997.74,1052.49,2376.31,2110.16,3953.52,17804.2
20079.8,2397.07,1085.85,7096.11,4229.35,19814.9,9537.87,4187.03,19732.1,1152.83,3086.33,5240.79,1101.87,3427.08,12912.6,19631,1460.33,3070.48,3944.67,8269.84,3329.69,10335.4,5753.51,4031.1,6112.97,776.276,2173.71,714.888,30340.3,2630.02,10882.4,1613.9,3587.31,4076.4,13225.2,6463.72,3051.57,3078.82,2349.24,1562.34,568.698,1214.68,315.573,5186.12,900.479,93.9714,244.927,429.529,260.128,170.415,4028.25,1785.06,1790.2,2272.56,1125.82,5188.18,26259.5
20781.5,2152.84,1751.97,7301.81,4557.48,18303.2,10856.2,3055.06,18693.8,1245.72,4301.83,4736.69,1359.77,3688.8,13297.7,17589.4,1222.14,4104.43,4252.03,6828.83,5428.78,8197.36,7876.65,5468.4,4882.03,1207.94,1262.03,832.008,29284.5,2484.23,11262,1877.34,4537.59,4270.15,13259.2,6879.76,2621.87,2896.25,3220.9,1411.45,377.054,1483.82,229.718,5997.82,478.363,135.25,140.626,391.968,209.624,351.026,4498.2,1533.15,2473.81,2830.12,2010.31,2048.91,17737
23006.8,2404.99,851.837,6505.67,3688.16,19165.1,14266.9,1395.82,20410.1,608.163,3856.06,3920.57,1224.62,4043.93,14930.1,15808.2,1882.91,3040.25,1948.46,7939.81,5899.62,9002.28,4807.41,8011.09,4786.94,1378.16,1892.39,652.087,27747.2,3305.64,10040,1898.86,4853.37,4162.83,13529.7,6215.94,2915.76,2822.86,3213.48,884.523,392.001,2239.95,328.051,5282.33,669.957,146.312,186.321,446.607,233.944,358.241,3775.03,1730.35,2567.95,2509.75,1849.73,1965.88,46006.9
21708.2,3183.12,1215.74,6508.04,3285.61,20205.1,11505.2,2955.31,18784.8,781.715,4186.86,3905.37,1123.57,3327.61,14257.4,16000.4,2422.16,3148.18,946.507,10016.4,5472.42,8674.66,5237.52,7316.15,5703.96,970.841,1820.38,595.997,27935,3207.8,10129.3,1613.49,4562.52,5065.64,12933.8,7030.53,2917.89,2773.6,3762.61,510.273,424.34,1444.32,619.584,5852.27,458.538,201.994,155.201,667.29,126.048,315.534,4574.68,1654.16,2582.2,1710.43,3100.78,1661.34,52877.9
21282.3,5868.93,694.333,5408.88,3679.91,19210.6,10966.1,3649.63,19920.3,635.135,3084.37,4391.77,1689.03,3027.08,12995.1,18273.2,2702.95,5276.58,984.188,6654.91,8326.64,8238.18,6953.01,5282.16,6020.69,1045.81,1651.23,635.367,26499.8,3843.46,9869.27,1372.41,5801.26,5056.97,12868.8,6380.19,2865.32,3134.4,3279.39,724.556,486.26,1754.71,402.854,5769.73,615.856,150.648,149.037,677.594,157.785,359.945,5400.89,1583.3,1913.65,2197.16,1658.84,2383.58,23809.5
20263.1,5224.42,999.442,6490.95,3209.99,19534.8,10580,4508.59,20522.5,656.347,1093.88,5349.11,1645.11,3297.76,14562.2,16402,1959.44,4847.11,1454.02,8299.23,5326.67,8465.5,7077.01,4092.79,6392.69,1579.02,2636.5,438.705,24481.3,5442.78,9218.7,1703.95,3852.14,6131.83,13053.4,6776.42,2532.87,3002.26,4229.43,466.213,603.076,1610.77,373.976,5704.07,844.179,156.097,178.669,420.559,74.4181,515.4,5368.32,1592.9,1897.47,3521.12,1432.22,2390.71,19820.9
20176.6,5240.12,1057.89,6762.46,3607.08,17301.3,9725.5,6127.95,20468,747.733,771.82,6865.29,763.226,5137.66,13561.1,16769,1878.1,7422.21,2065.29,6044.05,6276.26,9069.27,5509.74,4470.38,6556.3,1473.03,1683.9,542.632,23909.7,5663.78,10219.7,1241.85,4621.98,5944.49,13242.1,5535.58,2691.66,3518.06,3502.66,534.615,503.467,1398.26,575.792,6071.04,1035.25,393.725,135.866,608.308,30.8647,658.704,5648.88,1802.29,1211.84,2565.12,1493.35,5878.35,7396.68
20455.7,5147.71,812.983,5584.67,3338.61,17932.3,10314.2,4208.39,21502.5,1033.43,491.196,6530.66,1390.71,3315.65,15146.6,12031,3524.67,8971.79,1680.15,6777.91,4423.68,8477.07,6099.56,3856.92,7820.21,2239.79,2105.72,485.468,22465.6,5490.79,10996.5,1621.67,4467.9,6021.4,12750,5137.93,3520.83,3043.23,3861.3,453.003,539.051,924.475,760.212,5861.79,1635.42,254.611,95.6938,916.969,35.6215,588.904,5480.11,1626.25,1104.58,3068.5,1904.26,6741.48,4804.83
20525.4,6022.75,590.1,5550.89,3777.95,18079.2,11185.8,3258.88,22229.7,802.397,704.207,5728.01,2527.06,2395.45,17599.7,11269.4,3631.89,9146.46,999.698,6407.65,5675.02,8651.19,4907.25,4093.9,8726.95,1582.61,2013.04,482.703,19613.5,9951.19,10487.8,1460.86,3478.24,8403.18,12497.2,6502.67,2929.37,3140.73,3941.82,450.624,524.345,1183.48,947.46,5648.83,1730.73,265.629,104.284,602.702,45.332,611.149,5991.17,1543.73,1431.93,1679.23,1580.49,8929.81,6283.2
22979.8,2977.88,558.658,5646.03,3449.96,20134.9,10546.6,3505.03,21106.9,944.274,1020.34,5453.91,2780.28,2524.72,17056.5,12161.5,3502.6,8281.97,773.269,6194.63,6094.61,8082.54,7670.97,3256.14,8777.6,1460.29,1355.32,365.366,19860.8,14509.9,5916.42,3640.72,2800.09,7891.98,13072.8,5996.16,2598.3,3408.78,3511.45,543.764,484.984,1551.72,777.627,5901.03,1432.11,206.031,124.657,623.27,56.9388,565.801,5957.38,1578.9,2262.49,1519.01,1867.92,4212.08,12048.2
23590.9,1932.07,912.949,5989.81,3443.53,18003.8,11360.6,6467.35,18807.7,548.646,2061.9,3844.34,3747.26,3690.18,19104.1,12935,2309.33,6350.51,807.05,5158.19,5517.76,9095.99,5846.23,5476.64,6601.7,1690.73,1592.42,404.474,23883.4,3289.76,14729.3,2167.42,3473.51,6855.98,12802.1,5824.3,3306.78,2840.49,3999.4,451.08,433.17,1045.28,850.246,5618.89,1340.12,187.151,160.737,794.878,56.176,587.784,4815.21,1678.67,2424.68,1831.56,2376.19,3747.58,11931.5
23460.3,2326.25,455.72,7461.2,4270.16,13045.2,12816,9978.69,17944.9,747.98,774.031,3759.3,2468,6106.36,22370.9,10290.1,2728.95,3921.99,672.461,6616.63,5288.32,9600.57,6240.15,3068.75,8826.16,1208.58,851.266,762.141,25978,3407.34,10330.2,2164,3834.81,5020.94,12583.5,6250.62,3267.21,2549.3,3181.82,417.127,688.705,864.366,1282.39,5370.23,2020.57,229.931,171.877,867.516,100.893,254.319,3652.88,2636.34,2433.65,2659.7,1471.15,7180.84,13483.1
22720.8,3084.77,428.717,6252.11,3885.88,19747.1,9618.73,7247.35,21246,749.39,502.78,4013.93,3157.8,7215.14,18988.8,11394.9,2605.4,4880.91,583.497,6390.77,6899.19,10311,5992.13,2796.31,8274.64,1119.67,1092.76,774.541,27344,2722.46,8412.24,2438.09,5319.82,4191.6,12524.5,7089.93,3205.26,2592.36,3036.51,645.508,402.74,1291.89,752.792,5432.79,1887.02,236.017,221.171,551.831,93.9957,231.54,4493.1,2526.92,1903.9,1672.8,1938.56,5464.04,31570.3
24331.4,1468.47,360.481,7040.79,4107.4,18734.9,9604.39,3385.61,24386.4,1181.05,729.048,4185.25,1722.88,6158.95,17854.3,12803.7,2742.42,5802.48,580.528,5920.57,6343.68,8981.28,6153.18,4319.44,8165.14,777.021,1365.43,1035.61,29696.1,2686.71,4233.55,5726.82,4003.01,3778.01,12697.1,6801.14,3336.86,1855.9,3740.99,639.679,147.895,818.412,780.07,5680.04,2607.92,430.24,254.604,766.879,89.8429,185.202,6482.79,1601.68,1218.9,1702.5,2535.59,7635.47,68238.6
20659.2,5397.29,317.082,5510.02,4079.69,18395.9,10389.2,4040.13,23614.4,763.139,1375.79,3094.02,2945.65,4677.6,18816.7,14462.1,1564.33,6688.49,1349.61,5206.71,4867.68,8131.99,9438.88,3742.71,7594.03,1179.03,1396.03,1278.47,28747.2,2168.26,6823.25,2802.73,6361.31,2880.48,12399,7525.72,3123.1,2569.87,3296.41,379.187,319.03,803.009,780.424,5880.14,1550.38,404.404,185.103,880.931,77.2687,156.851,5557.22,1310.88,2302.82,1913.72,1810.5,8530.16,25606.2
20452.2,5010.15,584.335,3500.02,3407.91,22786.4,9570.18,5365.23,20383,704.331,2386.51,3633.65,2657.15,4210.74,19394.2,15088.3,1444.77,6302.15,968.315,6121.87,5451.7,7908.24,8690.67,3649.12,8032.55,867.474,1674.17,818.758,32394.3,1704.1,6802.07,2646.92,3907.88,4108.94,12539.1,6407,3260.72,3291.1,3009.35,346.97,345.153,638.183,734.517,5830.19,2083.91,337.311,239.895,691.736,103.814,167.83,5677.65,1740.19,2394.73,1373.64,2228.76,7892.37,28226.2
