sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
27837.6,27415.3,25686.1,22774.5,20083.8,20922.5,25514.9,36300.5,49592.4,48214.7,38676.6,29901.5,22091.5,18340.9,15372.3,13771.1,26689.7,33379.8,36226.8,31074.5,27488.4,24963.6,23947,24479.6,18494.8,16460.7,14445.7,12842.4,12136.5,11176.6,28669.6,41341.3,41392.1,36041.9,31139,24945.7,17688.5,12815.5,10792.5,9989.52,8974.12,7204.1,5863.49,5924.9,5655.08,5337.53,7005.86,8646.66,8586.91,7795.89,7537.16,7483.15,8831.22,10763,11109.7,10804.9,10864.6,11903.8,13443.3
21513.8,23843,24302,22437.3,20073.5,22650.6,25216,36828.5,42268.7,39557.7,32759.2,24126.7,17194.4,12528.6,10713.6,9539.31,26707.5,32818.9,34042,28998.9,22271.5,19858.2,21139.1,22558.2,17788.8,15529.2,13412.6,12005.6,12837.4,12699.7,27247.4,38323.3,34686.1,30266.1,27368,21631.1,15193.1,11787.1,9317.41,8732.46,7925.64,6430.17,4972.5,4465.26,3963.11,3726.97,5004.36,6013.5,5819.63,5184.65,4575.63,4208.52,5904.44,8014.87,8757.73,8585.18,8097.56,10854.6,13125.1
18520.4,25587.5,25323.9,21950.7,18935.3,19898.3,21133.7,32268.5,48158.3,46093.9,39006.8,30212.7,22668.5,16517.4,12973.5,13345.6,26805,33171,33580.7,28209.4,20958.5,21875.5,21217.3,21833,17590.8,16163.9,15444.6,14079.4,16915,17152.4,29208,40028.5,35841.1,31563.1,27023.6,23299.1,16230.6,12791.4,9469.66,8405.87,7486.03,6852.22,5949.34,5164.79,4392.31,4157.34,4926.93,5958.35,5821.29,5673.1,5014.55,5063.84,6172.26,7892.29,9098.86,9607.45,9055.19,10260.8,11878.6
25249.9,28844.4,28061,24385.2,21970.2,21960.3,22913,31541.2,40178.3,39753.7,33493.2,27707.2,22078.6,17570.3,15393.7,14655,23874.3,28364.6,29003.5,25139.9,19106.5,18031.4,17502.2,18169.2,14251.4,13799.3,13554.6,13037.9,16587.4,17375.7,29756.9,36538.1,32959.1,28905.1,24905.4,23734.6,16691.4,11490.4,7972.89,7429.21,7259.64,7023.54,6131.61,5489.27,4915.5,4624.58,5562.14,6053.56,5871.31,5040.19,4151.33,3568.79,4038.32,6043.01,6539.52,5991.5,5594.4,7054.49,8982.44
22926.8,26375.5,25739.3,22263,19408.7,18582,19186.3,30503.6,40819.9,39304.3,31923.9,25111.9,19256.2,15026.1,13097.8,12767.2,20226.5,23641.8,24402.2,21391.8,17723,17395.6,16908.9,18004.7,13910.9,13463.8,13337.3,12080,15634.3,16342.3,30169,36839,31155.1,28488.9,25287.1,20049.3,13818.9,10725.7,7873.77,7544.63,7774.66,7357.47,6598.02,6030.77,5326.36,4933.14,5972.83,6789.4,7069.4,6349.34,5671.75,5201.77,5549.68,7602.71,9083.24,8625.14,8115.38,8144.35,9279.31
17928.1,27012.3,28480.8,24947.4,21357.9,18735.2,19220.4,31776.2,44969.9,45496.1,37277.6,29773.4,22857.9,17705.9,14295.7,12601.4,23277.6,29289.8,29619.1,24222.6,20045.7,18427.6,16222,17824.5,14362.3,12215.9,12149.4,10937.5,12036.3,11464.9,30266.1,36956.5,29569.6,29441.7,26832.3,21385.1,14961.1,10852.2,7551.17,7365.3,8058.9,7717.22,6790.66,6096.63,5877.01,5273.2,7280.85,8087.79,8375.93,7592.31,6926.91,5835.98,6563.07,7808.85,9971.92,9857.72,10294.2,11908.7,13503
17213.3,19497.8,18860.3,15120.4,12935.6,11817.5,13801.6,23113.1,36664.4,38302.6,34007.6,25397.6,19032.6,14420.2,10879.2,10333.7,25247.4,29021.5,27544.4,22397.1,19308.7,17981.5,15075.5,17613.9,15049.2,14031.5,12956.6,11929.4,12438.9,11778.5,27661.3,32752.4,24987.6,26056.7,24684.7,20605.5,14208,11120.5,8811.28,8567.65,7618.34,6500.69,5494.01,5177.49,4909.17,4380.26,7354.11,9174.03,9761.18,9011.19,7886.47,6594.73,6566.62,8136.44,9309.62,8688.74,8261.39,9465.64,10966.5
16737.9,22595.6,22343.8,19681.5,16505.7,13590.6,16847.8,26661.2,38460.9,39165.7,33603.9,24417.4,17852.8,13285.9,9877.77,9984.99,26506.1,30612.4,29145.8,24649.6,21591.8,19277.5,17601.3,18192.8,16919.4,15401.6,14400.6,14162.1,13562.3,12667.9,30536.6,33412.1,29909.5,26109.9,21921.2,19606.9,13574.6,11146.6,8759.12,8494.97,7581.33,7023.71,7096.11,7522.59,7720.98,7306.15,9301.97,9870.64,9797.44,9056.24,7958.82,7079.05,7332.03,8877.7,9167.51,9449.62,9168.65,13002.8,15746.6
17480.5,20918.7,21067.3,18585.7,16969,15329,18091.9,28013.2,39977,38873.9,32045.4,23149.2,17181.4,13610.7,10362.3,9402.97,20919.7,24694.9,26464.6,23988.5,19644,18345.1,17517,21675.6,18760.8,15731.2,15475.9,14075.1,14159.4,16436.6,31143.2,32067.2,26072.2,25793.4,23700.5,20279.4,14917.6,10845.7,8138.05,7806.03,7109.1,7733.88,7555.97,7724.28,7442.96,7234.47,10635.6,11510.5,11609.2,10337.5,8920.37,8090.59,8680.38,10152.4,10798,10807.7,11700.3,19209.1,23500.8
15652.4,20544.4,20045.8,17768.7,16796.1,16617.4,19582.1,33739,44812.6,41230,31876.3,23502.5,16817,13539.6,12146.9,11859.7,27992.1,32593.5,33582.4,31131.8,25631.3,21789.6,20339.7,19887.6,17168.2,14891.1,15879.6,15095.6,15472.5,17638.1,29802.3,31878.8,25461.8,25240.3,22869.5,19194.7,13171,9393.53,6669.92,6035.45,5277.81,5137.29,4614.66,4100.6,3993.34,3769.08,7784.94,9698.35,10461.1,9523,7854.75,6915.39,7947.39,8682.91,9876.51,10570.4,10966.4,14921.6,17659
16425.1,21444.7,22637,19690.1,18563.7,20798.5,27143.1,37899.9,45525.5,43058,33034.9,25458.7,19295.2,15111.3,12847,14713.5,29992.4,39426.7,41851.8,36335.6,28947.7,24070.7,21046.8,20037.8,17126.5,14672.1,16821.4,16879.7,15332,17686.2,34551.1,38597.2,29621.2,25000.8,24067.3,20180.3,16026.2,11691.6,8974.43,7995.6,6962,6425.52,6017.9,5484.25,4796.75,4038.57,7325.37,9258.18,10260.7,9508.96,8856.97,8852.13,12051.8,13738.7,15236.9,16271.3,16762,19568.9,21322
19515.9,25509.3,24792.8,22601.8,21093.6,23996.8,28613.1,41385.8,49299.1,47330.8,39694.1,31116.9,22559.3,17058.9,14775.3,14171.5,37039.6,46892.1,47250.2,40724.5,36086.8,33548.6,28926.5,27781.4,27758.8,25250.4,28777.2,27703.3,24108.4,22643.9,36280.3,45331.2,37341.4,30868.1,29117.3,23597.1,19104.2,14647.9,11251.2,9825.03,8181.17,6779.09,6148.59,5487.97,4601.84,4212.91,6595.12,8329.48,8825.31,8031.59,7299.55,6792.2,11747.3,15591.5,16865.2,17259.4,17698.1,16654.4,16538.9
22061.9,25068.1,24864.3,22576.8,23653.5,27221.1,33399.9,50726.9,56952.7,52574.3,42003,31687.2,22509.6,16880.1,13478.8,14286,33392.9,42269.2,41521.5,38046.7,32316.1,32044,27773.6,27309.9,25105.9,24221.5,29445.7,28581.9,24782.7,23302,37541.4,38752.6,33218.2,26751.2,30652.3,27017,19179.7,13729,10558.9,9589.8,7900.34,6248.14,5776.46,5463.81,4666.22,4667.8,7765.88,9983.05,9948.43,8582.9,7262.07,6791.09,11399.8,15501.8,17350.6,17574.9,17802.9,16332.1,16119.5
18603.7,20177.8,19393.4,16171.6,16046,19723,22811,32213.3,40744.2,39031.1,33817.6,25029.3,18093.8,14137.2,11866.3,13577.1,29312.4,36881.9,37519.1,34220.5,30297.4,28484.1,24605,25520.5,21410.9,20117.3,22178.7,20627.3,18224.9,16057.9,27172.9,32769.5,27069.1,20709.5,20837.9,19853.9,15340,10847.9,8432.46,8276.12,8527.89,7961.4,7524.45,7063.66,6110.39,5898.26,8225.67,9626.84,9560.66,8371.82,7858.44,7349.27,9690.04,13391.6,15278.2,15316.1,16119.4,15725.9,16092.4
18332.7,20774.7,19227.6,14879.5,15964.5,17068.1,19040.4,27988.6,41154.9,41693.1,34208.8,24141.6,16848.7,13271.4,10769.7,9984.15,29720.3,34993.4,37265.7,33067.6,28669,27471,23795,25450.2,20439.5,20093.4,22721.9,20949.7,20843.3,18796.8,28941.5,29637.2,24619.5,19064.6,19912.9,21515.9,16034.5,12711.8,11542,11044.2,10577.4,9319.52,9449.37,8921.54,7886.27,7653.44,9162.05,9869.22,9374.3,8011.22,6559.53,6024.05,8100.27,10036.4,11207.8,10609.5,9761.55,11004.2,12588.6
24136.1,24589.9,20634.1,16846.4,15587.9,14667.9,18424.3,37600.9,45859.9,40142.6,29735.5,20817.6,14707.9,10774.8,8390.92,7789.39,24561.5,27959.8,29683.9,26656.3,22280.3,22211.9,19969.6,23149.7,20101.7,18233,18054.1,14955.8,12642.3,9946.56,22670.5,27506.4,22958.4,17312,17029.7,19232.5,14595,10233,7351.16,6911.08,6382.21,5452.59,6015.04,5696.99,4836.95,4088.36,5150.59,5564.09,5322.89,4564.11,3816.21,3930.4,7004.2,8550.01,8899.37,7976.44,6619.87,7013.18,8217.92
23676.3,28431.5,25526.8,20007.3,19095.7,20220.3,21560.1,29832,43712.8,41105.4,31553.8,22574.1,17965.1,14311.3,11294.3,10160.9,24280.2,29508.5,32121.3,28533,24438.3,26935.3,24315.8,23614.1,19683,16611.1,16700.7,14246.8,12586.2,10351.6,24256.1,32575.6,26256.9,19532,18359.2,18276.5,13276.1,9537.49,7897.05,7192.16,7315.71,6604.57,6441.32,5762.96,4882.69,4333.83,5185.7,5752.77,5425,4811.45,4536.4,4802.44,6286.27,7024.94,7139.44,7522.37,8864.18,9792.97,11100.2
17525.1,24932.9,24423.4,21650.2,20317.6,19119.6,20088.9,27989.9,41638.5,39391.4,29980.2,21581.6,16417.8,12902.9,10416.6,10548.3,22615,25704.6,25099.7,21197,19945.4,20072.3,18168.4,20393.6,18392.9,15832.8,15351,14449.6,13370.6,11765.9,26827.8,34325.6,26740.3,20718.8,17467.1,18833,13078.8,8285.14,5979.28,5458.41,5490.45,4694.66,4673.53,4561.92,4106.99,4058.83,5263.55,5806.28,5946.19,5815.54,5768.89,6021.75,7993.39,9006.38,10473.7,11342,11488.2,12684.6,13848.9
15048.9,19582.5,20715.4,19231,18174.4,16408.6,14984.5,26508.2,38743.1,37278.5,30637.2,20662.8,15705.2,12872.8,10459.4,10707.4,27340.7,31391.2,29632.6,26881.8,23350.7,23500.7,21472.1,20847.8,18772.8,16540.9,15472.1,13802.7,13135,11766.6,26980.5,33067.2,24841.2,20796.6,18941.6,17038.2,12901,8680.93,6541.4,5734.19,5031.24,3974.54,3975.15,3965.07,3595.3,3535.73,5132.07,5645.3,5387.96,5353.96,5305.73,5259.92,6533.83,7481.99,8750.55,8433.51,8328.37,9131.47,10341.3
19355.7,24308.5,24791.6,22355.3,20365.5,17890.7,17342.4,28681.6,34952.9,34873.4,31980.1,24966.4,19909,17705.4,15384.6,15520.8,31083.2,35306,35219.2,31871.6,26291.2,23388.3,21046.4,22273.5,19197.4,16153.4,14522.6,12742.3,10451.3,8447.02,25335.1,29633.5,21102.9,17307.2,17031.5,16033.5,12191.8,8536.5,6599.1,6068.89,6246.58,5467.62,4443.23,4249.26,3811.79,3467.85,3715.98,3805.67,3462.82,3171.2,3366.02,3138.56,3853.8,4332.81,4977.49,4382.29,3921.81,4507.49,5843.01
