rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013
894.385,5910.62,911.623,2677.81,4244.97,10969.6,17402.1,4738.42,694.618,2150.82,2262.72,3804.24,1635.25,2375.41,11572,3671.12,5016.75,4430.26,1363.73,7189.2,1334.86,4632.98,2725.49,8552.66,1114.04,535.438,1031.51,1313.85,20404.1,3401.22,3000.9,2020.8,4774.39,5081.2,2356.67,3383.46,739.671,436.383,957.637,2631.53,564.908,599.247,614.089,400.164,1902.44,638.601,1240.45,690.479,538.587,622.699,1465.73,1979.71,937.114,1222.87,796.203,1299.71
688.214,4648.11,964.038,3522.28,2241.48,13612,17880.2,2593.55,1738.06,2233.15,1261.45,2543.01,1679.45,1156.6,21709.1,1648.74,2547.37,4891.08,882.084,5998.03,2078.51,4173.17,4590.1,8671.98,624.553,866.957,650.302,2756.31,23090.2,3544.53,3548.4,1111.84,4325.08,3978.9,3066.04,3937.74,1053.81,373.297,645.17,1849.8,972.361,459.698,708.919,270.662,2318.75,424.635,832.008,755.245,566.653,365.487,2046.73,1574.76,699.705,753.166,1527.13,1552.71
1195.37,5723.91,1006.64,3505.44,4111.14,11870.8,23502.8,3161.71,1765.22,2770.42,2232.01,1996.51,1464.33,2405.46,24220.8,2599.74,2698.05,5631.9,1005.54,5178.62,3346.11,4887.17,5454.16,8651,764.754,1767.55,1648.56,5382.71,24298.9,1763.41,5595.8,2153.84,4789.17,2489.59,3340.96,4605.16,1154.1,630.696,765.417,2667.33,567.419,717.488,746.905,345.488,2161.31,541.086,916.091,1059.97,673.839,255.613,3315.69,1861.51,1579.69,829.64,1255.72,2239.83
1502.33,6534.19,1155.69,3799.46,3421.87,12039.1,20743.9,4325.31,1098.61,1858.54,2531.91,2499.78,1197.95,1524.47,21901.6,2990.09,1580.55,4808.86,1217.36,4329.58,5161.03,3981.28,4620.65,7526.62,1311.28,1148.22,1062.63,4929.19,27589.2,1004.35,3740.81,1890.85,4762.83,3544.64,1984.28,4911.75,1275.67,652.251,540.235,2478.07,845.536,711.311,862.025,313.868,2626.58,595.243,862.445,1080.79,476.337,527.811,2831,1736.29,2318.62,852.537,918.42,3563.21
1771.22,7569.89,1500.29,4527.37,2879.56,13847,22681.2,3203.59,1603.73,1857.34,2114.95,3532.43,829.637,911.63,24040.5,2099.4,1855.6,6774.88,1732.06,4021.17,3356.68,5536.7,7640.81,7194.65,964.071,976.831,687.77,3023.58,29556.9,1995.59,3106.45,1671.39,3762.75,4511.94,2576.56,5548.15,964.563,1203.38,502.69,2425.39,1111.4,518.709,1103.76,462.209,1672.95,871.896,927.596,1066.9,702.627,507.756,3151.32,1864.76,1827.01,886.916,1202.77,2957.58
2782.23,8979.36,1292.9,1540.11,5032.77,17099.4,19256.6,2848.88,1383.9,1060.26,2192.04,3017.57,623.878,1980.55,21929.1,1658.26,3606.09,5168.47,1430.45,4984.36,4103.67,4527.93,6940.48,8704.11,1420.47,1048.99,840.673,1189.68,28557.3,4752.06,2170.32,1945.19,2773.59,3606.04,5121.62,3279.8,542.895,2424.68,405.132,2194.79,707.369,1161.9,494.846,571.255,1763.06,642.455,667.999,1848.68,484.287,604.72,3528.83,2042.18,1846.32,1326.91,1090,3202.91
1206.07,6276.58,1124.21,1557.45,3379.95,26056.2,14805.7,3161.92,706.841,1620.79,1468.43,3105.17,712.298,5189.21,16649.5,5132.8,1759.15,5433.24,1647.28,5574.86,3158.38,5426.81,9377.69,4393.63,2661.27,518.586,961.713,549.164,32611.5,4306.56,3512.79,2172.72,1668.8,4257.38,4098.41,3564.9,299.007,2241.25,530.646,2037.86,929.493,1708.88,299.477,462.41,2319.93,451.394,500.516,1122.82,914.233,463.907,2328.16,1646.05,1416.43,681.822,1350.3,1730.99
1463.12,7665.22,743.402,3674.01,2154.99,14916.7,20198.9,3032.03,1058.29,1458.86,2476.49,1351.4,1169.63,5397.94,13775.2,2170.86,7978.3,3219.93,3344.74,2606.88,2877.87,8707.36,9939.38,2524.29,1494.66,1065.15,731.835,624.48,28901.3,4765.69,5530.38,1540.9,2677.13,2460.98,3521.78,3649.84,400.972,1083.74,575.885,1649.97,654.451,1538,283.921,389.791,3618.02,588.708,466.725,1382.81,841.782,544.219,2869.3,1447.95,1106.44,1309.12,1757.99,1180.62
2759.66,8360.92,986.918,3324.43,1117.12,19334,16596,3131.91,638.391,2180.36,2025.47,1300.48,1076.63,5899.43,13267.6,3059.3,5791.7,5180.79,3084.08,2734.89,1797.72,8162.63,8801.82,3431.92,1168.05,2249.59,411.111,894.12,29733.2,5183.09,2313.91,1564.9,2814.35,3186.08,3270.21,4637.63,379.928,1807.08,531.893,1924.72,716.561,1306.24,189.305,964.724,3035.15,1034.59,410.636,649.83,868.714,508.851,2271.4,2027.3,1874.74,750.818,1229.04,1098.72
3379.6,9737.88,1841.56,2768.5,2094.79,14779.5,19110.6,3137.43,1128.87,1313.74,1803.13,1451.8,781.61,6053,15010.7,2634.4,5884.93,3419.6,6025.08,1779.84,1986.97,10059,6944.98,1744.31,1921.59,2289.34,427.963,1261.22,25929.5,5284.91,3071.24,4067.08,2281.33,2561.99,2758.74,4571.79,607.48,1755.54,598.811,1755.32,831.67,999.536,212.254,896.327,3829.2,1279.62,448.585,699.952,1633.14,1061.84,3168.84,1813.97,2189.42,400.749,2293.25,1048.02
2955.7,9594.89,1731.06,3673.07,2033.01,23209.6,13593.1,4227.67,1116.41,1795.37,2336.67,3615.65,506.108,4856.13,16494.3,5543.2,4116.41,1637.31,6718.78,2120.03,2838.84,10943.7,5878.15,3159.89,1413.61,4027.58,375.007,1492.06,26760.9,5652,5905.91,4373.95,1731.46,2180.88,2924.32,3865.26,1017.33,2595.25,646.669,1150.02,971.849,1883.66,219.871,726.428,3493.39,1582.96,1568.7,595.851,1400.72,884.11,3953.75,3452.48,1964.3,699.398,2237.17,958.112
989.11,9700.72,2664.87,4083.79,2344.38,18330.8,14001.2,4832.65,2005.16,1412.35,1670.5,4606.4,449.834,3920.6,20220.2,4628.36,3038.17,1613.88,6934.57,2616.52,1151.36,10901,5235.8,4023.5,1651.11,3996.64,295.11,947.987,28343.7,4270.21,6341.78,3103.38,1228.07,3173.89,4108.8,3696.39,762.886,2808.15,529.374,1956.27,537.6,1448.38,344.23,773.648,2864.37,801.79,1144.45,785.555,678.558,881.553,2266.1,3769.92,1394.57,880.685,1632.47,513.665
1575.15,8795.86,5524.45,3698.13,2618.59,12838,14256.3,9749.6,2499.75,1102.8,2429.54,2047.35,731.241,3814.68,19019.1,7933.12,3220.7,2763.66,4786.82,2723.67,2549.93,8797.19,2982.32,5245.59,1017.38,3175.73,537.191,997.064,30543.2,4034.34,4914.55,2151.09,1218.92,3742.85,3985.2,5312.68,1208.67,2110.55,355.351,2236.08,878.62,1603.53,263.392,860.094,4446.51,1159.44,1209.19,1132.77,1442.31,722.887,2711.7,4829.56,1552.71,1630.57,2236.52,6151.11
1183.29,7178.71,2213.41,4619.3,1930.53,16546,10416.6,6672.19,4596.89,1249.27,3914.53,1909.34,1113.74,5494.26,19345.3,2380.39,3374.95,1592.55,8390.18,2209.72,3111.43,9200.29,2478.1,4486.55,794.2,3622.82,871.693,1948.95,26776.9,4852.26,8107.42,2218.24,1352.74,3587.63,3630.37,3751.35,1757.66,1361.43,388.915,2716.31,988.799,1839.01,489.357,1224.14,3021.6,1450.92,624.993,669.349,1440.72,693.485,2666.26,3672.77,825.546,2214.17,1700.44,6882.73
692.897,4209.73,2967.36,4165.09,1182.57,19122.1,8002.97,7342.89,4870.92,1273.56,1881.94,2502.44,1454.71,4896.58,17672.8,2669.1,2429.11,1703.15,5500.18,1512.75,3733.93,8224.95,2522.51,3406.55,680.066,2455.37,879.915,1824.87,27455.9,1844.88,5581.26,1123.56,1909.01,3202.53,4017.85,2904.23,1915.48,956.098,326.677,1183.78,871.173,1701.06,516.692,882.535,3149.27,704.709,591.067,735.889,804.111,1110.88,2496.07,2246.29,841.018,808.442,1441.34,4732.49
1302.46,4430.19,6456.81,2978.22,1351.89,15550.5,17840.5,9036.71,5307.09,1405.01,1785,2621.99,4343.62,1705.58,24467.4,3312.01,1273.47,3644.85,6388.49,3733.72,1352.05,13000.9,2567.72,4850.26,679.47,1205.46,3792.72,1687.49,28478,3213.19,7017.25,2195.86,1311.65,5254.53,3851.68,2434.72,2054.34,1096.65,350.798,2825.58,1514.94,959.673,424.786,672.558,4606.4,843.199,824.468,807.588,1019.99,1059.82,1848.03,2703.75,1085.43,1085.97,1112.87,4850.52
944.132,4846.63,7907.36,2048.13,1813.03,17789.4,15197.9,10181.2,4127.43,2649.71,818.778,2912.67,3631.28,3905.68,17890.2,7297.97,2285.54,5708.88,5740.46,3939.34,1824.06,10879.5,2065.68,6321.7,814.479,2837.06,1634.86,544.428,33063.6,5478.56,7537.74,2257.43,1084.09,5891.51,3461.35,2221.97,2531.97,1204.19,707.75,3525.75,1240.53,898.563,522.219,460.863,4914.61,2161.5,1060.95,1053.99,1380.76,2715.18,3108.23,2798.51,2538.59,1487.48,1399.83,6030.29
1007.18,4587.16,2773.65,2745.46,1160.32,16488,16849.3,3642.97,6235.78,1618.95,1942.58,2097.51,2850.94,2780.78,15163.1,7836.16,3477.8,3174.81,5451.75,2384.18,2400.08,12227.5,1350.15,5036.14,806.616,2297.06,2468.95,647.746,33053.6,1967.51,4695.54,5962.55,1005.74,4414.18,4076.5,1082.62,1560.51,1313.14,611.215,2424.13,1426.41,387.669,914.506,644.309,4748.22,1266.9,824.584,1087.58,1104.17,1469.34,2387.64,2518.63,2033.02,1306.66,867.134,2748.93
786.619,7635.92,2967.54,3779.41,960.568,16577,15044.1,6715.47,4156.96,2125.45,3277.43,3380.01,2093.61,2714.39,13682.2,6966.08,3385.1,3061.31,7413.88,3875.43,1393.94,11621.3,1594.64,4637.97,1089.94,2412.52,3925.52,512.473,32413.9,2215.01,2039.26,4282.87,1043,5983.14,4541.32,1254.17,1618.62,1045.62,846.115,1914.27,1539.94,417.384,965.707,1040.73,4927.4,1334.7,1441.82,959.674,1713.03,1460.86,2293.92,2431.68,2106.53,1214.84,1357.54,2312.74
912.987,5698.72,1077,4835.49,2046.93,21480,14476.1,5830.22,4749.46,969.073,4677.71,2837.29,3839.67,2457.49,15259.9,7009.64,4296.55,1521.45,5291.32,9222.14,1688.93,11482,1112.69,7265.13,1653.96,2274.29,3679.81,633.539,29324.1,4523.07,2441.25,4887.28,792.562,6824.92,4861.49,1308.24,1389.92,1269.1,609.662,2252.64,1723.18,1315.7,320.954,1434.54,4434.81,1268.92,1297.21,809.625,1601.24,982.379,4356.54,3883.05,1733.84,1563.67,2197.84,2330.57
943.943,1446.07,1344.45,2331.43,1560.14,21024.6,8338.65,7647.93,3384.41,1378.48,2685.05,1454.51,2327.99,1639.91,15981.9,4163.46,4123.8,1060.9,5400.47,6164.92,1061.39,5249.17,2164.95,7979.92,1365.36,1715.98,1973.04,444.617,30010.5,1693.62,1637.92,4493.52,1335.23,3149.46,5956.27,698.47,1170.23,795.363,349.481,1598.69,1130.27,1115.51,322.885,846.952,2409.22,1328.77,638.417,896.905,579.85,693.653,3402.11,1630.93,1512.52,1150.41,1134.53,1427.09
559.202,2966.64,3129.03,3096.54,1072.14,23116.7,15490.1,3341.16,4678.28,1039.16,1724.64,2284,2407.26,1679.49,18556.3,8027.05,4960.19,1245.7,3391.22,9403.55,1745.93,4022.19,2614.2,10496.4,2264.61,1339.29,3657.57,1144.75,25520.9,3381.8,1620.36,9207.7,1184.55,3020.54,5118.01,1076.47,1738.68,1310.96,658.522,863.25,1211.37,1622.96,532.793,906.14,3642.96,1127.26,1185.89,458.322,607.286,504.499,2982.4,2601.66,1283.44,1746.97,2061.14,872.768
735.76,2495.6,1617.07,2521.68,1789.56,22389.3,8818.23,4605.23,8941.86,1120.43,1575.72,2024.1,2593.99,2802.59,15599.3,4768.55,5723.29,1194.11,2791.94,10772.3,2821.9,5651.02,1380.16,7291.23,2229.13,1105.84,2096.92,1890.46,30176.1,1619.31,1770.54,3900.94,1098.82,4763.87,4772.46,1334.44,1702.47,1299.79,661.023,602.321,438.521,1802.57,759.956,1018.61,2762.97,1012.25,896.209,316.825,595.443,775.046,2522.56,1514.81,1292.09,1499.72,982.449,6367.6
761.161,2426.25,1055.11,5516.49,1804.45,27221.4,6607.87,4317.65,6557.31,1262.83,1425.46,1251.52,2330.54,2598.3,15354.7,5089.02,6197.87,2123.61,3586.23,8367.15,710.157,4596.89,2641.94,8921.37,1412.47,844.431,4253.66,3179.54,26583.1,3574.74,882.829,4116.11,873.753,4884.61,4056.98,1279.02,2769.98,906.119,1484.93,466.589,477.624,1402.97,1220.47,771.569,2997.13,725.705,913.163,400.58,842.263,1530.2,2968.9,1453.28,1200.63,1345.06,974.316,2838.99
693.678,2295.36,1017.73,5151.02,1740.56,18479.8,4825.78,4735.77,7536.46,1194.1,2315.16,901.62,1296.23,1701.38,15426.8,5569.17,3528.61,828.671,4610.39,6780.1,503.321,4457.85,2246.28,8147.68,1593.45,647.687,2365.49,3127.38,21555.6,3839.44,778.241,2800.7,758.319,7009.39,4197.46,1038.88,2002.47,1510.3,645.882,448.513,553.873,439.237,964.277,445.375,3190.93,576.974,451.795,368.616,886.609,805.013,2301.8,1628.11,1170.54,1154.97,1752.98,2400.02
1222.03,5602.08,630.599,2566.6,6053.34,17078.8,3512.75,9533.22,3562.19,2081.13,2534.72,1003.29,612.503,1904.67,18794.7,4192.21,2562.55,1233.62,2378.29,8357.83,1226.7,2683.66,3387.26,6124.96,2953.09,439.464,2585.93,1886.24,23864.2,3489.47,1666.04,3011.54,691.819,5207.88,4999.14,739.767,1161.68,2036.95,1097.29,740.04,614.821,397.138,1000.92,866.193,2841.38,414.2,644.945,500.407,784.833,716.538,1695.6,1015.24,1540.25,1769.7,1502.3,3215.68
6544.37,5823.67,833.185,5592.55,3412.76,17987.6,4252.27,6598.8,4581.13,1427.99,1260.52,1836.95,656.981,3789.89,17830.5,1959.58,5069.12,489.491,3196.19,5706.79,1188.41,2100.52,6970.08,4317.04,3883.74,622.68,2632.28,784.789,26623.6,2036.98,1517.15,3360.32,932.326,2434.72,7393.07,972.632,968.245,874.317,2020.54,634.205,497.928,448.363,1032.9,671.081,2636.69,590.195,769.34,321.713,1150.31,1338.47,3673.73,936.405,1304.1,1589.61,2012.09,2784
4827.25,6377.97,724.907,5048.94,3167.5,17418.8,5948.4,9064.63,5124.96,1143.52,2174.9,2038.3,991.116,4268.32,15497.7,5770.97,3061.92,786.376,2276.04,8093.04,1865.51,1875.34,5989.85,3029.76,2338.65,699.858,4356.33,697.351,24624.6,1622.19,2541.58,3965.88,740.669,3342.08,7819.96,1222.49,1322.16,794.308,1131.21,423.772,861.248,251.443,546.585,677.71,3057.49,568.165,820.843,406.895,1195.62,602.673,3300.83,2270.36,1957.43,1997.85,1811.6,2940.63
5535.81,6575.63,679.509,3353.45,2574.26,19664.7,5702.05,13369.2,4448.02,1418.17,1054.64,2069.25,1028.71,4100.82,18160,5011.14,2476.5,1654.47,2103.09,8540.78,1922.78,2537.21,5449.77,7658.54,839.889,1073.08,3732.62,954.234,23316.7,8284.64,2566.23,3510.09,572.176,3925.15,6163.85,1930.28,984.926,553.303,2214.01,857.973,857.466,359.741,595.674,795.08,2520.13,1439.06,595.937,1033.11,1144.61,1109.18,4837.11,1562.15,3126.18,1183.22,3272.82,2780.15
1625.92,6830.21,1326.69,1696.07,2511.54,15818.4,7905.74,11902.2,3320.61,1327.44,1200.58,2662.57,1153.68,2808.12,16310.7,5063.95,4544.11,1982.31,1906.03,8033.86,393.219,4166.12,4816.97,7302.08,967.564,1105.54,3060.59,1784.61,18747.1,7016.51,5900.96,2130.07,610.536,3411.26,5714.88,1669.1,965.971,442.97,2223.88,826.755,951.071,475.547,519.355,718.058,2877.2,791.505,656.237,1149.51,985.215,1253,5513.58,1666.2,1987.38,1179.85,3673.99,3747.82
2974.1,8037.95,1111.74,1775.84,3846.37,17186,6223.4,11456.5,3707.1,1234.43,1043.93,3160.62,1059.19,4634.38,16748.1,3387.98,4428.1,2114.01,3118.8,5048.01,347.315,5551.7,3796.58,8305.64,1035.49,1164.4,3333.33,1838.79,17207.1,7125.91,7006.27,2548.08,806.969,3190.75,6076.2,1363.04,1258.14,572.155,3234.31,903.412,888.811,589.111,561.653,972.261,2824.44,709.569,797.191,1087.11,983.074,1719.18,4341.04,1806.63,1826.26,1686.39,3826.45,3577
4905.09,7765.78,1305.2,1830.87,2946.11,22366.1,6427.11,6109.79,3383.66,1401.97,1058.35,3013.77,1461.46,4502.05,15858.5,4401.92,4723.21,1049.41,2323.78,5290.38,339.046,8119.23,2300.87,8421.62,1154.72,776.421,3272.72,1352.72,20639.9,4596.9,7879.13,2961.4,767.234,3023.19,6071.49,1132.67,1250.44,546.256,2742.65,1286.86,681.735,556.635,470.128,619.217,4061.27,984.029,1329.49,805.986,1009.98,1649.96,4295.85,2057.94,2009.26,1418.17,3463.85,5960.31
4891.87,6183.2,1371.49,1799.01,3668.03,26063.8,6506.89,5721.77,2196.38,2277.67,845.603,2717.73,1987.03,2561.96,22325.6,2303.81,3793.55,1651.11,1624.63,6387.78,335.885,7128.52,3624.78,8180.39,998.253,1268.54,2936.77,1242.44,20536.7,8622.95,4794.07,3516.42,722.07,2661.34,6661.94,3324.54,1125.92,557.877,2739.23,1012.39,1062.29,421.845,501.463,781.343,3932.01,798.516,1380.62,1062.27,1434.56,1786.69,2406.96,2420.75,3237,2229.23,2595.82,5841.33
7118,8020.54,1028.31,2407.7,4114.48,27032,5985.32,4461.57,1657.17,2581.63,1004.75,2695.5,2571.55,2728.74,21473.9,4990.39,4677.19,1261.71,1900.8,5971.38,285.087,8442.83,3039.43,7353.73,929.843,953.282,4163.11,1621.87,22456.6,10005.1,3756.13,3564.82,721.683,1782.35,8229.06,2396.84,804.989,864.623,2322.58,1086.42,1142.13,363.362,584.409,607.586,3596.1,1122.56,696.189,955.422,1274.81,1926.64,3278.04,2291.08,2424.03,2413.66,2897.02,5172.8
3048.43,8945.14,1887.87,2833.57,4970.53,13482.5,15489.5,5610.53,1330.3,2520.8,1522.93,2316.44,3915.1,2144.7,24263.3,3286.95,3958.54,3368.39,2212,8469.62,516.695,3970.95,4761.23,8760.95,997.654,1223.29,4368.33,1470.21,21495.1,7665.95,7950.9,2246.42,1632.84,1208.79,7200.38,3620.67,597.449,752.02,2726.18,829.479,1512.01,695.784,632.846,655.801,3647.49,1046.72,1085.51,816.794,1174.84,1121.88,4973.71,1981.04,1997.71,1834.75,3391.39,3685.54
2310.27,8297.97,1139.62,3136.44,3167.71,15675.8,23849.7,3798.63,1683.33,2013.2,2347.29,1394.05,2853.27,2264.67,20779.7,3811.86,4855.58,3047.91,3189.37,8238.46,272.517,4424.37,7499.84,8718.92,672.639,1239.89,3344.98,2349.36,19501.6,8035.71,7844.45,2766.52,1909.57,1051.07,8087.81,2904.96,896.216,584.648,2358.53,809.733,1500.75,662.203,728.341,522.826,4309.08,1067.58,1388.97,1311.53,1301.65,1419.5,2565.13,2573.19,2929.02,1725.37,2661.64,2575.79
3952.24,6886.73,891.488,2603.02,5920.6,12890.9,17863.1,6414.86,2955.57,1576.12,2275.87,1458.97,1890.6,3098.86,24013.2,3157.9,3354.09,3987.61,3417.7,6676.83,426.372,4034.91,8969.65,5278.02,1075.5,1094.03,4356.87,2234.15,21393.9,8001.91,7003.18,1406.67,1415.82,1695.91,6585.91,4087.33,634.109,806.343,1706.65,712.243,1528.37,804.338,453.475,576.284,3843.32,686.143,1303.07,699.748,798.098,903.265,3135.43,1665.91,2293.25,1247.33,1524.35,2794.92
2670.62,5971.34,1098.87,3529.72,6384,16815,24916.5,2565.91,2131.5,2261.67,2903.96,1085.91,2172.79,5298.44,21704.7,6191.11,3090.48,3620.81,7963.53,7781.4,663.56,3654.43,10300.5,4015.3,831.172,1918.27,5421.02,2195.43,26618.1,6430.24,6043.35,1562.07,718.623,4444.8,8413.09,4182.69,575.657,734.856,1937.18,416.897,1594.25,1196.1,896.764,629.168,3575.21,675.284,1668.28,507.887,408.436,979.546,2700.34,2198.02,1296.07,1229.75,1792.52,2591.1
2949.85,8353.44,1623.88,4600.93,9411.8,12266.4,25893.4,2061.29,3055.06,3347.7,2488.14,1131.7,1967.15,3835.65,23735.5,6925.16,3982.56,3684.91,4542.92,8690.02,433.616,4410.69,10378.8,3100.06,747.673,2354.82,3754.93,1863.48,34887.1,3641.85,4410.82,1988.79,632.084,4202.47,10077.1,2608.63,860.229,582.465,1866.88,540.936,1769.96,1746.98,866.99,657.732,3434.74,459.195,924.366,409.04,469.238,620.595,2553.47,2716.72,1718.06,1830.51,1044.35,4037.52
2792.76,9346.67,1896.61,3343.56,14271.3,12805.4,20141.5,2203.73,2186.57,5105.86,1585.48,3279.33,1838.99,2993.41,21185,5810.75,5566.19,2078.84,2741.5,9728.09,418.924,5297.81,10234.2,4166.05,593.22,3571.65,1347.15,2431.26,33715.6,4114.15,3560.47,3106.18,726.556,3294.69,7846.62,2496.63,452.523,500.112,1462.19,1159.5,2056.75,1735.21,700.156,442.438,3519.2,677.516,1104.69,256.853,366.925,1146.6,3155.92,2923.58,2810.01,2383.43,1416.71,3301.88
4548.08,8009.75,1320.23,4272.46,6629.16,15204.3,18979.6,1120.57,1937.47,5127.01,3267.99,1395.68,3303.08,3126.26,17419.1,4786.01,8807.7,1598.12,2937.5,7221.52,385.555,7526.53,7930.31,3027.28,651.141,2540.04,2450.6,1465.1,29783.3,7092.72,2089.72,3396.6,568.804,4793.82,7786.46,1738.63,553.426,619.834,1577.78,1968.85,649.275,1542.79,702.507,282.739,3717.7,664.644,605.916,359.828,650.502,722.871,5622.02,3087.33,1517.82,820.933,3388.83,2998.43
4041.57,6971.35,1043.11,4371.14,10828.2,13944.4,15872.6,1534.9,2359.8,3601.77,5198.41,1557.14,1467.94,2517.75,20462,6051.1,10793.5,1236.19,3107.82,7203.88,309.243,5885.8,6523.75,7109.39,933.353,2527.86,2265.99,2772.46,30029,4620.07,4414.24,2102.31,759.096,3376,7621.49,1741.13,528.154,782.356,2376.87,1383.44,962.606,2335.03,765.677,541.241,5093.52,1553.56,745.035,427.558,1254.52,832.271,7023.55,4952.74,2863.31,1069.03,2924.36,2443.98
8066.25,6256.42,2096.04,2639.37,6447.5,19666.9,21124.3,2017.1,1380.31,3205.31,5924.62,1505.28,2129.42,1988.6,24796.6,7299.67,9134.88,2195.45,2644.02,8201.73,389.999,5466.55,8866.78,7046.87,1472.19,2655.63,1423.59,2230.44,37152.1,4852.15,3524.8,2122.76,1006.7,2918.77,8766.58,1871.3,434.684,1241.52,2385.06,1204.97,1187.87,1916.38,611.365,887.595,5694.05,1159.45,1192.98,427.991,1536.5,1788.59,2529.89,4679.7,4640.87,2398.01,2565.6,5038.14
7197.51,7098.94,2531.32,2318.82,5582.09,37411.2,7278.18,2398.02,1462.47,3390.78,4968.28,1655.69,1028.82,2277.15,24156.9,6656.29,6235.83,1810.81,3590.45,8664.4,365.386,6648.35,11077.1,3818.92,1176.01,3164.11,2283.31,1924.96,33966.1,5567.37,3797.92,2666.37,605.912,4185.46,6702.54,1871.4,403.272,1578.83,2233.24,2394.42,1132.72,2411.67,367.051,986.527,6177.93,1705.62,1064.01,586.931,2057.6,2869.93,3136.68,4699.02,3637.93,2952.49,2139.19,5675.05
4540.65,6500.17,2319.31,4704.87,5070.48,23016.4,13027.9,3068.05,774.634,5016.7,2776.39,1092.66,2632.37,3327.23,23087.5,2872.54,4497.26,2652.39,2487.14,11958.8,494.251,4495.49,6927.95,6157.71,1050.79,2712.54,3316.87,1933.78,29495.9,4561.56,3848.14,2041.76,871.204,3238.94,5441.79,1321.35,351.042,1852.22,2480.82,2287.54,1374.46,1403.72,519.694,1304.84,4779.34,1850.85,1415.29,590.246,813.152,3232.16,3375.79,4288.99,3082.42,1877.79,1535.16,3925.89
3794.83,6088.03,2065.3,4314.71,6115.32,29037.2,10432,2130.92,1102.28,4513.04,4433.3,849.035,3198.06,3064.87,22822.5,3035.82,4133.11,5557.75,2120.99,10420.4,394.841,4269.76,5540.43,6216.33,927.686,1779.65,3656.33,3384.56,31691.3,2617.48,5896.56,2957.48,1003.56,2569.53,8617.18,851.754,481.938,1783.16,1408.15,1819.86,1264.33,1547.6,475.523,858.311,5791.92,3090.31,1417.84,515.39,1593.09,2505.39,4302.2,4497.74,2005.61,3360.11,1917.87,5058.71
2222.1,6040.33,2966.46,7113.85,4129.67,18687.9,11667.3,3737.96,1221.03,5208.26,3857.4,694.954,2961.58,2940.73,18373.5,3087.68,6496.6,2404.49,3218,10083.3,432.349,3952.61,3964.35,6889.29,1175.33,2115.52,3374.28,2930.85,30572.9,6997.77,2805.82,1806.47,943.952,2451.85,7855.61,1137.59,498.044,1764.85,1188.24,1797.91,1182.55,726.8,481.698,945.024,6414.38,2888.1,1436.94,350.145,2159.98,3167.76,5466.36,3456.81,1261.76,1987.99,2149.4,2498.43
2373.13,5528.39,2683.7,3167.81,5710.5,16021.2,16884.1,2710.36,1678.74,5322.39,3721.32,946.622,2700.8,2289.12,21929.3,4328.5,6826.79,1572.94,6407.78,6659.1,582.047,2266.73,5610.67,6340.1,2457.94,3566.53,2461.49,1580.84,33507.6,5856.72,4441.73,1822.75,1423.61,1447.27,8435.92,1298.62,617.733,2521.36,1048.5,1398.38,1426.09,973.349,1064.31,1714.34,5211.15,2755.41,2209.54,408.481,1445.18,1850.86,6855.07,2384.3,1013.46,2057.22,2400.9,3489.16
2093.19,4329.51,3737.58,1890.61,2913.1,24445.8,9272.64,3275.24,1385.95,6786.86,2353.99,1335.67,1783.4,3419.7,18885.4,4137.8,6507.35,1126.53,4707.08,5345.66,289.116,4315.71,9415.97,4656.23,1218.46,4162.61,1918.95,2697.75,26359.7,6006.98,6261.19,1179.17,1164.1,2095.45,6605.5,1747.4,497.658,1122.01,934.293,1450.59,1905.8,865.171,894.159,2433.08,4828.57,1705.17,1359.81,462.487,1635.66,1743.71,4490.71,2390.86,724.884,1502.68,965.899,2785.29
2626.82,9818.29,2302.19,2288.7,6574.62,24745.6,6287.87,8406.5,1665.08,4315.62,5501.87,781.307,1743.97,2507.04,24616.3,3918.92,11174.6,782.121,5878.97,6833.47,386.394,4767.36,8017.54,6004.06,1109.16,3601.26,2365.57,2624.26,34140.4,4804.43,4523.34,2074.86,1654.63,1473.35,8464.88,1389.85,491.021,1507.75,1429.3,1995.68,1014.12,1004.25,1178.26,2712.44,4538.72,1861.57,648.18,448.265,1201.43,687.454,3210.29,2955.86,513.239,1015.26,1900.86,1977.32
