ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,q3,SSB1,f
4638.96,0.746177,0.385198,2389.56,1192.35,0.088968,1.42349, 38434.2, 13246.4, 3334, 0.356458,0.140384,0.19355,0.0198585,8687.05,134.289
4939.6,0.531417,0.424213,2592.42,998.484,0.088968,1.42349, 35331, 14162.1, 2551.4, 0.247373,0.135663,0.185671,0.0201766,10407.8,139.398
5970.13,0.535198,0.405965,2336.2,1321.52,0.088968,1.42349, 45663.9, 18232.1, 3192.67, 0.237447,0.161172,0.179727,0.0228553,8795.25,136.978
6494.04,0.504237,0.431189,2734.88,2053.36,0.088968,1.42349, 45306.9, 18540.3, 3162.39, 0.233489,0.122495,0.139063,0.0185156,9181.42,134.148
4091.3,0.651521,0.450476,2821.53,2444.6,0.088968,1.42349, 26698, 9827.58, 2407.44, 0.357046,0.126035,0.199896,0.0171505,7012.03,132.954
4102.29,0.692161,0.407353,2811.46,982.831,0.088968,1.42349, 31214.4, 11167.7, 2692.86, 0.342768,0.132969,0.115021,0.0210973,15860.9,134.441
3623.55,0.945443,0.424014,2884.17,1321.37,0.088968,1.42349, 25936.4, 7610.72, 2861.37, 0.601008,0.138382,0.110277,0.0216014,16825.5,137.747
4704.65,0.863885,0.411296,3088.25,951.637,0.088968,1.42349, 35276, 11132.5, 3572.97, 0.486243,0.120038,0.103664,0.0215456,19730.8,127.452
6702.7,0.553024,0.400774,2767.43,1095.08,0.088968,1.42349, 52282.2, 20602.2, 3720.97, 0.24518,0.13736,0.156533,0.0208661,13891.4,125.715
4678.56,0.756907,0.353247,2426.18,684.275,0.088968,1.42349, 44198.2, 15119.4, 3602.06, 0.328626,0.143644,0.1154,0.0224313,24233,133.299
3767.21,0.764871,0.358587,2255.53,884.857,0.088968,1.42349, 34790.6, 11837.1, 2891.38, 0.339338,0.140405,0.146549,0.0225265,17420.1,127.271
3849.77,0.776235,0.361514,2333.11,740.304,0.088968,1.42349, 35118.4, 11855.3, 2968.1, 0.349884,0.138974,0.122112,0.0230803,18266.3,120.919
3801.84,0.797161,0.365694,2527.99,1183.87,0.088968,1.42349, 34082.7, 11338, 2961, 0.368682,0.130284,0.11546,0.0213091,17499,118.718
3311.2,0.848923,0.368592,2362.12,821.642,0.088968,1.42349, 29331.4, 9398.46, 2674.18, 0.409431,0.150205,0.139408,0.0233417,13477.6,129.526
4752.76,0.618095,0.379632,2664.41,1655.6,0.088968,1.42349, 40257.6, 15142.9, 3000.02, 0.269299,0.119731,0.126718,0.0190407,16898.1,127.766
6397.12,0.536037,0.382563,2604.19,2117.95,0.088968,1.42349, 53556.6, 21334.6, 3562.46, 0.222567,0.123007,0.121569,0.0184515,13386.5,132.061
5161.1,0.7207,0.405048,3109.6,974.964,0.088968,1.42349, 39612, 13893.8, 3500.91, 0.360635,0.11024,0.0981944,0.0185181,20688.4,119.424
4442.05,0.685791,0.391618,2922.61,990.855,0.088968,1.42349, 35889.4, 12895.1, 2972.63, 0.322558,0.111532,0.138374,0.0200097,14139.1,130.185
4173.86,0.580573,0.410934,2829.08,1217.85,0.088968,1.42349, 31338.1, 12117.1, 2375.91, 0.270403,0.123926,0.153546,0.0201291,11616.5,117.862
4435.06,0.714154,0.41145,2926.74,2398.79,0.088968,1.42349, 33235.6, 11709.9, 2958.38, 0.362967,0.111384,0.137271,0.0174973,12773.5,119.874
5890.21,0.533598,0.44363,3226.82,1617.2,0.088968,1.42349, 39347, 15764.3, 2968.63, 0.262569,0.119184,0.134338,0.0160674,11751.6,120.778
4594.86,0.651043,0.42554,3202.18,1808.41,0.088968,1.42349, 32708.8, 12043.4, 2801.2, 0.33166,0.0962179,0.0966123,0.0170205,15733.2,125.713
4206.63,0.727824,0.347669,2688.09,1029.4,0.088968,1.42349, 40706.3, 14200.2, 3186.07, 0.305575,0.122892,0.104218,0.0185229,18372.5,122.877
4654.05,0.600374,0.34621,2284.82,575.575,0.088968,1.42349, 45322.6, 17218.7, 3055.57, 0.233875,0.129886,0.143622,0.0222941,12356.4,130.132
5399.49,0.560889,0.322572,2023.47,555.728,0.088968,1.42349, 58479.3, 22774, 3515.4, 0.19801,0.157263,0.149157,0.0236157,13888.6,135.007
7944.03,0.523498,0.357003,2341.74,669.363,0.088968,1.42349, 73856.9, 29622.2, 4535.47, 0.199659,0.146098,0.162518,0.0246952,12623.2,136.298
7243.13,0.553457,0.356351,2276.36,789.608,0.088968,1.42349, 67526.9, 26515.3, 4352.79, 0.215554,0.148918,0.194503,0.021052,9624.65,122.893
