sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
22159.4,23638,25545.9,21676.7,18979.1,18129.3,24698.2,37731.7,48888,48499.2,38858,26931.7,19548.5,15458,14226.7,16095.5,24577.6,28918.9,30137.1,27234.2,22431.3,23979.3,22529.7,27031.4,26901.1,23808.1,20836.6,18903.4,16586.4,15702.7,34256.5,41161.5,36076.8,29477.3,28192.5,24461.2,17843.4,13450.7,11398.7,10650.6,11015,10382.7,9608.31,9718.99,9141.65,9262.92,13747,15323.2,15353.2,15023.5,14129.1,13155.1,15653.5,19662.5,21758.5,22510.9,22976.2,23576.4,24057.8
25757.7,25951.7,25610.6,20848.6,18097.9,18329.4,25008.6,35088.4,51260.9,52783.2,43855.5,30652.1,21993,17398,15487.5,16787.9,25512.4,32416.1,33141.8,28962,23400.2,25133,24693.9,28131.1,26108.8,22328.3,19021.8,18002.8,16493.1,15906.2,34061.2,42638.6,36796.7,30355.1,27894.1,23105.5,17323.9,13971.3,11572.1,11309.5,12020,11559,11124.3,11643.7,11133.6,10968.3,15054,16493.4,17132.7,16416.8,14731.7,13656.2,15822.5,18033.9,20880.6,22691.8,23618,25000.2,25815.3
24181.8,25184,25402.5,20883.4,19687.8,18616,26738.9,46408.5,57334.9,55014.5,43446.6,29200.1,20961.2,18130.6,16118.8,15942.5,25914.3,31463.7,31046.4,26945,22154.5,23406.7,22097.7,28461.9,28426.1,25377.6,22015.3,19227.6,16957.3,16657.2,34073,44969,40505.3,34000.5,31408.1,26013.5,18231.1,13615.4,11309.1,10834.8,11474,10956.7,10407.5,11292.7,11040.1,10730.8,14948.5,16232.1,17034.1,15967.1,14283.5,12765.5,13711.6,15043.8,16171.1,16845.1,17252.7,17836.3,18879.5
25985,25862.6,25601.1,21424.1,20019.1,18372.5,22715.4,34102.2,48642,50000.8,41417,28584.6,20342.6,17143.9,16065.7,16278.5,24341.4,30160.8,30619,27248.7,23189,23820.1,22383.4,25562.1,24983.4,22106.7,19608.8,19131.8,17757.3,16554.3,35248.2,44113,39545.1,33899.6,32478.6,27062.5,19988.8,14680.4,11465.2,11139.4,10487.7,9451.62,8983.88,10048,10286,10573.5,14177.1,15704,15833.3,14516.7,12898.6,11183.9,12248,13126.6,14150.1,14857,16636.1,16995.5,17885.2
20336,22402.7,25231.3,21796.3,21828.7,21107,22578.6,32196.8,48992.3,52395.2,44803.2,31764.9,22370,17661.5,17072.3,17849.8,26513.9,32723.1,33173.1,28413.8,23583.4,25860.9,24656.5,27212.4,24139.4,20313.5,18719.9,18202.5,16755.6,15152.2,34665.3,43264.2,38885.2,34508.7,32369.1,27346.9,20172.6,14334.3,10794.9,10226.5,9866.71,9829.94,9431.19,9741.13,9915.69,10116.1,13519.7,15135.4,15769.6,14755.8,13162.1,11461.7,12256.4,13693,14440.8,14862.6,18925.6,20214.7,21312
20618.9,23565.8,26116.1,22503.8,22064.9,22194.8,23411.4,37381.4,48458.5,49408.4,42655.7,30454.6,21552.3,17802.7,18398.7,18998.6,27292.7,33182.2,33528,28783.7,24028.1,23772.1,22384.1,25053.2,23670.7,20403,20040.4,20066.4,18716.4,17812.4,32759.1,41560.5,37210.9,32695.3,31530.2,27241.5,20760,15285.2,11626.7,10435.8,10897.5,10675.5,10507.7,10653.8,10908.6,11247.7,15214,17036.2,17427.6,16417.2,14822.2,13553.2,14169.6,16300.1,17385.9,17741.2,20647.7,22295,23696.1
19388,24881.9,26555.4,22214.1,21489.8,21520.9,23339.8,38952.4,48981.1,47860.8,40670.9,28682.1,20569.6,18879.9,19742.2,20473.7,26817,31150.6,33201.8,29227,24811.2,26861.1,26227.5,27481.4,23738.3,19484.1,17617.8,18785,17628.6,16510.1,32758.2,41144.9,35558.1,31191.1,29790.9,26515.8,19871.7,14871.1,12109.5,10992.6,10402.1,9628.33,8822.6,8712.26,8887.39,8713.03,12629.3,14327.1,15209.7,14676.5,13426.5,13063,14021,15806,16737,16616.5,20251,21981.8,23354.8
21250.4,29015,30961.4,25957.8,25683.4,24939.5,26294.8,36677.1,46274.9,47433.6,40689.4,29413.7,22236.7,19604,20537,21441.5,28213.7,31764.9,34532.2,32168,27721.6,27763.7,26651.9,26917.6,24624.9,20451.9,18507.2,18226.1,16936.6,16297.2,32711.3,40720.3,35077.3,29246.5,28621.6,26583.6,19366.6,14591.1,12302.2,11134,11522.1,11946.7,11565.2,11460.8,11175.1,10752.8,16455.1,19316.5,21014.3,20330.6,18671.5,18668.4,19566.7,22131.7,23719.6,23512.3,26964.4,27260.8,27509.9
21690.7,24780,28994.1,24755.1,24276.9,22346.5,22192.6,32013.8,46544.8,47420.7,40503.7,29203.8,22819.7,20052.6,21624.9,22923.2,30852.8,32696.6,34192.9,30866.9,25806.1,25428,23725.7,23550.6,23363.9,20356,18032.5,16628.8,17568.3,17356.5,34284.4,43789.5,39066.7,32022,28697.7,26368.5,18216.8,13770.8,11655.1,11133.9,11331.6,11216.5,10707.5,10910.3,10918.3,10933.7,18272.5,21342.1,22835.4,21569.5,19737.4,18580.5,19903.1,24447.9,25508.4,24943.7,26371.2,26321.2,26477.5
22326.7,29330.5,31243.6,26004.9,24932.7,23142.1,22035.9,35728.6,49287.9,48140.6,39905.5,28930.6,21022.9,19426.2,20148,21438.8,31467.8,33123.1,33987.5,30993,25560,24796.3,23170.6,23837.7,24934.1,22830.4,20941,18840.4,17668.1,15679.5,37159.4,45685,39806.2,32370.7,29473.2,26582.5,18385.8,12928.9,10307.6,9684.77,10041.1,10733.8,10631.7,11411.2,11463.3,10996.3,17028.4,19902.8,21541.1,20876.2,20168.9,19709.4,21235,26625.1,28612.9,28928.3,29581.9,27509.5,26242
