rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013
7710.76,2056.69,2680.97,3972.8,11589.5,17096.2,12805,5130.96,2760.89,2181.48,1952.81,3178.02,3300.58,4691.88,12723.2,6085.85,6111.37,3807.14,3164.29,9416.7,2107.77,10548.8,6332.77,2075.12,1799.09,3698.91,1889.15,2959.49,26620.6,6494.04,4174.22,1855.94,6918.19,3484.22,4197.7,2179.26,2636.09,1075.32,2831.44,1222.48,1474,2171.6,672.864,1905.78,6680.94,817.073,1349.84,2189.18,1695.11,1517.14,5368.56,5429.39,2957.6,3422.87,3475,3707.94
6323.88,2318.13,2834.14,5160.2,11023.8,13456.6,21048.4,4955.25,3038.41,1134.45,2090.53,3675.98,3018.95,4552.42,13473.3,9472.59,4631.29,3197.43,3001.75,10617.9,3622.08,8627.91,4576.55,2432.58,1535.99,4698.83,2463.82,2837,25997.6,9404.42,2354.85,2771.11,5518.2,2805.38,5879.89,3319.25,1659.77,1951.9,3130.89,1321.42,2023.14,2664.44,684.416,1810.01,6652.55,1127.04,2386.37,1523.35,1133.49,2035.51,5112.41,3412.75,4970.49,4133.92,3329.5,4634.71
6437.64,2443.92,4674.72,2780.47,13900,25044.6,9779.88,4859.76,3198.47,1343.28,2544.7,5570.44,1831.53,3004.99,15953.5,7109.98,3700.46,3786.14,3519.05,9449.71,2674.88,12805.6,6087.81,2445.92,1457.29,3251.07,2718.71,3701.02,24995.7,12841,3222.03,2472.99,6009.03,2506.59,3964.03,2667.63,2251.92,1637.33,3056.08,1279.97,1940.5,3170.55,751.755,1484.81,6950.58,926.629,2744.14,1053.05,1343.94,1469.97,3787.38,2938.44,3035.72,3261.56,2765.04,3167.92
6491.47,2980.58,3856.7,2146.1,9387.46,16207.1,17858.7,5149.15,2389.57,1459.8,1738.28,5026.93,2937.62,2760.3,13279.5,8201.93,4378.46,4276.74,3889.89,8074.07,2793.47,8696.83,6475.76,1888.98,2097.28,5139.65,2137.21,2306.06,27048.3,9286.89,3782.01,3121.1,6865.01,1527.88,5271.36,1747.44,1763.39,2311.61,1305.31,1229.79,2121.2,3043.8,1028.01,1768.93,5650.06,1456.74,1562.21,892.561,1291.81,919,3800.84,1989.32,2856.76,2953.17,4112.87,1676.58
8590.29,2177.5,5521.82,2847.04,5570.97,15796.2,21614.4,6882.22,2782.98,1141.28,1556.3,4036.42,4426.37,3320.39,13830.7,8644.39,4097.2,3090.64,3805.67,10709,2472.18,8197.88,3874.2,1977.41,3707.8,4421.31,1891.48,1741.65,28200.7,8470.12,4007.49,4562.64,5224.97,2485.92,4745.54,996.554,1530.94,2203.74,1715.85,2192.77,1729.1,2050.4,1526.61,1673.38,5392.92,1687.97,2093.18,906.903,1222.35,1000.34,3511.6,2937.05,2208.37,2786.69,7247.6,1653.24
7643.03,1953.83,5195.47,4176.82,4707.67,21601.8,12089.6,7059.85,4298.28,1369.11,1516.49,4738.84,5363.03,2406.25,13585.6,8553.97,4160.61,3450.63,3949.58,7251.52,3375.42,8332.72,5549.03,1429.31,5132.28,4307.7,2028.58,2783.03,22290.3,11214.7,4275.87,4311.74,6085.58,2527.13,5076.94,1248.05,1370.01,1568.43,3123.49,1650.4,2123.07,1787.26,1852.9,1922.31,6124.49,1736.89,1903.31,1278.49,1382.64,1727.84,3240.46,4158.72,2473.94,2866.33,6244.71,3002.54
4894.36,1418.98,5474.81,3903.22,5292.69,23024.1,9501.7,4977.51,5079.38,1183.5,2038.24,6712.04,4620.66,2457.76,11253.8,7657.31,7073.12,2796.95,4204.28,9931.22,3054.45,6343.98,4249.17,1402.89,3243.72,6102.62,1608.42,2020.28,23837.1,9680.88,2474.86,5069.67,5633.62,3671.4,4096.04,1852.28,1843.32,1140.92,1816.49,1472.97,1417.77,1636.51,1585.42,1022.78,6024.49,1147.09,2134.08,1159.09,1233.12,2470,2877.78,3421.58,2432.28,2201.59,7230.48,2391.02
4230.03,1325.62,6747.08,3140.86,5539.19,17306.9,12214.4,7593.02,4065.96,1182.75,3012.53,5414.81,5182.61,2710.14,11672.3,6396.85,8401.9,4163.26,3391.67,7840.39,3819.52,5335.61,6296.47,921.605,3406.22,4551.74,2175.19,2612.68,23570.6,8605.06,2147.06,3676.76,6890.08,4336.41,2886.16,2434.38,2099.8,829.555,3146.7,2576.5,1418.24,1738.19,1367.52,1317.14,8677.15,1723.06,2924.08,1175.4,1587.72,3856.5,3235.23,5092.28,3452.34,2430.41,7905.22,1564.55
9796.64,1294.69,5835.22,1870.22,4375.9,17277.5,18629.8,4832.49,3975.52,1708.12,4248,4603.54,6331.63,2930.76,13161.6,3805.99,8068.23,3953.06,2944.97,7815.74,2859.13,5031.33,9013.93,1394.08,2107.06,3316.74,5638.02,1778.2,24152,10912.6,2978.23,1608.68,5044.96,6050.1,2207.17,3247.8,2123.63,1509.14,2535.46,1993.4,1583.2,2154.99,1444.07,1661.2,10512.6,1180.01,2897.02,990.812,1981.06,2737,4609.51,7343.51,1729.45,2753.83,6017.1,2533.62
4713.01,1378.99,5577.96,2353.59,2966.7,22509,15028.8,2583.52,4128.56,2990.29,2007.39,6286.9,4501.6,3153.94,15522.1,1965.76,7408.82,4523.3,2170.17,7627.35,3015.92,6072.92,10216.9,1564.39,2282.34,2739.76,3596.3,870.001,30781,6556.37,2713.98,1747.52,5846.52,5115.53,2419.49,1702.76,1998.73,1513.63,2596,2671.58,1550.27,2615.29,1129.27,1098.39,9208.3,1607.87,2892.13,1341.15,2813.17,2805.17,4510.49,8406.24,2454.35,3457.59,4855.39,959.172
3440.27,1030.88,6984.9,1703.45,4090.91,22647.3,16268.9,2280.26,3571.94,3578.26,1552.39,7695.18,4143.43,2233.73,14910.6,2239.65,7119.14,4453.75,2346.43,6680.35,4110.24,6074.02,9249.92,1365.39,3241.67,5321.45,3498.67,1033.87,22560.2,12665.7,2725.75,1319.74,6207.21,5539.14,2857.09,2123.88,1007.72,1332.17,2185.92,1864.47,2603.73,1892.49,1253.62,1464.75,6669.16,1615.45,2992.88,1053.29,1698.4,3561.35,3904.29,4918.95,3937.56,3484.42,2889.5,1510.87
3318.56,1271.56,6009.55,1913.23,4149.72,22779.9,18136.6,2702.31,4037.67,3206.89,1928.62,8542.68,3179.8,2761.39,17543.8,1169.06,8455.7,4802.99,2504.13,8876.21,5392.87,5186.85,8183.85,1384.08,3526.75,5496.26,4599.24,1347.56,28088.1,6024.03,1671.11,1701.51,6161.48,6715.62,4205.12,2350.03,1507.01,1644.34,2429.06,2627.22,2092.97,1827.94,1627.19,1010.39,7229.26,1266.82,1515.36,1181.77,1149.95,2833.32,3651.37,4911.32,3760.93,1994.86,2791.56,1404.58
